DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-03-12 00:00:00;16;14;1;0;0;0;16;12;0;0;0;1;0;0;0
2020-03-12 00:15:00;22;12;1;1;0;0;25;18;0;0;0;1;0;0;0
2020-03-12 00:30:00;17;8;1;0;0;0;12;11;0;0;0;0;0;0;0
2020-03-12 00:45:00;11;10;0;0;0;0;5;5;0;0;0;0;0;0;0
2020-03-12 01:00:00;10;8;0;0;0;0;14;10;0;0;0;0;0;0;0
2020-03-12 01:15:00;8;6;0;0;0;0;6;6;0;0;0;0;0;0;0
2020-03-12 01:30:00;4;4;0;0;0;0;11;13;0;0;0;0;0;0;0
2020-03-12 01:45:00;10;5;1;0;0;0;11;9;0;0;0;0;0;0;0
2020-03-12 02:00:00;0;2;1;0;1;0;16;11;0;0;0;1;0;0;0
2020-03-12 02:15:00;8;0;1;0;0;0;7;6;0;0;0;0;0;0;0
2020-03-12 02:30:00;3;4;0;0;0;0;12;9;0;0;0;0;0;0;0
2020-03-12 02:45:00;5;5;1;0;0;0;11;8;0;0;0;0;0;0;0
2020-03-12 03:00:00;4;8;0;0;0;0;10;7;0;0;0;0;0;0;0
2020-03-12 03:15:00;13;9;0;1;0;0;5;6;0;0;0;0;0;0;0
2020-03-12 03:30:00;7;6;0;0;0;0;20;18;0;0;0;0;0;0;0
2020-03-12 03:45:00;11;12;0;0;0;0;12;10;0;0;0;0;0;0;0
2020-03-12 04:00:00;14;9;1;0;0;0;15;13;0;0;0;0;0;0;0
2020-03-12 04:15:00;12;8;0;0;1;0;32;26;0;0;0;1;0;0;0
2020-03-12 04:30:00;16;13;0;0;0;0;27;25;0;0;0;0;0;0;0
2020-03-12 04:45:00;41;21;0;0;0;0;31;22;0;0;0;0;0;0;0
2020-03-12 05:00:00;68;42;0;1;1;0;50;50;0;0;0;1;0;0;0
2020-03-12 05:15:00;125;77;1;0;1;0;66;63;0;0;0;1;0;0;0
2020-03-12 05:30:00;129;74;1;1;0;0;58;75;0;0;0;0;0;0;0
2020-03-12 05:45:00;114;69;3;1;5;2;55;83;0;0;0;5;2;0;1
2020-03-12 06:00:00;115;75;2;0;2;0;71;114;0;0;0;2;0;0;0
2020-03-12 06:15:00;119;118;0;1;2;1;71;158;0;0;0;5;0;0;0
2020-03-12 06:30:00;107;115;4;2;3;2;48;160;0;0;0;2;0;0;0
2020-03-12 06:45:00;108;129;5;1;3;2;72;184;0;0;0;4;0;9;1
2020-03-12 07:00:00;123;146;10;0;3;3;58;181;0;0;0;3;0;0;0
2020-03-12 07:15:00;100;128;5;2;7;2;54;217;0;0;0;10;0;0;0
2020-03-12 07:30:00;47;46;3;1;6;2;22;78;27;0;0;5;0;0;0
2020-03-12 07:45:00;112;126;5;4;14;3;50;232;4;0;0;17;0;0;1
2020-03-12 08:00:00;174;118;10;6;15;4;85;190;0;0;0;16;0;0;0
2020-03-12 08:15:00;105;87;6;4;5;6;94;177;0;0;0;7;0;1;0
2020-03-12 08:30:00;55;68;8;3;6;2;56;159;0;0;0;7;2;0;0
2020-03-12 08:45:00;93;99;6;3;5;0;62;187;0;0;0;6;1;0;0
2020-03-12 09:00:00;83;95;20;0;4;3;99;162;0;0;0;6;0;0;0
2020-03-12 09:15:00;81;98;21;1;4;1;127;176;0;0;0;5;0;0;5
2020-03-12 09:30:00;93;124;6;1;8;3;97;158;0;0;0;10;0;0;0
2020-03-12 09:45:00;83;98;24;1;7;6;112;179;0;0;0;10;0;0;2
2020-03-12 10:00:00;100;104;12;0;11;1;106;167;0;0;0;11;0;0;1
2020-03-12 10:15:00;97;109;26;0;8;2;91;184;3;0;0;8;0;0;0
2020-03-12 10:30:00;95;116;6;2;6;4;88;208;0;0;0;9;0;0;0
2020-03-12 10:45:00;82;117;6;1;10;2;96;176;0;0;0;10;0;0;0
2020-03-12 11:00:00;76;74;36;2;5;1;106;204;0;0;0;6;8;0;0
2020-03-12 11:15:00;70;72;10;1;14;3;92;283;0;0;0;14;0;0;0
2020-03-12 11:30:00;92;105;20;3;10;2;58;185;0;0;0;11;0;0;0
2020-03-12 11:45:00;71;95;18;0;6;6;63;168;0;0;0;6;0;0;0
2020-03-12 12:00:00;68;94;11;3;6;1;102;211;0;0;0;9;0;0;2
2020-03-12 12:15:00;70;101;20;2;10;2;46;185;0;0;0;11;0;0;0
2020-03-12 12:30:00;81;106;23;1;11;3;48;174;0;0;0;13;4;0;0
2020-03-12 12:45:00;81;111;19;2;11;3;29;170;0;0;0;11;1;0;1
