DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-01-28 00:00:00;3;3;4;1;1;1;1;0;4;0;0;0;0;0;0
2020-01-28 00:15:00;5;3;6;4;4;1;0;0;7;0;0;0;0;0;0
2020-01-28 00:30:00;0;2;2;5;5;2;0;0;5;0;0;0;0;0;0
2020-01-28 00:45:00;5;1;6;5;4;2;2;1;4;0;0;0;0;0;0
2020-01-28 01:00:00;1;1;1;0;0;0;0;0;7;0;0;0;0;0;0
2020-01-28 01:15:00;3;0;1;3;3;2;0;0;6;0;0;0;0;0;0
2020-01-28 01:30:00;1;0;1;2;2;0;1;0;3;0;0;0;0;0;0
2020-01-28 01:45:00;1;1;2;0;0;0;0;0;4;0;0;0;0;0;0
2020-01-28 02:00:00;4;0;2;1;1;1;0;1;3;0;0;0;0;0;0
2020-01-28 02:15:00;2;1;3;2;2;2;1;0;1;0;0;0;0;0;0
2020-01-28 02:30:00;6;2;5;2;2;0;0;0;2;0;0;0;0;0;0
2020-01-28 02:45:00;7;1;5;1;1;0;0;0;2;0;0;0;0;0;0
2020-01-28 03:00:00;1;0;0;1;1;1;1;0;3;0;0;0;0;0;0
2020-01-28 03:15:00;2;1;1;0;0;0;0;0;4;0;0;0;0;0;0
2020-01-28 03:30:00;2;1;2;2;2;3;3;0;2;0;0;0;0;0;0
2020-01-28 03:45:00;5;7;13;8;8;5;5;1;3;0;0;0;0;0;0
2020-01-28 04:00:00;6;3;4;1;1;0;0;0;3;0;0;0;0;0;0
2020-01-28 04:15:00;5;2;4;4;3;2;1;0;2;0;0;0;0;0;0
2020-01-28 04:30:00;10;3;7;5;5;4;3;1;9;0;0;0;0;0;0
2020-01-28 04:45:00;9;17;21;1;1;0;1;4;10;0;0;0;0;0;0
2020-01-28 05:00:00;7;57;49;4;4;0;0;6;17;0;0;0;0;0;0
2020-01-28 05:15:00;21;124;124;9;9;4;4;8;24;0;0;0;0;0;0
2020-01-28 05:30:00;41;100;103;11;10;7;7;4;84;0;0;0;0;0;0
2020-01-28 05:45:00;56;59;53;83;91;26;24;3;77;0;0;1;0;0;0
2020-01-28 06:00:00;70;60;61;81;92;20;22;4;80;0;0;1;0;0;0
2020-01-28 06:15:00;54;84;79;41;41;24;23;4;74;0;0;0;0;0;0
2020-01-28 06:30:00;77;101;98;32;36;8;7;4;126;0;0;0;0;0;0
2020-01-28 06:45:00;70;74;69;24;26;6;5;6;173;0;0;0;2;0;0
2020-01-28 07:00:00;116;72;71;14;15;8;7;4;146;0;0;0;0;0;0
2020-01-28 07:15:00;124;64;59;21;27;5;16;9;141;0;0;0;0;0;0
2020-01-28 07:30:00;112;86;90;26;28;19;42;15;160;0;0;1;2;0;0
2020-01-28 07:45:00;105;74;67;33;34;11;33;11;150;0;0;0;0;0;0
2020-01-28 08:00:00;116;78;82;27;25;23;24;12;148;0;0;2;1;0;0
2020-01-28 08:15:00;101;55;52;26;29;16;22;12;158;0;0;1;3;0;0
2020-01-28 08:30:00;96;26;36;29;28;20;21;4;134;0;0;0;0;0;0
2020-01-28 08:45:00;77;31;31;26;33;8;9;4;105;0;0;0;35;0;0
2020-01-28 09:00:00;76;22;20;18;23;9;9;9;102;0;0;1;0;0;0
2020-01-28 09:15:00;74;29;32;23;25;22;23;12;80;0;0;0;1;0;0
2020-01-28 09:30:00;93;29;31;28;29;20;18;3;88;0;0;0;0;0;0
2020-01-28 09:45:00;84;27;30;32;38;19;22;6;81;0;0;2;0;0;0
2020-01-28 10:00:00;84;31;31;37;43;14;11;5;66;0;0;1;0;0;0
2020-01-28 10:15:00;90;21;28;33;35;11;11;14;72;0;0;0;0;0;0
2020-01-28 10:30:00;88;25;29;27;29;15;16;5;74;0;0;0;0;0;0
2020-01-28 10:45:00;83;31;30;26;26;13;16;5;81;0;0;1;2;0;0
2020-01-28 11:00:00;86;29;31;29;32;26;26;8;65;0;0;0;6;0;0
2020-01-28 11:15:00;78;32;32;19;20;21;22;8;77;0;0;0;3;0;0
2020-01-28 11:30:00;85;36;38;25;31;20;20;10;93;0;0;0;1;0;0
2020-01-28 11:45:00;82;34;37;40;41;15;16;8;75;0;0;0;2;0;0
2020-01-28 12:00:00;80;38;39;29;30;18;21;7;71;0;0;0;4;0;0
2020-01-28 12:15:00;88;33;32;34;34;16;14;11;97;0;0;0;1;0;0
2020-01-28 12:30:00;91;43;48;40;45;19;22;7;80;0;0;0;0;0;0
2020-01-28 12:45:00;86;46;41;45;46;20;20;7;81;0;0;0;0;0;0
2020-01-28 13:00:00;90;38;42;36;40;18;19;10;86;0;0;0;0;0;0
2020-01-28 13:15:00;79;52;51;30;33;18;19;12;85;0;0;0;0;0;0
2020-01-28 13:30:00;108;93;86;40;44;21;22;13;83;0;0;0;1;0;0
2020-01-28 13:45:00;100;76;70;54;55;23;27;10;83;0;0;0;1;0;0
2020-01-28 14:00:00;96;49;49;78;87;48;56;5;84;0;0;0;1;0;0
2020-01-28 14:15:00;98;21;20;147;161;77;78;6;72;0;0;2;0;0;0
2020-01-28 14:30:00;118;32;40;124;136;54;60;3;71;0;0;0;0;0;0
2020-01-28 14:45:00;107;39;43;76;84;26;30;4;66;0;0;1;1;0;0
2020-01-28 15:00:00;131;29;30;83;90;35;39;3;73;0;0;0;1;0;0
2020-01-28 15:15:00;154;48;42;96;103;43;48;8;63;0;0;2;0;0;0
2020-01-28 15:30:00;179;30;30;86;92;38;40;9;86;0;0;0;0;0;0
2020-01-28 15:45:00;168;32;31;52;61;39;40;3;73;0;0;1;1;0;0
2020-01-28 16:00:00;173;31;28;81;91;40;47;3;95;0;0;2;1;0;0
2020-01-28 16:15:00;174;43;41;64;75;38;46;5;96;0;0;0;0;0;0
2020-01-28 16:30:00;182;42;42;69;74;59;54;1;102;0;0;2;3;0;0
2020-01-28 16:45:00;177;40;36;60;69;37;44;3;78;0;0;0;1;0;0
2020-01-28 17:00:00;199;37;38;52;57;34;35;6;90;0;0;0;1;0;0
2020-01-28 17:15:00;156;33;33;47;54;35;36;7;76;0;0;2;0;0;0
2020-01-28 17:30:00;166;31;30;54;62;37;40;5;100;0;0;2;0;0;0
2020-01-28 17:45:00;138;30;25;34;36;39;48;4;78;0;0;0;0;0;0
2020-01-28 18:00:00;129;28;26;36;38;21;37;4;74;0;0;1;0;0;0
2020-01-28 18:15:00;126;20;20;31;32;32;43;4;56;0;0;0;0;0;0
2020-01-28 18:30:00;109;29;30;29;32;25;34;3;81;0;0;0;0;0;0
2020-01-28 18:45:00;71;29;26;25;26;21;31;1;63;0;0;0;0;0;0
2020-01-28 19:00:00;69;22;24;25;27;13;13;1;50;0;0;0;0;0;0
2020-01-28 19:15:00;66;26;24;29;30;18;19;3;36;0;0;0;0;0;0
2020-01-28 19:30:00;39;17;20;13;14;13;12;5;33;0;0;0;0;0;0
2020-01-28 19:45:00;40;17;15;14;15;12;12;2;45;0;0;0;0;0;0
2020-01-28 20:00:00;40;10;9;12;13;8;8;1;50;0;0;0;0;0;0
2020-01-28 20:15:00;35;14;16;10;10;4;4;1;31;0;0;0;0;0;0
2020-01-28 20:30:00;26;11;13;10;10;8;8;0;33;0;0;0;0;0;0
2020-01-28 20:45:00;34;23;19;15;13;9;9;6;24;0;0;0;0;0;0
2020-01-28 21:00:00;26;58;55;10;10;7;6;2;33;0;0;0;0;0;0
2020-01-28 21:15:00;16;64;58;11;11;5;5;6;41;0;0;0;0;0;0
2020-01-28 21:30:00;25;32;34;14;17;8;7;4;38;0;0;0;0;0;0
2020-01-28 21:45:00;20;12;11;68;75;16;18;2;39;0;0;0;0;0;0
2020-01-28 22:00:00;23;3;5;93;106;29;33;0;24;0;0;0;0;0;0
2020-01-28 22:15:00;17;4;8;33;36;22;19;0;22;0;0;0;0;0;0
2020-01-28 22:30:00;14;2;2;10;11;4;4;1;28;0;0;0;0;0;0
2020-01-28 22:45:00;7;6;6;5;5;3;2;0;18;0;0;0;0;0;0
2020-01-28 23:00:00;19;6;8;4;4;2;2;0;14;0;0;0;0;0;0
2020-01-28 23:15:00;10;3;4;3;3;3;0;0;9;0;0;0;0;0;0
2020-01-28 23:30:00;4;5;6;1;1;3;3;1;5;0;0;0;0;0;0
