DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-10-30 00:00:00;5;3;8;7;0;0;0;0;0;0;0;0
2020-10-30 00:15:00;7;4;4;4;0;0;0;0;0;0;0;0
2020-10-30 00:30:00;8;4;10;11;0;0;0;0;0;0;0;0
2020-10-30 00:45:00;2;2;7;5;0;0;0;0;0;0;0;0
2020-10-30 01:00:00;6;1;1;3;0;0;0;0;0;0;0;0
2020-10-30 01:15:00;8;5;4;5;0;0;0;0;0;0;0;0
2020-10-30 01:30:00;4;2;4;8;0;0;0;0;0;0;0;0
2020-10-30 01:45:00;2;1;3;9;0;0;0;0;0;0;0;0
2020-10-30 02:00:00;2;2;3;3;0;0;0;0;0;0;0;0
2020-10-30 02:15:00;6;2;6;11;0;0;0;0;0;0;0;0
2020-10-30 02:30:00;5;3;6;4;0;0;0;0;0;0;0;0
2020-10-30 02:45:00;2;0;1;3;0;0;0;0;0;0;0;0
2020-10-30 03:00:00;3;1;7;10;0;0;0;0;0;0;0;0
2020-10-30 03:15:00;4;3;4;3;0;0;0;0;0;0;0;0
2020-10-30 03:30:00;6;3;1;2;0;0;0;0;0;0;0;0
2020-10-30 03:45:00;5;1;2;2;0;0;0;0;0;0;0;0
2020-10-30 04:00:00;6;6;5;3;0;0;0;0;0;0;0;0
2020-10-30 04:15:00;4;2;3;8;0;0;0;0;0;0;0;0
2020-10-30 04:30:00;9;4;12;19;0;0;0;0;0;0;0;0
2020-10-30 04:45:00;11;1;11;11;0;0;0;0;0;0;0;0
2020-10-30 05:00:00;19;6;13;25;0;0;0;0;0;0;0;0
2020-10-30 05:15:00;30;13;19;30;0;0;0;0;0;0;0;0
2020-10-30 05:30:00;60;25;40;48;0;0;0;0;0;0;0;0
2020-10-30 05:45:00;85;41;45;59;0;0;0;0;0;0;0;0
2020-10-30 06:00:00;50;27;44;53;0;0;0;0;0;0;0;0
2020-10-30 06:15:00;72;54;49;98;0;0;0;0;0;0;0;0
2020-10-30 06:30:00;84;44;84;108;0;1;0;0;4;0;0;0
2020-10-30 06:45:00;100;64;55;96;0;1;0;0;0;0;0;0
2020-10-30 07:00:00;81;71;83;129;6;0;0;0;1;0;0;0
2020-10-30 07:15:00;99;85;91;107;1;4;0;0;8;0;0;0
2020-10-30 07:30:00;138;113;111;133;2;0;0;0;1;3;0;2
2020-10-30 07:45:00;118;97;85;129;1;13;0;0;4;0;0;0
2020-10-30 08:00:00;122;90;76;122;3;0;0;0;1;0;0;0
2020-10-30 08:15:00;94;75;64;104;2;5;0;0;1;6;0;0
2020-10-30 08:30:00;122;83;73;100;0;2;2;0;3;1;0;0
2020-10-30 08:45:00;121;94;75;105;0;2;0;0;1;0;0;0
2020-10-30 09:00:00;129;78;65;96;0;2;0;0;8;0;0;0
2020-10-30 09:15:00;98;74;84;130;1;2;0;0;7;2;0;0
2020-10-30 09:30:00;94;70;76;100;1;7;0;0;4;1;0;0
