DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-01-21 00:00:00;5;2;0;0;15;3;3;3;4;0;5;3;3;16;3;0;0
2020-01-21 00:15:00;9;2;0;0;11;5;1;1;1;0;8;4;5;15;5;0;0
2020-01-21 00:30:00;13;3;0;0;6;2;0;0;0;0;12;3;2;8;2;0;0
2020-01-21 00:45:00;8;3;0;0;10;4;0;0;0;0;8;3;4;14;4;0;0
2020-01-21 01:00:00;3;7;0;0;9;7;2;2;0;0;1;7;6;15;5;0;0
2020-01-21 01:15:00;4;0;0;0;8;2;1;1;1;0;3;0;2;10;2;0;0
2020-01-21 01:30:00;13;1;0;0;8;1;0;0;0;0;14;2;2;9;2;0;0
2020-01-21 01:45:00;8;1;0;0;3;2;3;3;0;0;7;1;2;5;2;0;0
2020-01-21 02:00:00;4;0;0;0;4;1;0;0;0;0;4;0;1;5;1;0;0
2020-01-21 02:15:00;5;2;0;0;5;4;0;0;0;0;5;2;3;9;3;0;0
2020-01-21 02:30:00;11;1;0;0;3;1;2;2;0;0;11;1;1;4;1;0;0
2020-01-21 02:45:00;9;4;0;1;6;2;1;1;0;0;9;2;2;6;2;0;0
2020-01-21 03:00:00;10;3;0;0;10;1;0;0;0;0;10;3;1;11;1;0;0
2020-01-21 03:15:00;8;0;0;0;7;4;2;2;3;0;9;0;2;10;2;0;0
2020-01-21 03:30:00;11;6;1;1;10;0;0;0;0;1;10;6;0;8;0;0;0
2020-01-21 03:45:00;8;1;2;0;7;0;0;0;0;0;7;1;0;8;0;0;0
2020-01-21 04:00:00;13;4;0;0;6;1;0;0;0;0;11;4;1;7;1;0;0
2020-01-21 04:15:00;18;3;0;0;12;3;1;1;1;1;17;3;3;15;4;0;0
2020-01-21 04:30:00;28;4;0;1;17;3;1;1;0;0;22;5;3;18;3;0;0
2020-01-21 04:45:00;28;8;0;2;26;7;5;5;5;1;25;9;7;31;7;0;0
2020-01-21 05:00:00;30;10;2;0;32;12;2;3;2;0;23;10;10;43;11;0;0
2020-01-21 05:15:00;33;19;1;0;50;19;4;4;3;2;31;20;18;66;18;0;0
2020-01-21 05:30:00;66;27;2;0;56;24;5;5;3;1;59;28;20;73;22;0;0
2020-01-21 05:45:00;69;54;1;3;72;42;2;2;2;7;66;55;41;104;41;0;0
2020-01-21 06:00:00;55;53;3;0;67;42;3;3;2;1;50;54;39;97;38;0;0
2020-01-21 06:15:00;83;70;4;3;92;61;4;5;4;1;73;71;57;130;59;0;0
2020-01-21 06:30:00;123;119;1;0;101;44;6;9;2;0;102;116;44;132;45;0;1
2020-01-21 06:45:00;131;177;2;0;100;64;9;10;5;1;114;180;63;147;61;0;3
2020-01-21 07:00:00;126;139;2;2;129;76;9;9;6;3;114;142;76;174;76;0;0
2020-01-21 07:15:00;140;175;0;1;123;85;10;10;2;4;121;178;87;180;84;1;4
2020-01-21 07:30:00;155;202;4;0;123;80;13;15;1;2;127;205;80;185;81;0;0
2020-01-21 07:45:00;196;292;1;2;122;81;24;26;9;5;174;297;84;174;84;3;7
2020-01-21 08:00:00;149;237;2;3;89;58;13;13;5;5;137;239;58;137;56;0;1
2020-01-21 08:15:00;138;221;1;3;96;80;14;15;4;6;126;222;82;157;83;0;0
2020-01-21 08:30:00;182;226;4;2;92;53;15;15;9;1;161;230;60;134;56;0;0
2020-01-21 08:45:00;176;206;1;1;105;58;9;10;3;1;154;211;57;148;54;1;0
2020-01-21 09:00:00;130;163;1;1;77;40;13;13;6;3;122;166;41;109;40;0;0
2020-01-21 09:15:00;118;122;2;0;94;72;15;17;4;1;97;130;71;148;70;1;2
2020-01-21 09:30:00;105;136;2;1;94;59;17;18;14;1;103;141;61;137;61;0;3
2020-01-21 09:45:00;103;123;3;4;122;71;10;10;8;3;86;123;77;175;74;0;2
2020-01-21 10:00:00;106;99;1;0;82;55;12;13;7;0;95;101;56;127;54;0;0
2020-01-21 10:15:00;105;102;2;0;106;60;14;15;9;1;87;111;63;153;63;0;0
2020-01-21 10:30:00;124;117;1;3;110;81;15;14;9;3;112;124;76;169;75;0;0
2020-01-21 10:45:00;102;102;1;1;113;76;12;13;8;2;90;112;85;164;87;0;0
2020-01-21 11:00:00;93;94;2;0;96;56;11;12;13;0;81;101;60;144;59;0;0
2020-01-21 11:15:00;104;109;1;0;106;74;10;10;8;2;95;118;71;166;69;0;0
2020-01-21 11:30:00;118;127;1;3;141;74;25;25;16;2;108;143;78;188;79;0;4
2020-01-21 11:45:00;123;120;1;1;119;81;21;21;14;3;111;127;92;178;87;0;0
2020-01-21 12:00:00;96;124;1;5;127;94;24;23;19;2;90;131;97;196;100;3;10
2020-01-21 12:15:00;109;128;1;3;141;79;14;16;7;4;109;129;80;200;80;5;6
2020-01-21 12:30:00;109;140;2;5;129;98;13;13;7;5;95;148;93;194;99;0;0
2020-01-21 12:45:00;113;125;2;1;147;90;20;20;11;5;107;123;100;207;97;20;0
2020-01-21 13:00:00;92;100;3;8;127;83;16;14;9;8;85;104;89;185;86;3;1
2020-01-21 13:15:00;133;140;3;5;145;90;10;10;2;2;121;139;96;209;94;0;0
2020-01-21 13:30:00;109;131;3;0;146;106;18;18;9;5;99;129;102;217;102;0;0
2020-01-21 13:45:00;119;146;2;2;144;84;19;20;5;3;100;148;87;198;82;1;0
2020-01-21 14:00:00;111;117;1;1;144;87;9;9;4;3;99;121;87;207;85;4;0
2020-01-21 14:15:00;127;128;5;2;134;104;22;23;13;4;114;131;108;210;110;2;39
2020-01-21 14:30:00;96;146;2;0;139;82;17;18;8;1;96;143;84;206;83;0;5
2020-01-21 14:45:00;117;114;0;0;133;94;12;12;9;4;109;118;110;210;106;0;0
2020-01-21 15:00:00;136;120;2;3;150;106;1;3;3;0;133;119;110;239;108;0;2
2020-01-21 15:15:00;122;121;0;2;167;95;14;11;7;3;109;121;104;237;102;5;1
2020-01-21 15:30:00;118;117;1;0;178;137;23;24;10;4;105;120;133;278;139;2;1
2020-01-21 15:45:00;123;122;0;0;187;141;22;22;11;4;113;129;141;288;141;2;2
2020-01-21 16:00:00;6;2;0;0;6;5;0;0;1;1;6;4;1;6;1;0;0
2020-01-21 16:15:00;
2020-01-21 16:30:00;120;104;1;1;175;135;35;34;26;0;123;108;137;250;138;1;10
