DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-07-21 00:00:00;7;0;4;0;0;0;0;0;0
2020-07-21 00:15:00;6;2;18;0;0;0;0;0;0
2020-07-21 00:30:00;6;5;17;1;1;0;0;0;0
2020-07-21 00:45:00;6;2;11;0;0;0;0;0;0
2020-07-21 01:00:00;7;5;17;0;0;0;0;0;0
2020-07-21 01:15:00;8;5;6;0;0;0;0;0;0
2020-07-21 01:30:00;8;1;8;1;1;0;0;0;0
2020-07-21 01:45:00;4;5;10;0;0;0;0;0;0
2020-07-21 02:00:00;4;5;7;0;0;0;0;0;0
2020-07-21 02:15:00;8;4;5;0;0;0;0;0;0
2020-07-21 02:30:00;2;0;5;0;0;0;0;0;0
2020-07-21 02:45:00;2;1;8;0;0;0;0;0;0
2020-07-21 03:00:00;0;2;0;0;0;0;0;0;0
2020-07-21 03:15:00;11;10;6;2;2;0;0;0;0
2020-07-21 03:30:00;6;1;5;0;0;0;0;0;0
2020-07-21 03:45:00;5;7;5;1;1;0;0;0;0
2020-07-21 04:00:00;5;2;10;0;0;0;0;0;0
2020-07-21 04:15:00;13;5;13;0;0;0;0;0;0
2020-07-21 04:30:00;8;2;14;0;0;0;0;0;0
2020-07-21 04:45:00;13;12;32;0;0;0;0;0;0
2020-07-21 05:00:00;32;11;84;0;0;0;0;0;0
2020-07-21 05:15:00;59;18;117;0;0;0;0;0;0
2020-07-21 05:30:00;37;9;106;1;1;0;0;0;0
2020-07-21 05:45:00;60;25;106;0;0;0;0;0;0
2020-07-21 06:00:00;84;28;110;1;1;0;0;0;0
2020-07-21 06:15:00;108;41;152;1;1;1;0;0;0
2020-07-21 06:30:00;87;34;178;2;1;1;0;0;0
2020-07-21 06:45:00;89;51;159;1;1;1;0;0;0
2020-07-21 07:00:00;80;33;189;1;1;0;0;0;0
2020-07-21 07:15:00;103;40;228;5;4;1;0;0;0
2020-07-21 07:30:00;96;58;230;1;1;0;0;0;0
2020-07-21 07:45:00;128;71;220;1;1;0;0;0;0
2020-07-21 08:00:00;80;39;206;2;2;0;0;0;0
2020-07-21 08:15:00;87;49;178;1;1;1;0;0;0
2020-07-21 08:30:00;126;53;207;1;1;1;0;0;0
2020-07-21 08:45:00;106;57;205;1;1;3;0;0;0
2020-07-21 09:00:00;132;55;170;1;1;0;0;0;0
2020-07-21 09:15:00;102;51;183;1;1;0;0;0;0
2020-07-21 09:30:00;112;61;177;2;2;1;0;0;0
2020-07-21 09:45:00;147;70;203;1;1;3;0;0;0
2020-07-21 10:00:00;127;56;193;3;3;3;0;0;0
2020-07-21 10:15:00;138;58;194;1;1;0;0;0;0
2020-07-21 10:30:00;115;68;211;2;3;2;0;0;0
2020-07-21 10:45:00;142;69;205;1;2;2;0;0;0
2020-07-21 11:00:00;144;68;186;2;2;0;0;0;0
2020-07-21 11:15:00;133;75;167;1;1;1;0;0;0
2020-07-21 11:30:00;122;56;213;1;1;0;0;0;0
2020-07-21 11:45:00;139;72;159;2;1;3;0;0;0
2020-07-21 12:00:00;133;57;183;1;2;0;0;0;0
2020-07-21 12:15:00;148;65;167;0;0;0;0;0;0
2020-07-21 12:30:00;151;65;189;1;0;1;0;0;0
2020-07-21 12:45:00;140;67;191;2;2;0;0;0;0
2020-07-21 13:00:00;130;75;183;2;2;0;0;0;0
2020-07-21 13:15:00;145;73;195;4;3;4;0;0;0
2020-07-21 13:30:00;154;64;206;5;5;1;0;0;0
2020-07-21 13:45:00;149;66;205;1;2;2;0;0;0
2020-07-21 14:00:00;149;52;185;1;0;2;0;0;0
2020-07-21 14:15:00;164;64;214;3;3;1;0;0;0
2020-07-21 14:30:00;162;54;183;5;3;5;0;0;0
2020-07-21 14:45:00;89;27;86;2;2;0;0;0;0
2020-07-21 15:00:00;20;5;21;2;0;0;0;0;0
2020-07-21 15:15:00;163;66;184;2;2;2;0;0;0
2020-07-21 15:30:00;164;66;184;2;2;0;0;0;0
2020-07-21 15:45:00;149;71;225;1;1;0;0;0;0
2020-07-21 16:00:00;161;69;207;2;2;1;0;0;0
2020-07-21 16:15:00;184;75;208;3;3;0;0;0;0
2020-07-21 16:30:00;174;71;208;2;2;2;0;0;0
2020-07-21 16:45:00;135;86;225;2;1;3;0;0;0
2020-07-21 17:00:00;194;71;224;1;1;0;0;0;0
2020-07-21 17:15:00;174;65;245;3;3;1;0;0;0
2020-07-21 17:30:00;167;71;214;2;2;1;0;0;0
2020-07-21 17:45:00;149;61;205;2;3;5;0;0;0
2020-07-21 18:00:00;149;65;192;1;1;0;0;0;0
2020-07-21 18:15:00;140;57;192;1;1;3;0;0;0
2020-07-21 18:30:00;126;53;176;2;2;1;0;0;0
2020-07-21 18:45:00;138;52;165;1;1;2;0;0;0
2020-07-21 19:00:00;137;49;132;1;0;5;0;0;0
2020-07-21 19:15:00;88;37;136;0;0;0;0;0;0
2020-07-21 19:30:00;103;33;111;2;2;0;0;0;0
2020-07-21 19:45:00;109;48;133;0;0;0;0;0;0
2020-07-21 20:00:00;83;40;102;1;1;4;0;0;0
2020-07-21 20:15:00;88;29;109;2;2;1;0;0;0
2020-07-21 20:30:00;81;31;103;0;0;3;0;0;0
2020-07-21 20:45:00;64;21;107;1;1;0;0;0;0
2020-07-21 21:00:00;76;20;123;0;0;0;0;0;0
2020-07-21 21:15:00;71;20;91;1;1;0;0;0;0
2020-07-21 21:30:00;61;18;66;1;1;0;0;0;0
2020-07-21 21:45:00;62;27;61;1;1;0;0;0;0
2020-07-21 22:00:00;102;18;65;1;1;1;0;0;0
2020-07-21 22:15:00;91;22;61;1;1;0;0;0;0
2020-07-21 22:30:00;56;19;32;1;1;0;0;0;0
2020-07-21 22:45:00;32;7;38;1;1;0;0;0;0
2020-07-21 23:00:00;30;15;35;0;0;0;0;0;0
2020-07-21 23:15:00;29;14;40;1;1;0;0;0;0
2020-07-21 23:30:00;32;13;30;0;0;0;0;0;0
