DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-07-07 00:00:00;11;5;7;1;1;0;0;0;0
2020-07-07 00:15:00;6;6;23;0;0;0;0;0;0
2020-07-07 00:30:00;7;5;10;1;1;0;0;0;0
2020-07-07 00:45:00;5;2;14;0;0;0;0;0;0
2020-07-07 01:00:00;5;5;7;0;0;0;0;0;0
2020-07-07 01:15:00;6;2;4;0;0;0;0;0;0
2020-07-07 01:30:00;2;2;3;0;0;0;0;0;0
2020-07-07 01:45:00;7;5;5;0;0;0;0;0;0
2020-07-07 02:00:00;2;2;4;0;0;0;0;0;0
2020-07-07 02:15:00;11;9;5;0;0;0;0;0;0
2020-07-07 02:30:00;3;0;4;0;0;0;0;0;0
2020-07-07 02:45:00;3;1;7;0;0;0;0;0;0
2020-07-07 03:00:00;3;3;2;0;0;0;0;0;0
2020-07-07 03:15:00;8;4;12;1;1;0;0;0;0
2020-07-07 03:30:00;2;2;7;0;0;0;0;0;0
2020-07-07 03:45:00;6;2;2;0;0;0;0;0;0
2020-07-07 04:00:00;5;2;8;0;0;0;0;0;0
2020-07-07 04:15:00;16;8;16;0;0;0;0;0;0
2020-07-07 04:30:00;14;6;29;0;0;0;0;0;0
2020-07-07 04:45:00;20;8;32;0;0;0;0;0;0
2020-07-07 05:00:00;33;11;89;0;0;0;0;0;0
2020-07-07 05:15:00;57;15;123;1;1;0;0;0;0
2020-07-07 05:30:00;48;11;99;1;1;0;0;0;0
2020-07-07 05:45:00;52;11;118;0;0;1;0;0;0
2020-07-07 06:00:00;92;19;111;1;1;0;0;0;0
2020-07-07 06:15:00;127;37;165;1;1;0;0;0;0
2020-07-07 06:30:00;87;33;180;2;2;1;0;0;0
2020-07-07 06:45:00;73;56;140;1;1;1;0;0;0
2020-07-07 07:00:00;88;35;182;1;1;0;0;0;0
2020-07-07 07:15:00;104;47;199;6;6;3;0;0;0
2020-07-07 07:30:00;104;72;209;3;3;0;0;0;0
2020-07-07 07:45:00;112;59;201;0;0;3;0;0;0
2020-07-07 08:00:00;105;50;203;0;0;1;0;0;0
2020-07-07 08:15:00;99;55;176;2;2;0;0;0;0
2020-07-07 08:30:00;110;60;210;1;1;5;0;0;0
2020-07-07 08:45:00;109;48;178;2;1;1;0;0;0
2020-07-07 09:00:00;111;39;173;1;1;0;0;0;0
2020-07-07 09:15:00;107;49;186;1;1;3;0;0;0
2020-07-07 09:30:00;109;52;193;3;3;1;0;0;0
2020-07-07 09:45:00;120;48;197;2;4;1;0;0;0
2020-07-07 10:00:00;129;65;171;1;1;0;0;0;0
2020-07-07 10:15:00;111;69;190;1;2;2;0;0;0
2020-07-07 10:30:00;117;63;181;1;1;0;0;0;0
2020-07-07 10:45:00;150;64;172;2;1;3;0;0;0
2020-07-07 11:00:00;128;56;171;2;3;0;0;0;0
2020-07-07 11:15:00;129;62;189;1;1;4;0;0;0
2020-07-07 11:30:00;149;50;141;1;1;1;0;0;0
2020-07-07 11:45:00;143;75;190;1;1;2;0;0;0
2020-07-07 12:00:00;146;67;183;1;1;1;0;0;0
2020-07-07 12:15:00;135;67;182;0;0;1;0;0;0
2020-07-07 12:30:00;139;72;196;0;0;1;0;0;0
