DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-05-09 00:00:00;3;6;11;4;4;7;3;0;4;6;0;0;0;0
2020-05-09 00:15:00;7;9;15;4;10;8;7;6;8;6;0;0;0;0
2020-05-09 00:30:00;6;7;14;1;13;5;5;2;3;4;0;0;0;0
2020-05-09 00:45:00;9;5;8;1;8;7;2;2;4;5;0;0;0;0
2020-05-09 01:00:00;0;6;9;1;5;2;4;4;0;7;0;0;0;0
2020-05-09 01:15:00;3;2;8;0;4;3;1;1;6;4;0;0;0;0
2020-05-09 01:30:00;6;5;11;2;8;2;3;0;0;3;0;0;0;0
2020-05-09 01:45:00;5;2;4;1;5;4;1;1;0;2;0;0;0;0
2020-05-09 02:00:00;3;3;5;0;8;3;2;0;4;4;0;0;0;0
2020-05-09 02:15:00;2;2;3;0;3;1;1;1;2;1;0;0;0;0
2020-05-09 02:30:00;0;3;6;0;4;4;2;0;0;3;0;0;0;0
2020-05-09 02:45:00;2;3;3;0;3;2;4;1;2;3;0;0;0;0
2020-05-09 03:00:00;0;5;2;0;7;3;1;0;1;1;0;0;0;0
2020-05-09 03:15:00;2;2;4;1;3;2;1;0;0;2;0;0;0;0
2020-05-09 03:30:00;2;0;3;0;3;0;2;0;0;1;0;0;0;0
2020-05-09 03:45:00;3;2;3;0;4;2;0;1;1;0;0;0;0;0
2020-05-09 04:00:00;2;3;3;0;4;1;2;0;3;2;0;0;0;0
2020-05-09 04:15:00;2;3;3;0;4;0;1;0;0;1;0;0;0;0
2020-05-09 04:30:00;1;1;1;0;3;3;1;1;1;2;0;0;0;0
2020-05-09 04:45:00;4;4;7;0;6;5;0;0;1;2;0;0;0;0
2020-05-09 05:00:00;2;1;3;1;3;4;3;1;4;4;0;0;0;0
2020-05-09 05:15:00;5;4;7;0;3;7;5;1;7;4;0;0;0;0
2020-05-09 05:30:00;10;6;16;8;7;8;10;4;3;6;0;0;0;0
2020-05-09 05:45:00;6;12;18;4;5;7;4;0;4;5;0;0;0;0
2020-05-09 06:00:00;6;6;12;0;4;5;1;0;7;6;0;0;0;0
2020-05-09 06:15:00;8;6;16;0;7;14;2;1;9;9;0;0;0;0
2020-05-09 06:30:00;12;5;17;4;7;8;7;2;12;9;0;0;0;0
2020-05-09 06:45:00;12;11;15;2;18;20;5;3;9;11;0;0;0;0
2020-05-09 07:00:00;5;8;13;7;14;9;6;2;7;12;0;0;0;0
2020-05-09 07:15:00;12;11;24;5;21;13;8;0;12;8;0;0;0;0
2020-05-09 07:30:00;17;15;32;12;23;24;16;5;11;8;0;0;0;0
2020-05-09 07:45:00;21;21;33;7;25;11;9;2;22;14;0;0;0;0
2020-05-09 08:00:00;17;11;32;12;14;11;7;3;16;15;0;0;0;0
2020-05-09 08:15:00;27;15;41;11;29;23;12;6;17;12;0;0;0;0
2020-05-09 08:30:00;14;22;49;13;40;33;13;2;23;15;0;0;0;0
2020-05-09 08:45:00;31;26;59;23;26;27;14;5;28;25;0;0;0;0
2020-05-09 09:00:00;29;30;52;17;40;21;20;5;23;21;0;0;0;0
2020-05-09 09:15:00;32;26;62;22;36;32;18;9;30;16;0;0;0;0
2020-05-09 09:30:00;35;37;68;34;40;40;26;13;31;24;0;0;0;0
2020-05-09 09:45:00;39;29;66;22;39;39;24;8;37;25;0;0;0;0
2020-05-09 10:00:00;38;31;87;27;53;47;23;11;26;34;0;0;0;0
2020-05-09 10:15:00;38;34;73;26;65;42;22;10;45;41;0;0;0;0
2020-05-09 10:30:00;33;35;93;49;55;50;29;16;45;36;0;0;0;0
2020-05-09 10:45:00;46;41;103;34;65;52;26;10;49;44;0;0;0;0
2020-05-09 11:00:00;48;36;86;33;60;49;22;14;35;32;0;0;0;0
2020-05-09 11:15:00;46;35;91;28;52;43;29;16;44;35;0;0;0;0
2020-05-09 11:30:00;59;35;82;41;61;44;35;13;43;27;0;0;0;0
2020-05-09 11:45:00;53;40;77;49;51;48;32;14;42;47;0;0;0;0
2020-05-09 12:00:00;43;35;70;33;55;33;25;17;37;31;0;0;0;0
2020-05-09 12:15:00;47;50;76;39;53;51;30;9;43;28;0;0;0;0
2020-05-09 12:30:00;45;38;70;42;67;50;24;17;31;40;0;0;0;0
2020-05-09 12:45:00;59;45;74;37;72;51;26;21;50;31;0;0;0;0
2020-05-09 13:00:00;46;32;60;35;52;34;27;14;37;35;0;0;0;0
2020-05-09 13:15:00;47;39;81;32;57;40;26;20;38;33;0;0;0;0
2020-05-09 13:30:00;44;42;76;40;61;49;30;11;40;34;0;0;0;0
2020-05-09 13:45:00;58;29;89;58;66;39;28;15;45;41;0;0;0;0
