DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-05-14 00:00:00;7;0;9;0;0;0;0;0;0;0;0;0
2020-05-14 00:15:00;5;0;3;0;0;0;0;0;0;0;0;0
2020-05-14 00:30:00;5;0;2;0;0;0;0;0;0;0;0;0
2020-05-14 00:45:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-05-14 01:00:00;4;0;4;0;0;0;0;0;0;0;0;0
2020-05-14 01:15:00;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-14 01:30:00;1;0;5;0;0;0;0;0;0;0;0;0
2020-05-14 01:45:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-05-14 02:00:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-05-14 02:15:00;3;0;5;0;0;0;0;0;0;0;0;0
2020-05-14 02:30:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-05-14 02:45:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-14 03:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-05-14 03:15:00;3;0;5;0;0;0;0;0;0;0;0;0
2020-05-14 03:30:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-05-14 03:45:00;5;0;7;0;0;0;0;0;0;0;0;0
2020-05-14 04:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-05-14 04:15:00;2;0;10;0;0;0;0;0;0;0;0;0
2020-05-14 04:30:00;4;0;10;0;0;0;0;0;0;0;0;0
2020-05-14 04:45:00;5;0;19;0;0;0;0;0;0;0;0;0
2020-05-14 05:00:00;22;0;45;0;0;0;0;0;0;0;0;0
2020-05-14 05:15:00;38;0;96;0;0;0;0;0;0;0;0;0
2020-05-14 05:30:00;11;0;138;0;0;0;0;0;0;0;0;0
2020-05-14 05:45:00;14;0;96;0;0;0;0;0;0;0;0;0
2020-05-14 06:00:00;23;0;105;0;1;0;0;0;0;0;0;0
2020-05-14 06:15:00;25;0;142;0;3;0;0;0;0;2;0;0
2020-05-14 06:30:00;42;0;194;0;7;1;0;0;0;1;0;0
2020-05-14 06:45:00;51;0;174;0;6;0;0;0;0;4;0;0
2020-05-14 07:00:00;47;0;157;0;7;0;0;0;0;2;0;0
2020-05-14 07:15:00;52;0;190;0;9;0;0;0;0;1;0;0
2020-05-14 07:30:00;66;0;185;0;11;1;0;0;0;1;0;0
2020-05-14 07:45:00;75;0;213;0;9;2;0;0;0;1;0;0
2020-05-14 08:00:00;67;0;144;0;7;1;0;0;0;0;0;0
2020-05-14 08:15:00;65;0;142;0;7;2;0;0;0;1;1;0
2020-05-14 08:30:00;60;0;145;0;5;4;0;0;0;0;0;0
2020-05-14 08:45:00;60;0;118;0;1;2;0;0;0;1;2;0
2020-05-14 09:00:00;75;0;102;0;2;0;0;0;0;1;0;0
2020-05-14 09:15:00;79;0;110;0;3;2;0;0;0;0;0;0
2020-05-14 09:30:00;58;0;133;0;3;0;0;0;0;2;0;0
2020-05-14 09:45:00;86;0;118;0;5;11;0;0;0;2;0;0
2020-05-14 10:00:00;73;0;98;0;4;6;0;0;0;2;0;0
2020-05-14 10:15:00;84;0;127;0;5;1;0;0;0;7;5;0
2020-05-14 10:30:00;102;0;99;0;1;2;0;0;0;3;0;0
2020-05-14 10:45:00;117;0;120;0;7;0;0;0;0;2;0;0
2020-05-14 11:00:00;100;0;92;0;4;4;0;0;0;4;0;0
2020-05-14 11:15:00;105;0;129;0;4;0;0;0;0;2;0;0
2020-05-14 11:30:00;116;0;94;0;3;0;0;0;0;4;0;0
2020-05-14 11:45:00;111;0;104;0;0;4;0;0;0;3;0;0
2020-05-14 12:00:00;129;0;101;0;0;1;0;0;0;8;1;0
2020-05-14 12:15:00;149;0;90;0;1;2;0;0;0;2;0;0
2020-05-14 12:30:00;124;0;97;0;3;2;0;0;0;2;0;0
2020-05-14 12:45:00;119;0;107;0;1;4;0;0;0;2;3;0
2020-05-14 13:00:00;128;0;109;0;3;7;0;0;0;1;3;0
2020-05-14 13:15:00;140;0;125;0;3;2;0;0;0;11;0;0
2020-05-14 13:30:00;111;0;156;0;5;3;0;0;0;3;0;0
2020-05-14 13:45:00;166;0;137;0;3;1;0;0;0;10;12;0
2020-05-14 14:00:00;143;0;107;0;2;7;0;0;0;3;0;0
2020-05-14 14:15:00;148;0;118;0;4;5;0;0;0;2;0;0
2020-05-14 14:30:00;149;0;110;0;2;4;0;0;0;4;0;0
2020-05-14 14:45:00;125;0;113;0;2;2;0;0;0;6;1;0
2020-05-14 15:00:00;155;0;103;0;2;5;0;0;0;4;21;0
2020-05-14 15:15:00;178;0;124;0;6;3;0;0;0;7;4;0
2020-05-14 15:30:00;157;0;134;0;4;7;0;0;0;6;0;0
2020-05-14 15:45:00;144;0;106;0;4;0;0;0;0;5;3;0
2020-05-14 16:00:00;162;0;112;0;4;40;0;0;0;3;5;0
2020-05-14 16:15:00;177;0;113;0;2;6;0;0;0;5;0;0
2020-05-14 16:30:00;134;0;126;0;3;5;0;0;0;6;0;0
2020-05-14 16:45:00;206;0;129;0;0;5;0;0;0;7;1;0
2020-05-14 17:00:00;202;0;132;0;3;6;0;0;0;4;0;0
2020-05-14 17:15:00;204;0;101;0;3;7;0;0;0;5;3;0
2020-05-14 17:30:00;178;0;116;0;1;9;0;0;0;6;0;0
2020-05-14 17:45:00;182;0;110;0;1;4;0;0;0;7;0;0
2020-05-14 18:00:00;171;0;90;0;3;4;0;0;0;4;12;0
2020-05-14 18:15:00;153;0;94;0;2;5;0;0;0;5;0;0
2020-05-14 18:30:00;157;0;95;0;4;4;0;0;0;2;2;0
2020-05-14 18:45:00;115;0;82;0;1;2;0;0;0;2;1;0
