DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-12-20 00:00:00;30;3;12;2;2;2;2;35;0;0;0;0;0
2019-12-20 00:15:00;24;10;18;7;2;2;1;39;0;0;0;0;0
2019-12-20 00:30:00;21;2;7;2;0;0;1;27;0;0;0;0;0
2019-12-20 00:45:00;20;3;8;3;4;3;3;35;0;0;0;0;0
2019-12-20 01:00:00;17;7;9;5;1;1;0;25;0;0;0;0;0
2019-12-20 01:15:00;24;6;9;2;0;0;1;26;0;0;0;0;0
2019-12-20 01:30:00;17;1;5;1;0;0;1;20;0;0;0;0;0
2019-12-20 01:45:00;25;6;8;0;1;1;0;29;0;0;0;0;0
2019-12-20 02:00:00;16;9;14;9;1;1;2;19;0;0;0;0;0
2019-12-20 02:15:00;12;4;5;2;1;0;1;16;0;0;0;0;0
2019-12-20 02:30:00;9;7;8;1;0;0;0;18;0;0;0;0;0
2019-12-20 02:45:00;18;6;9;5;1;1;0;15;0;0;0;0;0
2019-12-20 03:00:00;19;4;9;4;1;0;1;14;0;0;0;0;0
2019-12-20 03:15:00;15;8;7;3;1;1;3;17;0;0;0;0;0
2019-12-20 03:30:00;11;5;5;3;1;1;0;11;0;0;0;0;0
2019-12-20 03:45:00;12;9;10;3;0;0;3;11;0;0;0;0;0
2019-12-20 04:00:00;13;3;3;1;1;1;1;9;0;0;0;0;0
2019-12-20 04:15:00;15;3;6;2;0;0;3;13;0;0;0;0;0
2019-12-20 04:30:00;18;1;3;0;0;0;0;14;0;0;0;0;0
2019-12-20 04:45:00;20;2;4;2;1;1;1;12;0;0;0;0;0
2019-12-20 05:00:00;18;10;13;10;1;3;9;29;0;0;0;0;0
2019-12-20 05:15:00;35;18;23;16;8;12;12;40;0;0;0;0;0
2019-12-20 05:30:00;49;9;18;7;3;5;4;60;0;0;0;0;0
2019-12-20 05:45:00;56;16;21;13;7;6;5;96;0;0;0;0;0
2019-12-20 06:00:00;72;15;21;7;7;8;6;89;0;0;0;0;0
2019-12-20 06:15:00;89;20;25;12;3;5;3;101;0;0;0;0;0
2019-12-20 06:30:00;80;7;13;11;9;10;12;133;1;0;0;0;0
2019-12-20 06:45:00;105;18;31;19;14;14;22;186;0;4;0;0;0
2019-12-20 07:00:00;135;15;19;16;10;13;17;142;1;0;0;0;0
2019-12-20 07:15:00;175;25;31;20;15;16;25;196;1;1;0;0;0
2019-12-20 07:30:00;207;14;24;12;20;22;18;218;5;1;0;0;0
2019-12-20 07:45:00;173;31;33;32;18;23;24;213;0;2;0;0;0
2019-12-20 08:00:00;144;14;22;11;22;18;27;189;0;2;0;0;0
2019-12-20 08:15:00;154;23;27;21;24;26;20;165;1;0;0;0;0
2019-12-20 08:30:00;168;20;26;21;35;32;17;200;0;0;0;0;0
2019-12-20 08:45:00;176;26;27;24;28;36;13;168;1;3;0;0;0
2019-12-20 09:00:00;161;30;37;32;27;28;28;190;1;1;0;0;0
2019-12-20 09:15:00;187;19;22;20;38;41;15;213;0;0;0;0;0
2019-12-20 09:30:00;151;13;18;12;23;25;20;212;1;0;0;0;0
2019-12-20 09:45:00;204;26;29;26;46;48;28;247;4;0;0;0;0
2019-12-20 10:00:00;190;34;39;24;39;43;24;280;3;0;0;0;0
2019-12-20 10:15:00;186;24;29;25;60;41;24;200;3;1;0;0;0
2019-12-20 10:30:00;205;25;31;29;55;43;13;218;2;1;0;0;0
2019-12-20 10:45:00;191;23;23;20;38;34;23;227;2;6;0;0;0
2019-12-20 11:00:00;207;35;37;33;41;50;20;218;3;1;0;0;0
2019-12-20 11:15:00;215;21;26;19;47;44;24;216;3;3;0;0;0
2019-12-20 11:30:00;200;26;31;29;35;38;15;216;11;3;0;0;0
2019-12-20 11:45:00;198;19;25;16;45;46;21;199;3;2;0;0;0
2019-12-20 12:00:00;186;19;20;18;32;38;24;216;3;2;0;0;0
2019-12-20 12:15:00;205;21;26;21;32;39;23;217;2;0;0;0;0
2019-12-20 12:30:00;174;23;24;22;26;30;34;229;1;0;0;0;0
2019-12-20 12:45:00;206;20;24;19;23;45;25;229;0;0;0;0;0
2019-12-20 13:00:00;170;27;31;29;16;34;18;231;3;3;0;0;0
2019-12-20 13:15:00;186;21;27;27;38;41;25;225;1;2;0;0;0
2019-12-20 13:30:00;176;18;15;12;32;39;19;220;3;1;0;0;0
2019-12-20 13:45:00;203;13;19;14;31;36;23;202;0;2;0;0;0
2019-12-20 14:00:00;198;15;26;13;21;29;17;237;0;3;0;0;0
2019-12-20 14:15:00;191;21;23;18;33;38;19;237;0;1;0;0;0
2019-12-20 14:30:00;187;25;28;27;38;63;23;239;3;3;0;0;0
2019-12-20 14:45:00;221;17;20;14;34;36;21;204;1;1;0;0;0
2019-12-20 15:00:00;193;24;27;21;45;49;14;212;2;0;0;0;0
2019-12-20 15:15:00;191;18;24;19;32;37;20;203;2;0;0;0;0
2019-12-20 15:30:00;205;19;24;21;30;27;21;234;1;4;0;0;0
2019-12-20 15:45:00;177;18;18;12;29;30;18;215;2;1;0;0;0
2019-12-20 16:00:00;188;16;20;15;22;27;19;201;4;3;0;0;0
2019-12-20 16:15:00;202;17;18;18;32;36;22;226;2;0;0;0;0
2019-12-20 16:30:00;184;12;20;14;33;35;23;217;1;1;0;0;0
2019-12-20 16:45:00;213;12;16;14;27;29;18;191;4;0;0;0;0
