DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-08-14 00:00:00;3;9;11;3;4;0;4;0;0
2020-08-14 00:15:00;3;4;8;1;0;0;6;0;0
2020-08-14 00:30:00;1;5;6;2;0;0;6;0;0
2020-08-14 00:45:00;2;3;5;2;0;1;4;0;0
2020-08-14 01:00:00;1;3;4;1;1;1;3;0;0
2020-08-14 01:15:00;0;2;7;0;0;0;10;0;0
2020-08-14 01:30:00;3;1;7;0;0;1;6;0;0
2020-08-14 01:45:00;0;3;6;0;0;0;7;0;0
2020-08-14 02:00:00;0;0;0;0;0;0;2;0;0
2020-08-14 02:15:00;0;5;4;0;0;0;2;0;0
2020-08-14 02:30:00;2;5;5;1;0;0;2;0;0
2020-08-14 02:45:00;2;3;4;0;0;0;1;0;0
2020-08-14 03:00:00;1;4;5;0;0;0;2;0;0
2020-08-14 03:15:00;1;2;3;0;0;0;2;0;0
2020-08-14 03:30:00;0;1;2;2;1;1;2;0;0
2020-08-14 03:45:00;2;2;3;1;1;1;7;0;0
2020-08-14 04:00:00;0;3;6;1;0;0;4;0;0
2020-08-14 04:15:00;2;3;3;0;0;0;4;0;0
2020-08-14 04:30:00;2;8;11;2;2;0;9;0;0
2020-08-14 04:45:00;1;5;7;4;1;0;5;0;0
2020-08-14 05:00:00;12;6;14;2;0;0;3;0;0
2020-08-14 05:15:00;7;14;24;5;2;5;24;0;0
2020-08-14 05:30:00;10;15;23;8;5;3;32;0;0
2020-08-14 05:45:00;19;19;33;11;9;5;40;0;0
2020-08-14 06:00:00;14;13;24;6;6;2;23;0;0
2020-08-14 06:15:00;21;23;42;18;4;7;39;1;0
2020-08-14 06:30:00;19;35;47;22;13;12;50;0;8
2020-08-14 06:45:00;30;28;51;24;8;9;42;0;6
2020-08-14 07:00:00;26;20;60;11;6;6;62;0;0
2020-08-14 07:15:00;22;27;53;13;11;8;60;2;3
2020-08-14 07:30:00;28;34;51;20;10;2;45;0;3
2020-08-14 07:45:00;28;30;59;17;7;7;63;1;3
2020-08-14 08:00:00;24;26;46;11;7;2;53;5;10
2020-08-14 08:15:00;28;28;39;13;5;1;45;2;0
2020-08-14 08:30:00;29;31;59;18;6;4;63;2;4
2020-08-14 08:45:00;30;34;60;20;6;7;68;0;19
2020-08-14 09:00:00;31;41;62;19;13;5;49;1;2
2020-08-14 09:15:00;33;32;45;24;13;8;49;0;0
2020-08-14 09:30:00;40;44;57;20;9;3;56;3;9
2020-08-14 09:45:00;23;41;52;25;9;5;67;7;3
2020-08-14 10:00:00;29;54;74;18;12;3;55;1;1
2020-08-14 10:15:00;33;41;64;21;11;4;61;0;2
2020-08-14 10:30:00;39;49;83;11;7;4;75;1;4
2020-08-14 10:45:00;39;49;63;27;11;8;68;1;5
2020-08-14 11:00:00;32;52;59;22;10;2;65;7;3
2020-08-14 11:15:00;36;45;68;16;9;2;65;2;6
2020-08-14 11:30:00;36;44;61;9;6;7;61;0;17
2020-08-14 11:45:00;45;51;74;8;6;6;67;3;1
2020-08-14 12:00:00;42;52;75;20;10;3;75;8;5
2020-08-14 12:15:00;23;46;64;25;7;3;72;2;6
2020-08-14 12:30:00;36;43;79;21;11;3;86;9;4
2020-08-14 12:45:00;53;54;92;21;5;7;95;2;6
2020-08-14 13:00:00;51;39;72;21;8;3;79;3;3
2020-08-14 13:15:00;35;51;79;19;9;7;59;6;3
2020-08-14 13:30:00;32;55;81;18;7;3;70;5;36
2020-08-14 13:45:00;49;56;82;14;5;5;80;3;4
2020-08-14 14:00:00;40;53;94;23;9;6;83;0;4
2020-08-14 14:15:00;50;52;84;24;10;2;84;2;5
2020-08-14 14:30:00;52;61;99;29;12;5;74;6;11
2020-08-14 14:45:00;54;51;94;16;12;3;86;3;2
2020-08-14 15:00:00;45;36;65;18;10;3;69;1;11
2020-08-14 15:15:00;59;64;99;15;9;2;68;3;55
2020-08-14 15:30:00;49;48;77;19;7;4;78;2;5
2020-08-14 15:45:00;50;58;79;7;5;4;58;8;3
2020-08-14 16:00:00;43;44;80;10;10;2;69;7;6
2020-08-14 16:15:00;45;48;73;18;8;1;68;10;0
2020-08-14 16:30:00;36;37;67;16;5;2;63;0;0
2020-08-14 16:45:00;38;50;67;12;5;4;74;1;10
2020-08-14 17:00:00;47;41;74;10;5;6;64;3;0
2020-08-14 17:15:00;55;47;74;13;9;3;73;2;2
2020-08-14 17:30:00;34;41;65;17;9;5;54;2;3
2020-08-14 17:45:00;42;40;69;16;9;2;76;1;0
2020-08-14 18:00:00;46;39;107;17;10;4;76;20;1
