DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-09-09 00:00:00;21;2;9;17;0;1
2019-09-09 00:15:00;29;9;12;14;2;3
2019-09-09 00:30:00;10;3;4;9;1;1
2019-09-09 00:45:00;16;6;8;11;0;0
2019-09-09 01:00:00;16;2;6;8;1;1
2019-09-09 01:15:00;14;5;1;3;1;3
2019-09-09 01:30:00;11;3;7;7;0;0
2019-09-09 01:45:00;14;5;4;5;0;1
2019-09-09 02:00:00;7;4;2;6;1;1
2019-09-09 02:15:00;10;1;0;8;0;1
2019-09-09 02:30:00;13;1;4;3;0;2
2019-09-09 02:45:00;9;3;2;4;1;0
2019-09-09 03:00:00;7;0;3;7;1;2
2019-09-09 03:15:00;9;2;5;6;0;0
2019-09-09 03:30:00;12;4;5;7;0;1
2019-09-09 03:45:00;12;0;1;2;0;0
2019-09-09 04:00:00;12;3;4;8;0;5
2019-09-09 04:15:00;15;4;6;9;0;3
2019-09-09 04:30:00;29;10;4;13;2;9
2019-09-09 04:45:00;39;18;9;15;0;5
2019-09-09 05:00:00;74;57;11;28;3;9
2019-09-09 05:15:00;102;74;20;35;3;15
2019-09-09 05:30:00;136;94;19;68;7;20
2019-09-09 05:45:00;96;88;19;47;1;13
2019-09-09 06:00:00;104;86;42;67;11;14
2019-09-09 06:15:00;137;132;40;72;2;20
2019-09-09 06:30:00;161;162;56;83;5;18
2019-09-09 06:45:00;157;141;52;118;8;28
2019-09-09 07:00:00;162;158;61;117;9;45
2019-09-09 07:15:00;171;175;94;124;10;43
2019-09-09 07:30:00;179;165;77;140;9;38
2019-09-09 07:45:00;180;205;78;149;16;47
2019-09-09 08:00:00;165;181;79;112;10;62
2019-09-09 08:15:00;152;171;91;125;8;38
2019-09-09 08:30:00;155;165;83;128;17;45
2019-09-09 08:45:00;141;154;82;134;14;42
2019-09-09 09:00:00;168;147;77;119;12;36
2019-09-09 09:15:00;153;132;62;106;12;35
2019-09-09 09:30:00;135;133;98;146;11;32
2019-09-09 09:45:00;178;160;99;149;8;30
2019-09-09 10:00:00;173;127;77;117;11;33
2019-09-09 10:15:00;157;151;84;147;19;45
2019-09-09 10:30:00;155;155;84;143;16;44
2019-09-09 10:45:00;159;145;91;173;14;43
2019-09-09 11:00:00;142;131;75;140;16;41
2019-09-09 11:15:00;177;135;74;147;12;37
2019-09-09 11:30:00;163;146;96;154;18;39
2019-09-09 11:45:00;146;138;98;160;24;59
2019-09-09 12:00:00;169;135;94;160;22;38
2019-09-09 12:15:00;151;136;92;152;24;48
2019-09-09 12:30:00;155;137;75;152;16;42
2019-09-09 12:45:00;161;129;91;154;21;55
2019-09-09 13:00:00;172;161;82;147;14;39
2019-09-09 13:15:00;184;183;79;179;17;55
2019-09-09 13:30:00;178;165;84;153;9;38
2019-09-09 13:45:00;171;179;87;145;15;43
2019-09-09 14:00:00;171;150;111;181;14;33
2019-09-09 14:15:00;153;143;124;210;13;43
2019-09-09 14:30:00;187;154;139;226;17;55
2019-09-09 14:45:00;179;154;130;227;22;48
2019-09-09 15:00:00;175;143;119;205;17;42
2019-09-09 15:15:00;167;150;144;226;20;45
2019-09-09 15:30:00;180;167;127;250;21;46
2019-09-09 15:45:00;185;174;135;205;18;65
2019-09-09 16:00:00;179;182;146;275;29;52
2019-09-09 16:15:00;176;191;149;240;21;78
2019-09-09 16:30:00;190;175;150;246;28;77
2019-09-09 16:45:00;181;155;143;250;20;47
2019-09-09 17:00:00;184;187;162;242;34;56
2019-09-09 17:15:00;193;195;133;236;29;54
2019-09-09 17:30:00;205;192;151;234;28;61
2019-09-09 17:45:00;181;156;129;220;26;66
2019-09-09 18:00:00;182;196;118;190;27;52
2019-09-09 18:15:00;192;165;99;183;16;53
2019-09-09 18:30:00;179;156;96;171;26;57
2019-09-09 18:45:00;139;110;78;152;19;49
2019-09-09 19:00:00;157;120;83;125;20;35
2019-09-09 19:15:00;146;95;75;123;29;46
2019-09-09 19:30:00;123;100;67;99;14;29
2019-09-09 19:45:00;128;91;63;102;12;37
2019-09-09 20:00:00;127;80;69;99;7;19
2019-09-09 20:15:00;113;72;65;92;3;17
2019-09-09 20:30:00;105;58;46;67;12;24
2019-09-09 20:45:00;121;62;41;49;5;13
2019-09-09 21:00:00;107;63;32;50;6;12
2019-09-09 21:15:00;96;57;25;60;4;6
2019-09-09 21:30:00;66;41;31;51;1;12
2019-09-09 21:45:00;56;31;57;87;8;2
2019-09-09 22:00:00;64;25;51;79;4;3
2019-09-09 22:15:00;67;20;40;68;4;7
2019-09-09 22:30:00;60;14;26;49;4;3
2019-09-09 22:45:00;43;23;22;24;4;4
2019-09-09 23:00:00;42;19;7;29;2;7
2019-09-09 23:15:00;34;16;19;21;0;1
2019-09-09 23:30:00;24;11;9;17;4;2
2019-09-09 23:45:00;35;15;12;18;1;0
