DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-09-30 00:00:00;23;3;4;14;2;0
2019-09-30 00:15:00;9;4;8;11;1;2
2019-09-30 00:30:00;13;6;10;8;1;1
2019-09-30 00:45:00;13;0;7;8;1;1
2019-09-30 01:00:00;10;5;3;3;1;0
2019-09-30 01:15:00;6;1;4;3;0;1
2019-09-30 01:30:00;7;2;4;5;1;1
2019-09-30 01:45:00;7;4;4;6;1;2
2019-09-30 02:00:00;5;2;1;3;0;0
2019-09-30 02:15:00;4;1;2;2;0;2
2019-09-30 02:30:00;8;2;2;4;2;3
2019-09-30 02:45:00;7;3;1;2;1;0
2019-09-30 03:00:00;5;1;2;5;0;1
2019-09-30 03:15:00;4;2;5;3;0;0
2019-09-30 03:30:00;9;2;4;2;0;2
2019-09-30 03:45:00;7;4;3;8;1;0
2019-09-30 04:00:00;8;2;2;4;1;5
2019-09-30 04:15:00;20;6;3;9;0;9
2019-09-30 04:30:00;23;9;7;15;0;4
2019-09-30 04:45:00;36;19;14;15;0;7
2019-09-30 05:00:00;60;39;11;23;0;8
2019-09-30 05:15:00;79;73;14;42;0;10
2019-09-30 05:30:00;103;95;18;54;9;18
2019-09-30 05:45:00;98;96;27;56;2;16
2019-09-30 06:00:00;86;92;35;69;5;10
2019-09-30 06:15:00;130;111;36;76;3;19
2019-09-30 06:30:00;121;143;35;94;5;26
2019-09-30 06:45:00;136;146;63;108;3;29
2019-09-30 07:00:00;131;137;53;99;8;32
2019-09-30 07:15:00;153;156;81;112;10;49
2019-09-30 07:30:00;170;176;101;147;9;61
2019-09-30 07:45:00;168;178;85;177;21;49
2019-09-30 08:00:00;163;167;82;120;17;47
2019-09-30 08:15:00;164;161;89;154;12;35
2019-09-30 08:30:00;143;123;69;146;15;47
2019-09-30 08:45:00;154;131;83;121;10;29
2019-09-30 09:00:00;129;104;65;133;23;48
2019-09-30 09:15:00;125;111;76;122;10;40
2019-09-30 09:30:00;125;121;88;115;17;40
2019-09-30 09:45:00;159;121;79;143;28;42
2019-09-30 10:00:00;139;93;75;137;16;37
2019-09-30 10:15:00;159;113;74;131;13;39
2019-09-30 10:30:00;150;132;89;162;16;55
2019-09-30 10:45:00;98;161;84;132;9;35
2019-09-30 11:00:00;0;232;100;130;20;27
2019-09-30 11:15:00;0;224;85;135;16;37
2019-09-30 11:30:00;0;248;97;155;17;43
2019-09-30 11:45:00;0;240;79;129;14;52
2019-09-30 12:00:00;21;183;82;145;16;34
2019-09-30 12:15:00;244;0;92;163;29;39
2019-09-30 12:30:00;150;106;95;152;15;44
2019-09-30 12:45:00;146;123;89;141;16;40
2019-09-30 13:00:00;123;118;81;137;15;51
2019-09-30 13:15:00;138;145;98;173;23;33
2019-09-30 13:30:00;133;137;87;146;5;40
2019-09-30 13:45:00;152;138;82;140;15;33
2019-09-30 14:00:00;135;118;81;158;14;40
2019-09-30 14:15:00;134;117;109;192;17;43
2019-09-30 14:30:00;135;111;131;213;15;42
2019-09-30 14:45:00;150;130;126;201;20;41
2019-09-30 15:00:00;136;127;129;199;21;55
2019-09-30 15:15:00;153;130;114;191;18;41
2019-09-30 15:30:00;134;123;139;216;20;54
2019-09-30 15:45:00;163;148;145;232;22;46
2019-09-30 16:00:00;147;131;110;227;20;56
2019-09-30 16:15:00;167;159;158;241;19;51
2019-09-30 16:30:00;152;148;167;244;35;55
2019-09-30 16:45:00;170;146;126;230;26;55
2019-09-30 17:00:00;164;147;118;224;23;57
2019-09-30 17:15:00;163;138;150;248;26;42
2019-09-30 17:30:00;157;146;146;234;27;50
2019-09-30 17:45:00;154;136;125;208;40;56
2019-09-30 18:00:00;153;143;134;191;26;56
2019-09-30 18:15:00;159;126;112;204;27;57
2019-09-30 18:30:00;134;115;114;173;22;49
2019-09-30 18:45:00;131;111;99;141;22;42
2019-09-30 19:00:00;121;111;70;119;12;58
2019-09-30 19:15:00;113;91;54;108;15;34
2019-09-30 19:30:00;114;60;63;107;13;26
2019-09-30 19:45:00;96;77;57;90;14;42
2019-09-30 20:00:00;99;68;49;74;10;16
2019-09-30 20:15:00;80;58;54;82;7;12
2019-09-30 20:30:00;73;49;37;65;11;17
2019-09-30 20:45:00;84;51;29;58;2;13
2019-09-30 21:00:00;112;73;56;56;6;24
2019-09-30 21:15:00;102;80;54;62;7;16
2019-09-30 21:30:00;89;54;41;58;5;8
2019-09-30 21:45:00;80;35;51;75;2;11
2019-09-30 22:00:00;57;20;61;76;9;8
2019-09-30 22:15:00;38;10;39;86;6;8
2019-09-30 22:30:00;46;19;18;33;2;7
2019-09-30 22:45:00;34;21;18;29;2;8
2019-09-30 23:00:00;31;14;20;24;4;4
2019-09-30 23:15:00;24;12;6;18;2;6
2019-09-30 23:30:00;21;13;11;19;2;3
2019-09-30 23:45:00;19;10;9;15;3;5
