DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-08-28 00:00:00;0;0;7;1;2;12;0;0;0;0;0;0;0;0
2020-08-28 00:15:00;1;0;4;2;2;9;0;0;0;0;0;0;0;0
2020-08-28 00:30:00;1;0;5;1;1;9;0;0;0;0;0;0;0;0
2020-08-28 00:45:00;1;0;6;0;0;11;0;0;0;0;0;0;0;0
2020-08-28 01:00:00;0;0;4;0;1;5;0;0;0;0;0;0;0;0
2020-08-28 01:15:00;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-08-28 01:30:00;0;0;1;2;2;3;0;0;0;0;0;0;0;0
2020-08-28 01:45:00;0;0;5;0;0;7;0;0;0;0;0;0;0;0
2020-08-28 02:00:00;0;0;2;0;0;9;0;0;0;0;0;0;0;0
2020-08-28 02:15:00;1;0;5;0;0;3;0;0;0;0;0;0;0;0
2020-08-28 02:30:00;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-08-28 02:45:00;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2020-08-28 03:00:00;1;0;6;0;0;8;0;0;0;0;0;0;0;0
2020-08-28 03:15:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-08-28 03:30:00;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-08-28 03:45:00;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-08-28 04:00:00;0;0;4;0;0;2;0;0;0;0;0;0;0;0
2020-08-28 04:15:00;0;0;8;0;1;5;0;0;0;0;0;0;0;0
2020-08-28 04:30:00;0;0;15;0;0;3;0;0;0;0;0;0;0;0
2020-08-28 04:45:00;0;0;27;0;1;4;0;0;0;0;0;0;0;0
2020-08-28 05:00:00;0;0;62;1;1;9;0;0;0;0;0;0;0;0
2020-08-28 05:15:00;2;0;150;3;3;17;0;0;0;0;0;0;0;0
2020-08-28 05:30:00;0;0;147;4;4;23;0;0;0;0;0;0;0;0
2020-08-28 05:45:00;3;0;120;0;1;54;0;0;0;0;0;0;0;0
2020-08-28 06:00:00;0;0;95;1;3;46;0;0;0;0;0;0;0;0
2020-08-28 06:15:00;0;0;160;5;5;50;0;1;0;0;0;0;0;0
2020-08-28 06:30:00;1;0;198;6;7;58;0;0;0;0;0;0;0;0
2020-08-28 06:45:00;0;0;167;3;3;64;0;0;0;0;0;0;0;0
2020-08-28 07:00:00;0;0;163;10;12;41;0;1;0;0;0;0;0;0
2020-08-28 07:15:00;0;0;179;13;52;57;0;0;0;0;0;0;0;0
2020-08-28 07:30:00;3;0;195;12;14;54;0;0;0;0;1;0;2;0
2020-08-28 07:45:00;4;0;179;7;10;75;0;0;0;0;0;0;0;0
2020-08-28 08:00:00;3;0;136;16;15;84;0;1;0;0;0;0;0;0
2020-08-28 08:15:00;1;0;143;11;15;77;0;1;0;0;0;0;0;0
2020-08-28 08:30:00;6;0;152;83;8;73;0;2;0;0;0;0;0;0
