DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-08-14 00:00:00;0;0;5;2;3;14;0;0;0;0;0;0;0;0
2020-08-14 00:15:00;0;0;9;0;1;22;0;0;0;0;0;0;0;0
2020-08-14 00:30:00;0;0;4;2;2;8;0;0;0;0;0;0;0;0
2020-08-14 00:45:00;0;0;8;0;1;13;0;0;0;0;0;0;0;0
2020-08-14 01:00:00;0;0;4;1;1;4;0;0;0;0;0;0;0;0
2020-08-14 01:15:00;0;0;2;0;1;5;0;0;0;0;0;0;0;0
2020-08-14 01:30:00;1;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-08-14 01:45:00;1;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-08-14 02:00:00;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-08-14 02:15:00;0;0;5;0;0;7;0;0;0;0;0;0;0;0
2020-08-14 02:30:00;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-08-14 02:45:00;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-08-14 03:00:00;0;0;7;0;0;4;0;0;0;0;0;0;0;0
2020-08-14 03:15:00;1;0;8;1;1;4;0;0;0;0;0;0;0;0
2020-08-14 03:30:00;0;0;4;0;0;1;0;0;0;0;0;0;0;0
2020-08-14 03:45:00;0;0;6;0;0;4;0;0;0;0;0;0;0;0
2020-08-14 04:00:00;0;0;7;0;0;6;0;0;0;0;0;0;0;0
2020-08-14 04:15:00;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-08-14 04:30:00;0;0;7;0;0;3;0;0;0;0;0;0;0;0
2020-08-14 04:45:00;0;0;10;1;1;6;0;0;0;0;0;0;0;0
2020-08-14 05:00:00;0;0;25;0;0;8;0;0;0;0;0;0;0;0
2020-08-14 05:15:00;0;0;53;0;1;9;0;0;0;0;0;0;0;0
2020-08-14 05:30:00;0;0;79;2;3;17;0;0;0;0;0;0;0;0
2020-08-14 05:45:00;1;0;92;5;8;23;0;0;0;0;0;0;0;0
2020-08-14 06:00:00;0;0;76;2;4;33;0;0;0;0;0;0;0;0
2020-08-14 06:15:00;4;0;115;8;8;26;0;0;0;0;0;0;0;0
2020-08-14 06:30:00;1;0;139;5;7;25;0;0;0;0;0;0;0;0
2020-08-14 06:45:00;0;0;130;9;12;37;0;0;0;0;0;0;0;0
2020-08-14 07:00:00;1;0;135;9;11;39;0;0;0;0;0;0;0;0
2020-08-14 07:15:00;1;0;145;15;19;59;0;0;0;0;0;0;0;0
2020-08-14 07:30:00;2;0;171;9;12;56;0;1;0;0;1;0;0;0
2020-08-14 07:45:00;3;0;156;7;9;84;0;1;0;0;1;0;1;0
2020-08-14 08:00:00;4;0;129;16;11;60;0;1;0;0;0;0;0;0
2020-08-14 08:15:00;1;0;139;14;18;72;0;1;0;0;0;0;0;0
2020-08-14 08:30:00;16;0;142;4;5;71;0;5;0;0;0;0;2;0
2020-08-14 08:45:00;2;0;160;6;7;91;0;3;0;0;3;0;1;0
2020-08-14 09:00:00;4;0;137;8;11;89;0;2;0;0;1;0;0;0
2020-08-14 09:15:00;0;0;119;8;9;92;0;2;0;0;0;0;1;0
2020-08-14 09:30:00;5;0;153;8;11;80;0;2;0;0;0;0;0;0
2020-08-14 09:45:00;2;0;167;12;14;99;0;2;0;0;0;0;1;0
2020-08-14 10:00:00;3;0;139;10;14;96;0;2;0;0;1;0;4;0
2020-08-14 10:15:00;2;0;134;12;11;98;0;2;0;0;0;0;0;0
2020-08-14 10:30:00;3;0;136;8;12;112;0;3;0;0;1;0;2;0
2020-08-14 10:45:00;3;0;173;12;14;102;0;5;0;0;0;0;0;0
