DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-12-05 00:00:00;12;19;14;1;2;17;1;1;4;3;2;3;0;0;0;0
2019-12-05 00:15:00;13;15;15;2;3;21;0;5;261;9;7;7;0;0;0;0
2019-12-05 00:30:00;7;24;15;0;2;23;0;0;3;3;3;3;0;0;0;0
2019-12-05 00:45:00;7;10;9;0;1;9;0;1;3;4;4;3;0;0;0;0
2019-12-05 01:00:00;7;6;6;1;1;7;0;1;0;0;0;0;0;0;0;0
2019-12-05 01:15:00;14;14;11;1;0;8;1;1;2;2;1;2;0;0;0;0
2019-12-05 01:30:00;5;4;4;0;1;4;0;2;2;2;2;2;0;0;0;0
2019-12-05 01:45:00;11;5;6;1;1;6;0;0;2;2;3;2;0;0;0;0
2019-12-05 02:00:00;7;6;6;0;2;5;0;1;1;1;1;1;0;0;0;0
2019-12-05 02:15:00;1;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2019-12-05 02:30:00;6;8;5;1;1;7;0;3;0;0;0;0;0;0;0;0
2019-12-05 02:45:00;6;1;1;1;3;0;2;2;3;4;3;3;0;0;0;0
2019-12-05 03:00:00;3;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0
2019-12-05 03:15:00;1;7;6;1;3;9;0;0;2;2;2;2;0;0;0;0
2019-12-05 03:30:00;7;7;6;0;0;2;1;3;0;0;0;0;0;0;0;0
2019-12-05 03:45:00;9;6;4;0;2;6;1;1;0;0;0;0;0;0;0;0
2019-12-05 04:00:00;9;8;8;0;5;10;0;1;0;0;0;0;0;0;0;0
2019-12-05 04:15:00;12;10;9;1;3;9;0;0;2;2;2;2;0;0;0;0
2019-12-05 04:30:00;9;8;8;0;3;8;0;1;3;3;3;3;0;0;0;0
2019-12-05 04:45:00;14;8;8;0;7;9;0;4;6;5;5;5;0;0;0;0
2019-12-05 05:00:00;17;29;20;2;6;30;1;4;13;13;12;12;0;0;0;0
2019-12-05 05:15:00;43;33;27;2;17;35;1;17;17;16;15;16;0;0;0;0
2019-12-05 05:30:00;52;58;39;4;15;57;1;29;34;33;34;35;0;0;0;0
2019-12-05 05:45:00;56;83;47;6;20;72;1;20;31;33;26;28;0;0;1;0
2019-12-05 06:00:00;87;74;44;12;35;67;0;19;33;34;34;33;0;0;0;0
2019-12-05 06:15:00;93;95;51;15;43;91;3;23;36;38;37;35;0;0;2;0
2019-12-05 06:30:00;89;132;79;8;37;106;5;48;51;52;48;49;0;0;0;0
2019-12-05 06:45:00;117;176;92;13;42;162;3;46;68;66;66;64;0;0;2;0
2019-12-05 07:00:00;163;170;72;15;45;159;1;53;51;50;44;46;2;0;0;1
2019-12-05 07:15:00;152;181;87;31;50;167;5;65;67;72;67;69;0;0;4;1
2019-12-05 07:30:00;218;191;98;32;43;170;16;96;61;61;65;64;0;3;6;0
2019-12-05 07:45:00;170;184;109;41;45;152;15;94;73;71;73;76;0;0;0;0
2019-12-05 08:00:00;165;192;92;34;44;160;4;91;91;89;91;90;0;0;0;4
2019-12-05 08:15:00;153;169;92;34;49;122;6;103;73;77;73;73;0;0;4;0
2019-12-05 08:30:00;172;195;96;33;51;199;7;51;76;81;74;78;0;0;0;0
2019-12-05 08:45:00;141;166;102;36;52;156;7;47;74;73;64;69;0;0;0;1
2019-12-05 09:00:00;129;167;82;27;22;155;8;48;60;62;62;62;0;0;0;0
2019-12-05 09:15:00;166;179;99;35;46;168;12;58;73;78;69;66;0;0;0;3
2019-12-05 09:30:00;161;185;86;48;55;171;8;51;56;57;50;54;0;0;2;0
2019-12-05 09:45:00;175;188;92;43;52;178;9;53;57;58;51;50;0;0;0;2
2019-12-05 10:00:00;155;183;99;40;57;153;14;76;71;71;68;69;0;0;0;0
2019-12-05 10:15:00;196;196;110;36;44;165;10;44;57;59;51;53;0;0;0;0
2019-12-05 10:30:00;179;174;89;45;54;172;10;58;61;63;61;61;0;0;0;0
2019-12-05 10:45:00;205;175;78;44;43;150;8;64;63;61;61;62;0;0;2;0
2019-12-05 11:00:00;174;170;81;41;49;156;11;62;50;52;48;48;0;0;0;3
2019-12-05 11:15:00;188;219;92;42;51;193;11;63;68;68;60;67;0;0;3;1
2019-12-05 11:30:00;184;206;92;40;47;194;9;53;56;61;56;59;1;0;0;0
2019-12-05 11:45:00;179;212;107;35;52;185;13;63;66;64;62;62;0;0;0;0
2019-12-05 12:00:00;162;197;116;39;55;170;11;57;71;71;63;62;0;0;0;0
2019-12-05 12:15:00;196;209;117;49;49;191;11;55;68;67;62;62;0;0;0;0
2019-12-05 12:30:00;198;179;97;38;68;167;12;56;71;70;59;61;0;0;2;2
2019-12-05 12:45:00;192;176;102;36;56;154;14;55;68;67;65;64;0;0;1;0
2019-12-05 13:00:00;192;203;108;45;48;183;7;64;58;62;56;55;0;0;2;3
2019-12-05 13:15:00;186;213;107;42;44;186;11;60;75;77;69;66;0;0;0;0
2019-12-05 13:30:00;196;186;83;37;62;159;8;56;93;89;81;87;0;0;1;0
2019-12-05 13:45:00;191;221;115;51;53;196;9;53;67;65;57;57;0;0;0;0
2019-12-05 14:00:00;203;194;109;57;47;175;8;59;53;53;50;51;1;1;0;0
2019-12-05 14:15:00;180;186;93;69;66;158;5;49;65;64;63;61;0;0;24;6
2019-12-05 14:30:00;204;179;100;68;63;156;11;54;52;49;49;54;6;0;1;1
2019-12-05 14:45:00;188;179;92;59;54;160;9;40;60;60;50;55;3;0;0;0
2019-12-05 15:00:00;191;191;88;57;62;160;9;49;69;63;57;53;1;2;0;2
2019-12-05 15:15:00;214;217;92;75;59;198;13;43;60;58;39;296;0;3;3;0
2019-12-05 15:30:00;219;200;100;70;65;182;19;46;62;67;49;57;0;0;0;0
2019-12-05 15:45:00;218;204;106;66;53;178;14;60;78;73;63;64;0;0;0;0
2019-12-05 16:00:00;213;221;80;57;68;195;13;54;80;79;76;79;0;3;0;1
2019-12-05 16:15:00;234;221;102;56;51;211;264;68;68;76;62;64;2;2;2;0
2019-12-05 16:30:00;213;200;86;63;63;191;16;64;49;50;48;52;0;0;0;1
2019-12-05 16:45:00;238;201;101;86;68;188;12;52;53;52;51;52;2;1;0;0
2019-12-05 17:00:00;213;209;88;58;65;187;16;62;71;71;61;66;1;2;0;0
2019-12-05 17:15:00;230;220;83;80;50;182;16;62;53;52;51;50;0;0;3;2
2019-12-05 17:30:00;207;184;90;53;55;167;9;59;58;56;50;52;0;2;5;0
2019-12-05 17:45:00;237;217;96;71;75;191;14;53;64;59;58;58;1;0;1;4
2019-12-05 18:00:00;204;192;76;67;72;188;16;55;53;57;53;58;1;0;1;0
2019-12-05 18:15:00;200;196;86;48;58;184;11;38;52;56;47;47;2;0;1;0
2019-12-05 18:30:00;182;206;100;40;66;187;7;43;49;53;49;52;1;0;0;0
2019-12-05 18:45:00;171;185;83;26;57;160;9;34;53;52;54;53;0;0;1;3
2019-12-05 19:00:00;162;173;82;34;60;161;5;27;58;55;43;46;2;0;0;2
2019-12-05 19:15:00;186;180;90;30;57;158;4;36;52;50;41;45;0;0;0;0
2019-12-05 19:30:00;187;122;69;24;53;112;5;23;40;37;35;36;0;1;0;0
2019-12-05 19:45:00;140;110;61;28;48;101;3;27;40;39;37;36;0;0;1;0
2019-12-05 20:00:00;118;106;58;17;46;95;1;23;36;37;36;37;0;0;0;1
2019-12-05 20:15:00;102;117;61;17;23;116;1;19;21;21;17;18;0;0;0;0
2019-12-05 20:30:00;76;88;45;3;18;82;2;22;23;25;25;23;0;0;1;0
2019-12-05 20:45:00;69;88;50;5;26;88;5;16;24;23;22;23;0;0;0;0
2019-12-05 21:00:00;70;97;58;9;15;95;1;20;34;32;32;29;1;0;0;0
2019-12-05 21:15:00;71;81;56;5;19;79;2;15;35;37;36;35;0;0;0;0
2019-12-05 21:30:00;55;96;70;7;24;93;2;19;24;22;17;20;0;0;0;0
2019-12-05 21:45:00;69;67;51;19;20;61;3;11;23;22;22;23;0;0;0;0
2019-12-05 22:00:00;65;101;62;17;39;96;3;12;37;37;33;36;0;0;0;4
2019-12-05 22:15:00;40;70;44;10;26;69;1;7;32;32;31;31;0;0;0;0
2019-12-05 22:30:00;70;81;55;5;11;88;0;10;32;31;27;31;1;0;0;0
2019-12-05 22:45:00;48;77;51;3;17;73;0;5;35;34;33;31;2;0;0;1
2019-12-05 23:00:00;38;78;53;5;25;70;0;9;19;20;16;16;0;0;0;0
2019-12-05 23:15:00;29;53;30;3;2;49;0;3;14;14;18;16;0;0;0;0
2019-12-05 23:30:00;32;42;33;0;10;45;2;2;5;5;4;3;0;0;0;0
2019-12-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
