DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-11-07 00:00:00;21;6;4;2;1;1;16;2;0;3;1
2019-11-07 00:15:00;7;3;0;0;0;2;14;3;0;1;0
2019-11-07 00:30:00;9;3;1;1;0;1;14;3;1;2;0
2019-11-07 00:45:00;9;2;2;1;1;3;17;3;0;1;0
2019-11-07 01:00:00;19;5;2;1;0;2;14;2;0;0;0
2019-11-07 01:15:00;5;3;0;0;0;0;13;3;0;0;0
2019-11-07 01:30:00;8;4;0;3;1;4;13;1;0;3;0
2019-11-07 01:45:00;5;5;1;0;0;3;10;0;0;1;0
2019-11-07 02:00:00;2;3;1;0;0;1;10;1;0;0;0
2019-11-07 02:15:00;3;4;0;0;0;2;10;2;0;0;0
2019-11-07 02:30:00;7;2;0;1;0;2;3;2;0;0;0
2019-11-07 02:45:00;7;1;0;0;0;1;14;2;0;1;0
2019-11-07 03:00:00;7;4;0;1;0;4;8;2;0;2;0
2019-11-07 03:15:00;3;4;0;0;0;1;11;0;0;1;0
2019-11-07 03:30:00;8;5;4;2;2;1;16;2;0;1;0
2019-11-07 03:45:00;6;4;2;0;0;3;10;3;0;2;0
2019-11-07 04:00:00;7;5;3;0;0;1;10;1;0;3;0
2019-11-07 04:15:00;14;11;3;1;0;4;16;4;0;1;0
2019-11-07 04:30:00;10;11;2;0;0;4;24;9;0;1;0
2019-11-07 04:45:00;26;13;6;2;0;5;45;15;0;1;0
2019-11-07 05:00:00;30;14;10;4;0;6;81;68;0;3;1
2019-11-07 05:15:00;28;27;15;5;0;11;123;114;0;2;0
2019-11-07 05:30:00;48;29;30;10;0;18;117;131;0;7;0
2019-11-07 05:45:00;92;44;36;20;4;29;132;136;0;7;0
2019-11-07 06:00:00;130;47;49;18;4;32;130;137;0;4;0
2019-11-07 06:15:00;109;45;49;37;15;62;145;151;2;5;1
2019-11-07 06:30:00;88;52;61;39;13;53;135;153;0;8;2
2019-11-07 06:45:00;79;49;41;34;25;63;125;136;4;11;3
2019-11-07 07:00:00;76;41;57;60;35;89;136;143;2;11;0
2019-11-07 07:15:00;94;44;53;69;42;98;154;157;3;17;1
2019-11-07 07:30:00;84;47;65;56;32;93;142;153;2;21;2
2019-11-07 07:45:00;102;58;60;36;15;52;156;152;4;13;1
2019-11-07 08:00:00;97;48;49;40;13;57;125;131;3;8;4
2019-11-07 08:15:00;104;48;60;43;15;56;111;117;5;17;2
2019-11-07 08:30:00;97;48;37;27;13;41;109;117;3;12;1
2019-11-07 08:45:00;106;47;52;31;16;49;95;129;2;15;0
2019-11-07 09:00:00;92;51;42;25;7;37;106;107;1;7;2
2019-11-07 09:15:00;92;42;47;26;8;39;95;83;0;11;1
2019-11-07 09:30:00;83;38;40;21;11;32;85;112;2;10;2
2019-11-07 09:45:00;104;44;31;28;7;38;85;98;3;9;2
2019-11-07 10:00:00;104;52;40;23;3;27;97;88;2;10;0
2019-11-07 10:15:00;118;48;39;13;2;19;94;85;3;14;1
