DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-01-28 00:00:00;1;3;0;1;1;9;5;3;0;2;0;0;0;0
2020-01-28 00:15:00;11;8;2;1;1;11;6;3;3;3;0;0;0;0
2020-01-28 00:30:00;12;7;2;0;0;5;4;3;3;1;0;0;0;0
2020-01-28 00:45:00;4;0;0;1;2;4;7;1;2;1;0;0;0;0
2020-01-28 01:00:00;5;7;0;0;1;6;5;2;0;1;0;0;0;0
2020-01-28 01:15:00;1;1;1;0;0;5;2;1;0;0;0;0;0;0
2020-01-28 01:30:00;6;7;1;0;0;2;1;0;0;0;0;0;0;0
2020-01-28 01:45:00;4;5;3;0;1;3;3;2;0;0;0;0;0;0
2020-01-28 02:00:00;0;1;0;0;0;1;4;2;0;1;0;0;0;0
2020-01-28 02:15:00;2;4;0;1;2;4;5;1;0;0;0;0;0;0
2020-01-28 02:30:00;3;2;0;0;0;7;9;2;0;0;0;0;0;0
2020-01-28 02:45:00;5;2;1;0;0;5;3;0;0;0;0;0;0;0
2020-01-28 03:00:00;6;4;0;1;3;2;1;1;1;1;0;0;0;0
2020-01-28 03:15:00;3;4;0;0;0;3;4;3;0;0;0;0;0;0
2020-01-28 03:30:00;4;4;2;0;0;2;3;2;0;0;0;0;0;0
2020-01-28 03:45:00;2;1;2;2;3;12;13;4;1;1;0;0;0;0
2020-01-28 04:00:00;4;1;0;2;2;7;5;1;0;0;0;0;0;0
2020-01-28 04:15:00;12;5;1;1;2;10;9;2;0;0;0;0;0;0
2020-01-28 04:30:00;12;8;1;3;1;6;7;8;0;0;0;0;0;0
2020-01-28 04:45:00;23;12;4;5;8;10;9;7;4;0;0;0;0;0
2020-01-28 05:00:00;46;46;5;4;7;29;21;16;3;0;0;0;0;0
2020-01-28 05:15:00;77;76;3;5;13;37;27;15;8;6;0;0;0;0
2020-01-28 05:30:00;46;58;4;9;14;31;29;23;4;2;0;0;0;0
2020-01-28 05:45:00;58;67;2;21;22;40;34;26;5;7;0;0;0;0
2020-01-28 06:00:00;57;80;4;27;28;55;58;33;6;8;7;0;0;0
2020-01-28 06:15:00;73;101;12;24;22;61;66;33;14;9;0;0;5;0
2020-01-28 06:30:00;92;131;10;37;45;55;32;45;9;11;0;0;0;0
2020-01-28 06:45:00;91;103;12;40;50;56;43;54;16;18;0;0;0;0
2020-01-28 07:00:00;105;122;13;23;77;51;38;36;15;9;0;0;0;0
2020-01-28 07:15:00;135;148;21;46;96;86;64;42;16;13;0;0;0;0
2020-01-28 07:30:00;106;125;37;49;86;87;86;42;15;16;0;0;0;0
2020-01-28 07:45:00;98;128;29;65;85;102;97;60;20;13;0;0;1;0
2020-01-28 08:00:00;82;101;26;29;65;86;86;41;11;9;0;0;9;0
2020-01-28 08:15:00;78;105;29;39;45;81;79;38;9;4;0;0;0;0
2020-01-28 08:30:00;97;110;27;30;41;82;82;49;17;12;0;0;0;0
2020-01-28 08:45:00;84;104;35;44;40;86;92;43;14;11;2;0;6;0
2020-01-28 09:00:00;85;87;31;29;52;82;91;35;20;8;0;0;0;0
2020-01-28 09:15:00;79;93;18;29;37;69;67;38;11;11;1;0;1;0
2020-01-28 09:30:00;80;86;24;31;53;86;77;37;11;8;0;1;0;0
2020-01-28 09:45:00;88;88;18;46;50;95;97;37;22;11;1;0;0;0
2020-01-28 10:00:00;71;73;23;41;35;89;74;33;14;4;0;0;0;0
2020-01-28 10:15:00;75;74;31;53;39;85;99;58;19;13;2;0;0;0
2020-01-28 10:30:00;85;99;33;30;40;86;95;43;15;13;0;2;9;8
2020-01-28 10:45:00;78;85;25;35;40;103;106;41;10;7;10;0;0;0
2020-01-28 11:00:00;73;98;20;36;34;78;93;45;10;13;0;0;0;0
2020-01-28 11:15:00;73;79;38;39;46;79;95;27;13;4;0;0;0;0
2020-01-28 11:30:00;74;97;18;43;32;107;114;46;14;12;0;0;0;0
2020-01-28 11:45:00;55;63;20;30;43;99;125;42;16;6;0;0;0;0
2020-01-28 12:00:00;81;73;18;32;27;83;99;36;17;12;0;0;0;0
2020-01-28 12:15:00;74;68;16;46;36;99;118;48;14;7;0;1;0;0
2020-01-28 12:30:00;71;70;32;37;34;101;102;38;12;12;0;3;0;0
2020-01-28 12:45:00;71;82;24;33;41;96;86;42;13;8;0;0;3;0
2020-01-28 13:00:00;78;90;27;47;59;90;111;33;18;7;0;1;5;0
2020-01-28 13:15:00;90;92;25;37;36;93;110;39;17;10;14;0;14;0
2020-01-28 13:30:00;91;97;28;34;36;108;90;37;15;7;0;3;0;0
2020-01-28 13:45:00;83;84;21;33;29;86;106;44;18;4;1;0;0;0
2020-01-28 14:00:00;70;67;29;38;40;99;112;50;10;5;0;0;2;3
2020-01-28 14:15:00;76;97;26;31;41;107;127;46;17;7;0;0;14;0
2020-01-28 14:30:00;86;86;21;37;43;130;134;63;20;13;3;0;2;0
2020-01-28 14:45:00;88;91;24;45;34;113;113;56;21;15;0;1;4;0
2020-01-28 15:00:00;80;71;30;43;48;111;134;48;20;8;0;0;0;0
2020-01-28 15:15:00;72;78;25;29;38;114;138;52;21;12;0;0;0;0
2020-01-28 15:30:00;91;89;26;34;43;130;144;68;10;8;2;0;0;0
2020-01-28 15:45:00;74;85;27;47;49;119;157;62;24;12;0;0;0;0
2020-01-28 16:00:00;82;85;31;62;65;139;154;54;26;9;0;0;9;0
2020-01-28 16:15:00;83;81;26;47;40;145;177;69;20;15;1;0;1;2
2020-01-28 16:30:00;98;104;29;46;49;134;154;58;16;14;0;1;1;1
2020-01-28 16:45:00;88;86;27;33;39;126;141;56;24;8;0;0;0;0
2020-01-28 17:00:00;95;88;24;46;42;132;144;61;40;17;5;1;0;2
2020-01-28 17:15:00;87;103;21;44;45;133;162;53;27;8;0;0;11;1
2020-01-28 17:30:00;96;93;26;42;37;132;147;58;31;9;1;0;0;0
2020-01-28 17:45:00;74;96;30;38;38;123;135;60;23;5;1;0;0;0
2020-01-28 18:00:00;84;85;23;47;44;103;121;47;31;14;0;0;0;0
