DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-02-18 00:00:00;7;5;3;4;6;5;0
2020-02-18 00:15:00;7;5;5;2;5;3;0
2020-02-18 00:30:00;2;3;2;4;7;4;0
2020-02-18 00:45:00;6;3;1;2;7;2;0
2020-02-18 01:00:00;3;5;3;0;6;6;0
2020-02-18 01:15:00;1;3;2;2;7;4;0
2020-02-18 01:30:00;4;2;2;1;5;2;0
2020-02-18 01:45:00;4;4;3;0;4;3;0
2020-02-18 02:00:00;1;2;0;0;9;9;0
2020-02-18 02:15:00;3;5;5;0;8;1;0
2020-02-18 02:30:00;2;3;4;0;7;4;0
2020-02-18 02:45:00;0;4;4;0;7;3;0
2020-02-18 03:00:00;3;1;1;4;7;6;0
2020-02-18 03:15:00;4;5;5;2;2;1;0
2020-02-18 03:30:00;5;2;0;5;7;4;0
2020-02-18 03:45:00;7;7;6;1;5;6;0
2020-02-18 04:00:00;9;5;3;3;9;3;0
2020-02-18 04:15:00;7;7;9;3;10;6;0
2020-02-18 04:30:00;8;6;3;3;13;7;0
2020-02-18 04:45:00;13;6;3;3;17;7;0
2020-02-18 05:00:00;29;13;8;12;21;9;0
2020-02-18 05:15:00;34;25;19;9;30;8;0
2020-02-18 05:30:00;62;34;25;7;40;15;0
2020-02-18 05:45:00;62;41;36;18;63;37;0
2020-02-18 06:00:00;62;31;25;16;49;34;0
2020-02-18 06:15:00;91;44;38;32;67;30;0
2020-02-18 06:30:00;71;43;40;25;76;29;0
2020-02-18 06:45:00;113;67;63;32;110;53;3
2020-02-18 07:00:00;123;75;65;34;93;31;1
2020-02-18 07:15:00;140;72;72;38;94;32;0
2020-02-18 07:30:00;106;71;73;46;96;33;2
2020-02-18 07:45:00;92;51;50;72;96;40;6
2020-02-18 08:00:00;96;53;55;47;99;35;0
2020-02-18 08:15:00;79;55;48;52;85;35;4
2020-02-18 08:30:00;72;39;35;45;75;44;2
2020-02-18 08:45:00;80;56;51;31;78;38;1
2020-02-18 09:00:00;64;40;36;35;67;41;0
2020-02-18 09:15:00;67;33;29;37;76;46;1
2020-02-18 09:30:00;81;56;46;40;62;33;4
2020-02-18 09:45:00;76;46;42;56;64;42;1
2020-02-18 10:00:00;66;48;41;40;57;31;1
2020-02-18 10:15:00;67;46;37;77;81;35;0
2020-02-18 10:30:00;68;66;56;35;72;49;5
2020-02-18 10:45:00;50;52;43;293;78;42;0
2020-02-18 11:00:00;57;49;46;111;63;48;10
2020-02-18 11:15:00;62;42;33;34;85;48;8
2020-02-18 11:30:00;75;44;37;51;86;46;2
2020-02-18 11:45:00;72;46;37;34;81;61;2
2020-02-18 12:00:00;60;43;38;58;99;69;8
2020-02-18 12:15:00;78;35;31;41;73;47;7
2020-02-18 12:30:00;73;43;34;43;71;55;5
2020-02-18 12:45:00;83;55;53;83;84;46;3
2020-02-18 13:00:00;71;49;47;43;84;41;0
2020-02-18 13:15:00;76;56;44;33;95;46;0
2020-02-18 13:30:00;76;47;35;33;84;41;3
2020-02-18 13:45:00;68;43;39;44;118;49;0
2020-02-18 14:00:00;77;43;33;42;84;47;0
2020-02-18 14:15:00;57;34;32;54;90;64;1
2020-02-18 14:30:00;85;58;56;59;103;55;0
2020-02-18 14:45:00;74;49;44;41;78;48;1
2020-02-18 15:00:00;74;49;46;45;100;64;5
2020-02-18 15:15:00;82;37;35;56;112;51;2
2020-02-18 15:30:00;91;53;54;63;110;47;3
2020-02-18 15:45:00;98;51;47;56;102;51;1
2020-02-18 16:00:00;112;61;58;78;117;64;2
2020-02-18 16:15:00;88;70;63;68;127;49;1
2020-02-18 16:30:00;99;63;60;66;111;63;0
2020-02-18 16:45:00;87;60;58;59;111;49;0
2020-02-18 17:00:00;103;49;45;109;136;56;1
2020-02-18 17:15:00;78;47;45;44;101;59;1
2020-02-18 17:30:00;82;52;44;38;90;45;1
2020-02-18 17:45:00;68;48;42;58;86;48;3
2020-02-18 18:00:00;73;44;40;38;91;43;3
2020-02-18 18:15:00;77;40;36;23;80;34;1
2020-02-18 18:30:00;54;33;30;87;67;21;6
2020-02-18 18:45:00;39;31;28;9;62;19;0
2020-02-18 19:00:00;43;22;20;20;56;17;0
2020-02-18 19:15:00;26;21;17;10;53;14;0
2020-02-18 19:30:00;41;23;24;10;48;20;0
2020-02-18 19:45:00;29;19;11;11;44;8;0
2020-02-18 20:00:00;24;14;11;5;43;17;1
2020-02-18 20:15:00;28;9;7;5;49;14;0
2020-02-18 20:30:00;30;10;5;5;31;11;0
2020-02-18 20:45:00;29;13;6;10;42;25;0
2020-02-18 21:00:00;23;13;10;7;38;15;0
2020-02-18 21:15:00;25;14;10;8;39;11;0
2020-02-18 21:30:00;12;5;5;4;17;2;0
2020-02-18 21:45:00;18;14;10;3;29;15;0
2020-02-18 22:00:00;10;11;9;4;37;11;0
2020-02-18 22:15:00;16;11;10;12;41;14;0
2020-02-18 22:30:00;16;5;5;2;28;13;0
2020-02-18 22:45:00;13;3;3;5;21;6;0
2020-02-18 23:00:00;17;4;3;4;15;7;0
2020-02-18 23:15:00;10;9;5;3;9;3;0
2020-02-18 23:30:00;5;3;4;5;7;6;0
