DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-05-08 00:00:00;0;3;0;0;3;0;0;0;1;0;0;0;0;0
2020-05-08 00:15:00;2;3;0;1;0;0;0;0;3;0;0;0;0;0
2020-05-08 00:30:00;0;3;2;1;0;0;0;3;3;0;0;0;0;0
2020-05-08 00:45:00;3;4;1;2;2;0;0;0;1;0;0;0;0;0
2020-05-08 01:00:00;2;2;0;0;1;2;0;0;2;0;0;0;0;0
2020-05-08 01:15:00;3;1;0;0;1;0;0;1;2;0;0;0;0;0
2020-05-08 01:30:00;0;2;0;0;1;0;0;3;3;0;0;0;0;0
2020-05-08 01:45:00;0;1;1;1;0;0;0;0;2;0;0;0;0;0
2020-05-08 02:00:00;1;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-05-08 02:15:00;0;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-05-08 02:30:00;0;1;0;0;0;0;0;0;6;0;0;0;0;0
2020-05-08 02:45:00;0;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-05-08 03:00:00;1;1;0;0;0;0;0;1;1;0;0;0;0;0
2020-05-08 03:15:00;0;1;0;0;0;0;0;1;2;0;0;0;0;0
2020-05-08 03:30:00;0;2;1;1;0;0;0;0;2;0;0;0;0;0
2020-05-08 03:45:00;0;2;0;1;0;0;0;1;3;0;0;0;0;0
2020-05-08 04:00:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-08 04:15:00;0;1;0;0;2;0;0;2;2;0;0;0;0;0
2020-05-08 04:30:00;2;4;2;2;0;0;0;5;6;0;0;0;0;0
2020-05-08 04:45:00;2;2;2;3;1;0;0;7;14;0;0;0;0;0
2020-05-08 05:00:00;3;3;9;7;2;0;0;13;30;0;0;0;0;0
2020-05-08 05:15:00;4;5;13;13;4;1;0;43;75;0;0;0;4;2
2020-05-08 05:30:00;21;29;22;21;10;1;2;51;80;8;0;0;3;0
2020-05-08 05:45:00;9;11;5;10;4;1;3;55;49;0;0;0;0;0
2020-05-08 06:00:00;10;15;11;11;4;2;1;17;33;0;0;0;0;0
2020-05-08 06:15:00;10;12;32;37;5;1;0;40;43;0;0;0;3;4
2020-05-08 06:30:00;19;20;53;51;6;2;2;68;59;0;0;0;4;3
2020-05-08 06:45:00;20;17;25;28;10;3;1;50;57;5;0;0;1;5
2020-05-08 07:00:00;13;18;8;13;7;1;1;35;44;0;0;0;2;1
2020-05-08 07:15:00;21;18;11;12;7;0;3;31;39;0;0;0;0;0
2020-05-08 07:30:00;18;23;24;30;7;3;0;62;69;0;0;0;1;0
2020-05-08 07:45:00;24;30;20;23;4;1;1;48;45;0;0;0;0;0
