DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-06-12 00:00:00;3;4;0;0;0;0;0;3;10;0;0;0;0;0
2020-06-12 00:15:00;0;7;4;2;6;3;1;1;2;0;0;0;0;0
2020-06-12 00:30:00;1;7;2;1;1;1;0;1;7;0;0;0;0;0
2020-06-12 00:45:00;0;3;2;3;1;0;0;2;6;0;0;0;0;0
2020-06-12 01:00:00;3;4;1;1;0;2;0;1;5;0;0;0;0;0
2020-06-12 01:15:00;2;3;0;0;0;0;0;1;4;0;0;0;0;0
2020-06-12 01:30:00;1;0;0;0;2;0;0;0;3;0;0;0;0;0
2020-06-12 01:45:00;1;1;0;0;0;0;0;1;2;0;0;0;0;0
2020-06-12 02:00:00;0;0;1;1;1;0;0;0;1;0;0;0;0;0
2020-06-12 02:15:00;0;0;1;1;1;4;0;0;3;0;0;0;0;0
2020-06-12 02:30:00;1;1;0;0;1;0;0;0;1;0;0;0;0;0
2020-06-12 02:45:00;0;1;0;0;0;1;0;0;2;0;0;0;0;0
2020-06-12 03:00:00;1;1;1;1;0;0;0;0;2;0;0;0;0;0
2020-06-12 03:15:00;0;5;1;1;2;1;1;0;0;0;0;0;0;0
2020-06-12 03:30:00;0;1;1;0;0;1;1;0;1;0;0;0;0;0
2020-06-12 03:45:00;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-12 04:00:00;0;1;0;0;0;0;0;0;1;0;0;0;0;0
2020-06-12 04:15:00;0;1;1;2;1;1;0;0;3;0;0;0;0;0
2020-06-12 04:30:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-06-12 04:45:00;0;1;1;1;2;0;0;2;5;0;0;0;0;0
2020-06-12 05:00:00;3;1;4;1;0;0;0;5;10;0;0;0;0;0
2020-06-12 05:15:00;2;4;0;2;0;0;0;6;7;0;0;0;0;0
2020-06-12 05:30:00;5;13;1;1;0;0;0;8;11;0;0;0;0;0
2020-06-12 05:45:00;4;4;3;3;0;0;0;5;11;0;0;0;0;0
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;5;10;6;7;0;0;0;13;18;0;0;0;0;0
2020-06-12 06:30:00;8;15;5;10;0;2;2;18;27;0;0;0;1;0
2020-06-12 06:45:00;8;18;3;3;1;0;2;13;12;0;0;0;0;0
2020-06-12 07:00:00;6;11;1;3;1;0;0;14;13;0;0;0;0;0
