DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-02-04 00:00:00;3;2;5;1;0;0;3;0;0
2020-02-04 00:15:00;1;2;4;1;0;0;6;0;0
2020-02-04 00:30:00;1;4;6;1;0;2;6;0;0
2020-02-04 00:45:00;1;2;6;2;1;1;5;0;0
2020-02-04 01:00:00;3;2;4;0;0;0;3;0;0
2020-02-04 01:15:00;1;4;4;1;0;0;2;0;0
2020-02-04 01:30:00;1;1;1;0;0;0;0;0;0
2020-02-04 01:45:00;1;1;3;0;0;0;2;0;0
2020-02-04 02:00:00;1;1;2;0;0;0;1;0;0
2020-02-04 02:15:00;2;4;5;0;0;0;2;0;0
2020-02-04 02:30:00;0;1;1;0;0;0;0;0;0
2020-02-04 02:45:00;2;1;3;0;0;0;2;0;0
2020-02-04 03:00:00;0;1;5;0;0;0;4;0;0
2020-02-04 03:15:00;1;1;2;1;0;0;2;0;0
2020-02-04 03:30:00;0;5;5;0;0;0;2;0;0
2020-02-04 03:45:00;1;1;1;0;0;1;1;0;0
2020-02-04 04:00:00;3;5;5;0;0;0;0;0;0
2020-02-04 04:15:00;0;4;7;3;1;1;5;0;0
2020-02-04 04:30:00;2;5;8;0;0;0;11;0;0
2020-02-04 04:45:00;5;12;15;1;0;1;8;0;0
2020-02-04 05:00:00;7;14;33;2;3;3;37;0;0
2020-02-04 05:15:00;16;22;39;7;4;6;72;0;0
2020-02-04 05:30:00;23;27;59;8;2;9;68;0;0
2020-02-04 05:45:00;27;47;73;30;7;11;89;0;0
2020-02-04 06:00:00;32;37;56;24;8;14;40;0;0
2020-02-04 06:15:00;34;48;76;23;13;21;69;0;0
2020-02-04 06:30:00;42;46;81;33;28;63;120;0;5
2020-02-04 06:45:00;42;49;99;21;15;41;136;3;2
2020-02-04 07:00:00;57;57;97;24;18;51;136;0;2
2020-02-04 07:15:00;55;50;88;27;11;19;112;8;1
2020-02-04 07:30:00;80;54;102;36;11;25;148;3;5
2020-02-04 07:45:00;82;75;124;23;9;35;147;4;1
2020-02-04 08:00:00;78;64;113;31;21;45;181;1;33
2020-02-04 08:15:00;57;39;77;26;12;33;158;0;1
2020-02-04 08:30:00;38;39;72;17;10;17;73;3;1
2020-02-04 08:45:00;
2020-02-04 09:00:00;19;23;38;13;7;3;49;2;0
2020-02-04 09:15:00;34;42;65;17;8;6;57;3;2
2020-02-04 09:30:00;29;48;65;12;8;5;60;2;2
2020-02-04 09:45:00;14;23;45;5;3;1;40;0;0
