DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-05-14 00:00:00;8;7;0;1;2;0;7;5;0;3;0;0;0;0
2020-05-14 00:15:00;3;9;1;0;3;0;13;7;1;0;0;0;0;0
2020-05-14 00:30:00;9;4;1;0;4;0;3;3;1;0;0;0;0;0
2020-05-14 00:45:00;9;7;0;1;2;0;4;2;0;1;0;0;0;0
2020-05-14 01:00:00;4;6;0;0;0;0;11;7;0;1;0;0;0;0
2020-05-14 01:15:00;3;3;1;0;2;0;7;2;0;0;0;0;0;0
2020-05-14 01:30:00;7;4;0;0;1;0;5;4;0;0;0;0;0;0
2020-05-14 01:45:00;6;5;1;0;1;0;11;8;1;2;0;0;0;0
2020-05-14 02:00:00;3;2;0;0;0;0;5;5;0;0;0;0;0;0
2020-05-14 02:15:00;0;2;0;0;1;0;5;2;0;0;0;0;0;0
2020-05-14 02:30:00;7;4;0;1;1;0;1;2;0;1;0;0;0;0
2020-05-14 02:45:00;5;4;0;1;3;0;9;6;2;1;0;0;0;0
2020-05-14 03:00:00;0;1;0;0;0;0;4;3;0;0;0;0;0;0
2020-05-14 03:15:00;3;3;1;0;1;0;13;11;0;1;0;0;0;0
2020-05-14 03:30:00;7;4;1;0;0;0;6;3;1;0;0;0;0;0
2020-05-14 03:45:00;1;0;0;1;0;0;8;5;0;0;0;0;0;0
2020-05-14 04:00:00;2;4;0;1;2;0;9;9;0;0;0;0;0;0
2020-05-14 04:15:00;11;4;1;3;3;0;20;18;0;1;0;0;0;0
2020-05-14 04:30:00;7;6;1;3;4;0;12;15;0;1;0;0;0;0
2020-05-14 04:45:00;20;13;0;1;2;0;18;9;0;2;0;0;0;0
2020-05-14 05:00:00;37;28;4;7;9;0;49;33;1;1;0;0;0;0
2020-05-14 05:15:00;45;63;7;9;17;0;96;65;3;5;0;0;0;0
2020-05-14 05:30:00;53;65;8;14;14;1;54;22;3;7;0;0;0;0
2020-05-14 05:45:00;39;46;4;10;14;2;56;18;5;0;0;0;0;0
2020-05-14 06:00:00;44;44;5;11;15;0;56;29;4;4;0;0;0;0
2020-05-14 06:15:00;59;71;3;12;18;0;66;31;9;7;0;0;0;0
2020-05-14 06:30:00;71;94;18;20;38;2;72;29;6;9;0;0;0;0
2020-05-14 06:45:00;80;102;7;22;32;1;109;43;10;6;0;0;0;0
2020-05-14 07:00:00;81;97;15;26;55;2;75;30;8;8;0;0;0;0
2020-05-14 07:15:00;93;113;17;36;45;1;121;41;15;8;0;0;0;0
2020-05-14 07:30:00;87;115;21;30;44;0;142;32;8;7;0;0;0;0
2020-05-14 07:45:00;68;74;25;35;64;2;169;36;12;9;1;0;0;0
2020-05-14 08:00:00;73;75;28;25;48;1;136;41;5;9;0;0;1;0
2020-05-14 08:15:00;79;77;20;33;45;0;113;38;9;6;0;0;0;0
2020-05-14 08:30:00;79;88;17;26;50;1;150;43;8;6;1;0;3;0
2020-05-14 08:45:00;87;85;29;34;39;1;158;61;12;11;0;0;0;0
2020-05-14 09:00:00;84;72;27;31;32;2;135;41;15;11;0;0;1;0
2020-05-14 09:15:00;75;89;23;45;41;2;148;45;13;7;0;0;0;0
2020-05-14 09:30:00;63;69;22;30;36;0;149;42;13;4;0;0;0;0
2020-05-14 09:45:00;81;77;28;45;47;2;188;55;9;6;0;0;0;0
2020-05-14 10:00:00;72;59;25;34;44;1;152;44;14;5;1;0;0;0
2020-05-14 10:15:00;85;75;29;43;43;2;167;47;9;8;0;0;0;0
2020-05-14 10:30:00;75;73;21;52;48;4;199;60;17;9;0;1;0;0
2020-05-14 10:45:00;83;80;26;52;42;1;180;43;17;9;0;0;0;0
2020-05-14 11:00:00;80;83;25;40;43;0;193;50;18;2;0;1;1;0
2020-05-14 11:15:00;64;85;31;49;39;1;205;53;12;12;0;0;0;0
2020-05-14 11:30:00;84;81;34;39;42;1;187;62;10;6;1;0;0;0
2020-05-14 11:45:00;86;85;28;32;39;4;203;62;18;10;0;0;0;2
2020-05-14 12:00:00;79;82;18;35;45;3;198;47;13;9;1;0;1;0
2020-05-14 12:15:00;93;82;23;47;34;2;203;51;9;8;4;0;0;0
2020-05-14 12:30:00;80;81;25;41;37;4;240;54;16;14;0;0;0;0
2020-05-14 12:45:00;89;94;19;43;41;2;199;52;21;10;0;0;0;0
2020-05-14 13:00:00;80;90;24;44;48;0;175;54;14;9;5;0;8;0
2020-05-14 13:15:00;84;95;21;41;42;1;216;56;12;5;0;0;0;0
2020-05-14 13:30:00;90;86;21;33;46;1;182;52;12;8;2;0;0;0
2020-05-14 13:45:00;87;99;28;36;55;1;203;56;13;13;6;0;0;0
2020-05-14 14:00:00;94;97;20;36;40;3;226;65;19;10;0;0;4;2
2020-05-14 14:15:00;92;98;27;44;38;0;224;72;14;13;0;0;19;0
2020-05-14 14:30:00;74;77;35;50;28;1;190;48;18;7;0;0;2;0
2020-05-14 14:45:00;83;96;25;38;35;1;214;49;13;8;0;0;6;0
2020-05-14 15:00:00;82;75;24;28;44;1;214;54;17;10;2;0;1;0
2020-05-14 15:15:00;94;99;29;42;35;3;225;50;12;9;0;0;2;0
2020-05-14 15:30:00;87;77;27;44;45;3;225;58;19;10;0;0;0;0
2020-05-14 15:45:00;91;89;29;56;37;2;231;57;12;13;0;0;0;3
2020-05-14 16:00:00;84;68;23;39;37;1;236;58;18;10;0;0;1;4
2020-05-14 16:15:00;99;87;20;39;36;1;243;88;12;15;0;4;4;0
2020-05-14 16:30:00;78;75;20;48;46;7;237;70;13;4;0;0;2;0
2020-05-14 16:45:00;100;95;26;42;29;1;239;67;21;11;3;0;8;0
2020-05-14 17:00:00;87;87;27;46;39;0;242;56;15;11;0;0;2;0
2020-05-14 17:15:00;85;88;27;45;54;1;222;60;18;8;0;1;0;0
2020-05-14 17:30:00;89;90;26;42;38;0;233;62;20;13;0;0;8;0
2020-05-14 17:45:00;81;66;24;39;35;0;235;62;16;16;0;0;4;0
2020-05-14 18:00:00;79;76;25;30;36;1;216;58;14;5;1;1;0;0
2020-05-14 18:15:00;72;70;21;28;25;0;251;66;15;5;9;0;0;0
2020-05-14 18:30:00;59;62;21;29;38;0;204;51;10;6;2;0;0;0
2020-05-14 18:45:00;66;71;22;31;23;0;185;44;8;9;0;0;0;1
2020-05-14 19:00:00;55;59;14;26;39;0;135;47;11;11;4;0;0;0
2020-05-14 19:15:00;48;51;14;27;36;0;151;46;7;3;5;0;0;0
2020-05-14 19:30:00;52;50;20;15;21;0;124;46;12;3;6;0;0;1
2020-05-14 19:45:00;53;50;17;18;18;0;93;32;5;7;0;0;0;0
