DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-12-03 00:00:00;1;8;8;0;2;3;8;6
2019-12-03 00:15:00;4;5;5;0;2;4;7;9
2019-12-03 00:30:00;1;2;1;1;1;3;4;1
2019-12-03 00:45:00;3;5;5;0;2;0;4;3
2019-12-03 01:00:00;4;4;3;0;2;2;3;2
2019-12-03 01:15:00;3;4;4;0;0;0;2;2
2019-12-03 01:30:00;1;1;1;0;1;1;3;2
2019-12-03 01:45:00;2;5;5;2;2;2;5;2
2019-12-03 02:00:00;1;3;3;2;2;1;5;2
2019-12-03 02:15:00;5;3;3;1;1;1;2;0
2019-12-03 02:30:00;3;1;1;1;2;3;3;1
2019-12-03 02:45:00;2;3;3;1;1;0;3;3
2019-12-03 03:00:00;3;3;3;2;2;0;1;2
2019-12-03 03:15:00;2;2;2;0;0;1;3;1
2019-12-03 03:30:00;3;2;3;4;3;2;1;1
2019-12-03 03:45:00;5;11;12;2;4;4;2;3
2019-12-03 04:00:00;4;4;4;1;4;3;6;0
2019-12-03 04:15:00;2;6;6;1;2;2;7;3
2019-12-03 04:30:00;2;12;12;3;5;4;7;2
2019-12-03 04:45:00;12;23;23;4;8;12;13;5
2019-12-03 05:00:00;20;47;49;10;19;15;18;10
2019-12-03 05:15:00;89;124;123;7;16;19;33;11
2019-12-03 05:30:00;95;91;93;10;18;22;59;23
2019-12-03 05:45:00;107;107;107;31;32;23;71;45
2019-12-03 06:00:00;58;59;61;27;52;28;36;29
2019-12-03 06:15:00;97;92;88;18;37;31;35;31
2019-12-03 06:30:00;150;114;118;18;36;20;59;37
2019-12-03 06:45:00;135;122;118;9;20;24;71;51
2019-12-03 07:00:00;181;138;137;17;27;42;89;54
2019-12-03 07:15:00;162;110;107;15;27;41;64;42
2019-12-03 07:30:00;188;108;106;26;38;89;93;71
2019-12-03 07:45:00;242;133;135;16;33;63;101;67
2019-12-03 08:00:00;205;117;113;15;15;49;105;53
2019-12-03 08:15:00;181;113;111;22;40;49;101;70
2019-12-03 08:30:00;134;98;95;16;29;45;75;62
2019-12-03 08:45:00;99;82;83;13;18;32;62;39
2019-12-03 09:00:00;81;66;68;18;24;30;66;43
2019-12-03 09:15:00;89;73;71;12;21;38;72;41
2019-12-03 09:30:00;70;65;66;22;20;36;71;40
2019-12-03 09:45:00;84;63;61;13;27;37;73;42
2019-12-03 10:00:00;71;56;58;19;42;27;69;26
2019-12-03 10:15:00;73;69;68;21;24;40;62;46
2019-12-03 10:30:00;63;59;58;20;34;42;88;57
2019-12-03 10:45:00;80;74;78;19;19;32;86;54
2019-12-03 11:00:00;74;69;66;17;25;24;68;45
2019-12-03 11:15:00;83;65;65;13;25;33;89;50
2019-12-03 11:30:00;107;76;74;20;37;40;100;59
2019-12-03 11:45:00;93;61;59;18;26;35;77;59
2019-12-03 12:00:00;92;70;67;14;30;23;99;67
2019-12-03 12:15:00;96;65;60;24;21;28;84;58
2019-12-03 12:30:00;78;82;80;16;31;35;92;56
2019-12-03 12:45:00;82;67;65;14;28;39;85;67
2019-12-03 13:00:00;104;95;98;18;29;32;77;60
2019-12-03 13:15:00;113;111;117;23;29;29;98;61
2019-12-03 13:30:00;116;111;110;23;34;34;95;63
