DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-05-09 00:00:00;0;0;0;0;0;0
2020-05-09 00:15:00;0;2;0;0;0;0
2020-05-09 00:30:00;1;0;0;0;0;0
2020-05-09 00:45:00;0;2;0;0;0;0
2020-05-09 01:00:00;0;0;0;0;0;0
2020-05-09 01:15:00;1;0;0;0;0;0
2020-05-09 01:30:00;0;2;0;0;0;0
2020-05-09 01:45:00;0;3;0;0;0;0
2020-05-09 02:00:00;1;0;0;0;0;0
2020-05-09 02:15:00;0;1;0;0;0;0
2020-05-09 02:30:00;0;0;0;0;0;0
2020-05-09 02:45:00;0;0;0;0;0;0
2020-05-09 03:00:00;0;1;0;0;0;0
2020-05-09 03:15:00;0;0;0;0;0;0
2020-05-09 03:30:00;0;0;0;0;0;0
2020-05-09 03:45:00;1;1;0;0;0;0
2020-05-09 04:00:00;1;0;0;0;0;0
2020-05-09 04:15:00;0;0;0;0;0;0
2020-05-09 04:30:00;1;0;0;0;0;0
2020-05-09 04:45:00;0;0;0;0;0;0
2020-05-09 05:00:00;0;2;0;0;0;0
2020-05-09 05:15:00;0;0;0;0;0;0
2020-05-09 05:30:00;3;1;0;0;0;0
2020-05-09 05:45:00;2;4;0;2;0;0
2020-05-09 06:00:00;0;4;0;0;0;0
2020-05-09 06:15:00;2;1;0;0;0;0
2020-05-09 06:30:00;2;2;1;0;0;0
2020-05-09 06:45:00;2;5;0;0;0;0
2020-05-09 07:00:00;4;2;0;0;0;0
2020-05-09 07:15:00;1;1;0;0;0;0
2020-05-09 07:30:00;0;5;0;0;0;0
2020-05-09 07:45:00;3;2;0;0;0;0
2020-05-09 08:00:00;6;10;0;0;0;0
2020-05-09 08:15:00;1;3;0;0;0;0
2020-05-09 08:30:00;2;7;0;0;0;0
2020-05-09 08:45:00;6;11;0;0;0;0
2020-05-09 09:00:00;7;10;0;0;0;0
2020-05-09 09:15:00;6;8;0;0;0;0
2020-05-09 09:30:00;6;3;2;0;0;0
2020-05-09 09:45:00;2;2;0;0;0;0
2020-05-09 10:00:00;7;11;0;5;0;0
2020-05-09 10:15:00;3;13;1;0;0;0
2020-05-09 10:30:00;11;9;2;0;0;0
2020-05-09 10:45:00;8;7;0;0;0;0
2020-05-09 11:00:00;12;7;2;0;0;0
2020-05-09 11:15:00;12;12;2;1;0;0
2020-05-09 11:30:00;7;10;2;1;0;0
2020-05-09 11:45:00;12;9;1;2;0;0
2020-05-09 12:00:00;8;5;0;3;0;0
2020-05-09 12:15:00;14;15;1;0;0;0
2020-05-09 12:30:00;12;11;1;0;0;0
2020-05-09 12:45:00;14;10;3;0;0;0
2020-05-09 13:00:00;5;7;0;1;0;0
2020-05-09 13:15:00;5;12;2;4;0;0
2020-05-09 13:30:00;8;5;0;2;0;0
2020-05-09 13:45:00;7;17;0;1;0;0
2020-05-09 14:00:00;13;5;3;3;0;0
2020-05-09 14:15:00;8;13;5;1;0;0
2020-05-09 14:30:00;10;10;4;0;0;0
2020-05-09 14:45:00;17;17;1;0;0;0
2020-05-09 15:00:00;16;16;4;2;0;0
2020-05-09 15:15:00;10;12;3;8;0;0
2020-05-09 15:30:00;9;16;2;2;0;0
2020-05-09 15:45:00;9;12;4;5;0;0
2020-05-09 16:00:00;8;12;3;2;0;0
2020-05-09 16:15:00;12;10;1;3;0;0
2020-05-09 16:30:00;11;16;5;3;0;0
2020-05-09 16:45:00;13;22;1;5;0;0
2020-05-09 17:00:00;13;17;5;0;0;0
2020-05-09 17:15:00;6;9;1;4;0;0
2020-05-09 17:30:00;10;19;1;1;0;0
2020-05-09 17:45:00;9;18;4;3;0;0
2020-05-09 18:00:00;11;18;5;0;0;0
2020-05-09 18:15:00;9;12;1;4;0;0
2020-05-09 18:30:00;5;15;1;2;0;0
2020-05-09 18:45:00;9;2;2;0;0;0
2020-05-09 19:00:00;8;14;0;3;0;0
2020-05-09 19:15:00;4;2;1;0;0;0
2020-05-09 19:30:00;5;15;0;2;0;0
2020-05-09 19:45:00;5;2;0;0;0;0
2020-05-09 20:00:00;8;5;0;0;0;0
2020-05-09 20:15:00;5;10;0;1;0;0
2020-05-09 20:30:00;5;1;1;0;0;0
2020-05-09 20:45:00;4;3;0;0;0;0
2020-05-09 21:00:00;6;3;0;0;0;0
2020-05-09 21:15:00;3;6;0;0;0;0
2020-05-09 21:30:00;6;3;0;0;0;0
2020-05-09 21:45:00;2;0;0;0;0;0
2020-05-09 22:00:00;3;3;0;0;0;0
2020-05-09 22:15:00;4;4;0;0;0;0
2020-05-09 22:30:00;2;1;0;0;0;0
2020-05-09 22:45:00;2;1;0;0;0;0
2020-05-09 23:00:00;3;0;0;0;0;0
2020-05-09 23:15:00;2;1;0;0;0;0
2020-05-09 23:30:00;0;1;0;0;0;0
2020-05-09 23:45:00;0;1;0;0;0;0
