DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-12-04 00:00:00;3;2;0;3;0;1;0;0;2
2020-12-04 00:15:00;3;2;3;2;2;1;0;0;2
2020-12-04 00:30:00;2;1;0;5;0;4;6;0;3
2020-12-04 00:45:00;2;1;0;5;2;2;2;0;3
2020-12-04 01:00:00;4;3;2;4;4;5;2;0;0
2020-12-04 01:15:00;2;1;0;1;0;2;1;0;1
2020-12-04 01:30:00;4;0;0;2;1;1;2;0;1
2020-12-04 01:45:00;1;1;0;2;1;3;4;0;2
2020-12-04 02:00:00;2;1;3;3;2;1;0;0;5
2020-12-04 02:15:00;1;0;0;2;0;3;1;0;2
2020-12-04 02:30:00;2;0;0;3;0;2;1;0;1
2020-12-04 02:45:00;1;0;1;3;1;0;0;0;2
2020-12-04 03:00:00;2;2;0;5;0;2;1;0;5
2020-12-04 03:15:00;0;0;1;2;0;0;0;0;1
2020-12-04 03:30:00;2;1;1;3;2;0;0;0;3
2020-12-04 03:45:00;2;4;2;2;0;3;2;0;4
2020-12-04 04:00:00;3;4;1;5;0;3;1;0;5
2020-12-04 04:15:00;4;2;0;6;1;4;2;0;3
2020-12-04 04:30:00;6;2;2;10;0;6;1;0;0
2020-12-04 04:45:00;8;3;2;11;4;8;5;0;5
2020-12-04 05:00:00;19;12;8;14;8;22;30;0;2
2020-12-04 05:15:00;32;12;6;20;9;29;26;0;6
2020-12-04 05:30:00;40;23;5;20;11;41;40;0;8
2020-12-04 05:45:00;43;24;3;57;41;40;41;0;9
2020-12-04 06:00:00;43;23;4;73;73;40;55;0;5
2020-12-04 06:15:00;30;25;5;50;38;57;61;0;9
2020-12-04 06:30:00;51;30;13;32;29;81;92;0;15
2020-12-04 06:45:00;57;39;6;39;29;76;96;0;18
2020-12-04 07:00:00;44;23;11;40;29;116;127;0;17
2020-12-04 07:15:00;49;28;15;25;16;166;135;0;18
2020-12-04 07:30:00;63;37;12;35;24;118;120;0;15
2020-12-04 07:45:00;79;63;23;37;25;104;88;0;31
2020-12-04 08:00:00;64;53;29;41;26;73;72;0;11
2020-12-04 08:15:00;49;21;17;35;23;68;66;0;16
2020-12-04 08:30:00;54;31;26;33;22;50;68;0;13
2020-12-04 08:45:00;58;29;21;43;33;59;63;0;8
2020-12-04 09:00:00;52;35;19;31;22;46;57;0;11
2020-12-04 09:15:00;44;28;22;44;27;51;61;0;17
2020-12-04 09:30:00;61;37;17;39;29;58;56;0;19
2020-12-04 09:45:00;70;38;16;40;35;59;60;0;24
2020-12-04 10:00:00;78;56;20;48;39;61;64;0;27
2020-12-04 10:15:00;78;43;25;38;37;49;59;0;32
2020-12-04 10:30:00;69;49;18;56;44;54;69;0;34
2020-12-04 10:45:00;63;45;20;56;41;52;68;0;26
2020-12-04 11:00:00;82;52;23;44;37;55;55;0;17
2020-12-04 11:15:00;77;50;20;41;34;53;57;0;21
2020-12-04 11:30:00;83;70;19;58;54;54;73;0;23
2020-12-04 11:45:00;96;48;21;51;56;54;61;0;21
2020-12-04 12:00:00;91;66;30;58;56;65;74;0;27
2020-12-04 12:15:00;88;55;25;68;58;71;77;0;22
2020-12-04 12:30:00;104;78;24;65;61;68;78;0;28
2020-12-04 12:45:00;105;91;29;63;64;74;81;0;14
2020-12-04 13:00:00;123;79;25;64;60;73;75;0;16
2020-12-04 13:15:00;145;146;21;72;81;93;92;0;17
2020-12-04 13:30:00;138;113;28;56;79;103;101;0;18
2020-12-04 13:45:00;90;77;28;70;69;84;97;0;15
2020-12-04 14:00:00;138;100;35;63;79;74;83;0;28
2020-12-04 14:15:00;78;75;14;89;108;69;81;0;24
2020-12-04 14:30:00;111;96;19;84;78;73;93;0;21
2020-12-04 14:45:00;94;87;23;105;96;94;93;0;26
2020-12-04 15:00:00;92;80;20;89;73;65;72;0;23
2020-12-04 15:15:00;93;96;26;84;73;75;77;0;22
2020-12-04 15:30:00;82;66;29;92;79;78;73;0;20
2020-12-04 15:45:00;92;71;23;66;71;84;77;0;25
2020-12-04 16:00:00;104;83;25;65;65;69;78;0;14
2020-12-04 16:15:00;121;68;29;70;64;52;73;0;19
2020-12-04 16:30:00;102;83;25;66;50;78;84;0;20
2020-12-04 16:45:00;95;70;14;49;45;69;76;0;17
2020-12-04 17:00:00;94;77;28;46;35;68;77;0;21
2020-12-04 17:15:00;104;76;23;69;41;64;65;0;17
2020-12-04 17:30:00;102;81;23;58;53;63;82;0;11
2020-12-04 17:45:00;79;49;19;58;54;55;69;0;14
2020-12-04 18:00:00;73;45;15;44;32;64;66;0;16
2020-12-04 18:15:00;76;42;19;45;41;52;61;0;22
2020-12-04 18:30:00;67;50;22;44;41;49;45;0;12
2020-12-04 18:45:00;49;28;19;37;27;47;44;0;9
2020-12-04 19:00:00;66;29;4;34;32;55;55;0;3
2020-12-04 19:15:00;49;41;12;41;28;46;57;0;11
2020-12-04 19:30:00;56;20;15;29;21;45;40;0;4
2020-12-04 19:45:00;45;16;13;28;23;39;35;0;5
2020-12-04 20:00:00;47;30;9;29;22;38;42;0;10
2020-12-04 20:15:00;31;23;12;21;19;32;54;0;5
2020-12-04 20:30:00;32;17;9;25;9;34;33;0;6
2020-12-04 20:45:00;28;14;10;24;10;30;24;0;4
2020-12-04 21:00:00;19;16;10;23;12;23;21;0;4
2020-12-04 21:15:00;31;10;6;20;15;20;22;0;4
2020-12-04 21:30:00;32;11;15;27;18;19;22;0;7
2020-12-04 21:45:00;25;7;7;41;42;16;13;0;3
2020-12-04 22:00:00;21;12;2;66;53;28;29;0;2
2020-12-04 22:15:00;20;10;9;46;28;33;26;0;2
2020-12-04 22:30:00;16;13;5;14;11;8;12;0;3
2020-12-04 22:45:00;15;8;11;19;10;9;12;0;4
2020-12-04 23:00:00;9;5;2;7;3;11;4;0;3
2020-12-04 23:15:00;15;4;6;8;7;14;10;0;1
2020-12-04 23:30:00;4;3;2;6;0;5;8;0;4
2020-12-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
