DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-02-11 00:00:00;2;0;0;0;0;0;0;0;0
2020-02-11 00:15:00;0;0;1;0;0;0;0;0;0
2020-02-11 00:30:00;2;0;0;0;0;0;0;0;0
2020-02-11 00:45:00;0;0;1;0;0;0;0;0;0
2020-02-11 01:00:00;0;0;0;0;0;0;0;0;0
2020-02-11 01:15:00;0;0;0;1;0;0;0;0;0
2020-02-11 01:30:00;0;0;0;0;0;0;0;0;0
2020-02-11 01:45:00;0;0;0;0;0;0;0;0;0
2020-02-11 02:00:00;1;0;0;0;0;0;0;0;0
2020-02-11 02:15:00;0;0;0;0;0;0;0;0;0
2020-02-11 02:30:00;0;0;0;0;0;0;0;0;0
2020-02-11 02:45:00;0;0;0;0;0;0;0;0;0
2020-02-11 03:00:00;0;0;0;0;0;0;0;0;0
2020-02-11 03:15:00;0;0;0;0;0;0;0;0;0
2020-02-11 03:30:00;0;1;1;0;0;0;0;0;0
2020-02-11 03:45:00;0;0;0;0;0;0;0;0;0
2020-02-11 04:00:00;0;0;0;0;0;0;0;0;0
2020-02-11 04:15:00;0;0;0;0;0;0;0;0;0
2020-02-11 04:30:00;1;0;1;0;0;0;0;0;0
2020-02-11 04:45:00;1;0;1;0;0;0;0;0;0
2020-02-11 05:00:00;0;1;1;0;0;0;0;0;0
2020-02-11 05:15:00;2;0;4;0;0;0;0;0;0
2020-02-11 05:30:00;3;0;2;0;0;0;0;0;0
2020-02-11 05:45:00;9;0;1;1;0;0;0;1;0
2020-02-11 06:00:00;7;1;0;0;0;0;0;0;0
2020-02-11 06:15:00;4;0;3;3;0;0;0;1;0
2020-02-11 06:30:00;6;5;6;1;0;0;0;1;0
2020-02-11 06:45:00;10;4;6;6;1;1;1;2;1
2020-02-11 07:00:00;4;6;5;1;1;1;1;0;11
2020-02-11 07:15:00;17;0;4;4;5;1;1;0;12
2020-02-11 07:30:00;18;2;8;2;3;3;1;0;3
2020-02-11 07:45:00;26;2;5;5;2;0;1;1;0
2020-02-11 08:00:00;26;9;9;6;1;2;0;0;0
2020-02-11 08:15:00;26;3;8;6;2;2;0;2;0
2020-02-11 08:30:00;21;2;5;10;1;0;0;3;0
2020-02-11 08:45:00;25;10;17;5;2;0;5;0;0
2020-02-11 09:00:00;41;1;4;8;9;0;0;0;0
2020-02-11 09:15:00;42;5;7;7;7;4;2;4;7
2020-02-11 09:30:00;44;3;5;8;5;0;2;6;0
2020-02-11 09:45:00;47;7;7;6;8;1;2;0;3
2020-02-11 10:00:00;49;5;10;8;4;0;4;0;0
2020-02-11 10:15:00;56;10;8;6;9;1;0;0;3
2020-02-11 10:30:00;50;2;4;9;6;1;1;0;0
2020-02-11 10:45:00;68;5;3;8;6;1;2;9;2
2020-02-11 11:00:00;54;7;8;6;10;0;1;1;4
2020-02-11 11:15:00;58;17;7;6;4;1;1;5;0
2020-02-11 11:30:00;59;38;13;5;8;2;1;3;11
2020-02-11 11:45:00;65;5;11;4;7;2;0;5;1
2020-02-11 12:00:00;69;9;9;6;11;0;0;0;1
2020-02-11 12:15:00;58;3;5;3;15;2;0;0;7
2020-02-11 12:30:00;54;4;6;5;6;0;2;0;0
2020-02-11 12:45:00;56;2;6;10;6;0;2;4;4
2020-02-11 13:00:00;54;6;8;3;10;0;1;3;2
2020-02-11 13:15:00;69;5;11;6;1;2;5;0;0
2020-02-11 13:30:00;52;5;6;6;3;4;1;2;1
2020-02-11 13:45:00;45;7;11;8;4;0;0;1;0
2020-02-11 14:00:00;55;7;15;1;7;1;0;4;0
2020-02-11 14:15:00;65;9;11;6;4;3;0;3;1
2020-02-11 14:30:00;67;38;12;3;7;1;3;3;1
2020-02-11 14:45:00;66;20;8;7;7;1;3;0;1
2020-02-11 15:00:00;65;14;9;9;6;1;3;4;2
2020-02-11 15:15:00;67;19;12;3;7;1;5;0;1
2020-02-11 15:30:00;64;5;11;11;3;0;0;11;1
2020-02-11 15:45:00;87;7;13;9;7;1;2;4;65
2020-02-11 16:00:00;101;20;14;6;9;1;0;1;1
2020-02-11 16:15:00;101;25;21;5;9;2;2;1;2
2020-02-11 16:30:00;80;8;12;2;4;1;5;2;5
2020-02-11 16:45:00;84;15;9;13;6;0;1;61;6
2020-02-11 17:00:00;71;13;17;12;3;1;1;2;10
2020-02-11 17:15:00;102;6;14;3;6;0;6;20;35
2020-02-11 17:30:00;102;8;7;5;4;2;1;11;0
2020-02-11 17:45:00;73;52;16;4;6;1;2;0;4
2020-02-11 18:00:00;74;5;12;7;6;2;1;0;1
2020-02-11 18:15:00;71;25;22;2;5;1;3;0;0
2020-02-11 18:30:00;78;8;10;4;4;3;1;5;1
2020-02-11 18:45:00;76;10;9;3;3;5;6;0;9
2020-02-11 19:00:00;65;6;11;5;3;1;3;1;0
2020-02-11 19:15:00;71;3;11;1;4;4;7;0;1
2020-02-11 19:30:00;69;9;12;6;2;1;3;0;2
2020-02-11 19:45:00;61;3;7;3;5;1;1;4;1
2020-02-11 20:00:00;58;4;6;2;2;3;3;0;2
2020-02-11 20:15:00;30;4;11;3;1;0;4;7;9
2020-02-11 20:30:00;27;2;8;2;4;1;3;21;1
2020-02-11 20:45:00;15;1;4;2;1;1;3;0;0
