DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-02-06 00:00:00;12;4;2;3;1;3;15;1;0;3;0
2020-02-06 00:15:00;11;6;2;0;0;1;20;3;0;3;0
2020-02-06 00:30:00;13;7;0;1;1;3;19;7;0;1;0
2020-02-06 00:45:00;6;3;0;0;0;0;13;1;0;2;0
2020-02-06 01:00:00;8;2;0;1;0;0;10;1;0;1;0
2020-02-06 01:15:00;8;3;2;0;0;0;13;3;0;3;0
2020-02-06 01:30:00;5;3;2;1;0;3;12;3;0;0;0
2020-02-06 01:45:00;8;3;1;0;0;1;5;1;0;0;0
2020-02-06 02:00:00;3;7;2;1;0;1;4;2;0;0;0
2020-02-06 02:15:00;4;3;3;2;2;2;8;0;0;0;0
2020-02-06 02:30:00;2;3;2;0;0;0;4;4;0;2;0
2020-02-06 02:45:00;5;3;2;0;0;3;12;1;0;0;0
2020-02-06 03:00:00;6;2;0;1;0;2;6;2;0;1;0
2020-02-06 03:15:00;2;10;2;0;0;2;10;2;0;0;0
2020-02-06 03:30:00;5;4;4;1;0;5;9;1;0;0;0
2020-02-06 03:45:00;5;5;1;1;0;2;5;1;1;1;1
2020-02-06 04:00:00;3;3;0;1;0;4;9;2;0;1;0
2020-02-06 04:15:00;8;6;1;3;0;4;18;5;0;1;0
2020-02-06 04:30:00;17;8;2;3;0;3;24;3;0;0;0
2020-02-06 04:45:00;16;12;8;0;0;2;34;29;0;6;0
2020-02-06 05:00:00;21;19;8;3;0;5;104;75;1;4;0
2020-02-06 05:15:00;42;23;16;5;0;9;110;113;0;6;0
2020-02-06 05:30:00;59;27;18;10;0;12;112;120;0;7;0
2020-02-06 05:45:00;106;40;37;20;4;29;120;113;0;3;1
2020-02-06 06:00:00;131;53;51;16;3;24;132;125;1;4;1
2020-02-06 06:15:00;121;57;56;25;8;42;130;141;1;3;1
2020-02-06 06:30:00;95;52;54;28;13;45;133;143;0;15;1
2020-02-06 06:45:00;94;46;61;33;16;53;120;138;0;10;1
2020-02-06 07:00:00;84;39;40;51;23;75;140;170;0;14;0
2020-02-06 07:15:00;75;43;49;64;33;98;159;164;0;23;1
2020-02-06 07:30:00;77;32;36;59;29;82;128;142;2;18;1
2020-02-06 07:45:00;88;56;71;38;11;54;154;162;4;22;0
2020-02-06 08:00:00;81;38;41;35;13;51;145;142;4;7;1
2020-02-06 08:15:00;87;45;44;33;12;52;131;124;3;12;1
2020-02-06 08:30:00;82;44;37;32;10;40;116;156;0;11;1
2020-02-06 08:45:00;108;37;24;31;14;48;112;119;1;13;2
2020-02-06 09:00:00;72;38;45;29;7;36;100;100;1;15;0
2020-02-06 09:15:00;66;27;28;31;7;37;105;93;1;10;2
2020-02-06 09:30:00;71;35;22;39;12;47;100;97;3;12;0
2020-02-06 09:45:00;90;36;32;24;7;33;86;90;0;14;1
2020-02-06 10:00:00;92;42;28;18;5;25;94;89;1;10;2
2020-02-06 10:15:00;79;40;37;13;6;22;88;80;3;10;2
2020-02-06 10:30:00;112;39;32;20;7;26;78;65;2;4;3
2020-02-06 10:45:00;102;32;25;20;2;23;79;77;2;12;2
2020-02-06 11:00:00;109;35;24;15;2;18;86;78;4;15;0
2020-02-06 11:15:00;111;44;23;16;2;23;73;78;2;12;4
2020-02-06 11:30:00;135;51;35;21;5;28;85;72;1;9;2
2020-02-06 11:45:00;135;44;32;16;3;23;84;73;4;14;2
2020-02-06 12:00:00;122;42;44;13;3;17;91;71;4;12;2
2020-02-06 12:15:00;126;48;44;21;7;26;75;69;3;9;1
2020-02-06 12:30:00;124;46;51;15;4;20;82;76;5;13;4
2020-02-06 12:45:00;115;46;46;13;8;26;94;88;3;14;1
2020-02-06 13:00:00;114;39;48;15;2;20;107;111;2;15;1
2020-02-06 13:15:00;128;53;45;18;7;28;140;137;2;10;1
2020-02-06 13:30:00;124;46;53;21;5;25;101;113;1;6;1
2020-02-06 13:45:00;143;49;48;21;4;28;120;97;0;9;7
2020-02-06 14:00:00;149;64;55;12;2;15;82;85;1;16;2
2020-02-06 14:15:00;206;92;92;16;5;22;105;95;2;17;1
2020-02-06 14:30:00;170;86;81;19;3;25;83;87;3;8;1
2020-02-06 14:45:00;219;87;96;19;6;30;84;90;3;16;2
2020-02-06 15:00:00;200;80;90;25;2;30;97;78;1;17;2
2020-02-06 15:15:00;211;98;86;23;4;27;82;82;1;16;2
2020-02-06 15:30:00;196;104;117;26;8;33;101;85;3;13;3
2020-02-06 15:45:00;209;98;95;37;6;41;106;87;0;11;3
2020-02-06 16:00:00;197;106;97;18;4;23;95;88;0;22;0
2020-02-06 16:15:00;219;108;120;14;4;19;122;115;2;12;1
2020-02-06 16:30:00;224;116;112;16;4;22;112;108;0;19;4
2020-02-06 16:45:00;204;110;109;28;6;33;110;100;2;19;1
2020-02-06 17:00:00;217;95;101;19;6;26;101;108;4;22;4
2020-02-06 17:15:00;222;119;115;23;5;27;112;125;7;15;1
2020-02-06 17:30:00;188;92;80;15;0;16;114;110;2;17;2
2020-02-06 17:45:00;183;106;95;24;9;34;106;102;3;14;0
2020-02-06 18:00:00;188;87;82;11;3;16;100;82;1;20;2
2020-02-06 18:15:00;163;85;74;24;4;26;100;78;1;13;4
2020-02-06 18:30:00;122;69;68;14;6;21;88;79;1;15;1
2020-02-06 18:45:00;123;54;46;14;5;19;82;61;0;7;0
2020-02-06 19:00:00;98;49;41;9;4;12;86;69;1;12;1
2020-02-06 19:15:00;98;46;32;10;2;11;74;54;2;7;1
2020-02-06 19:30:00;87;40;33;16;1;17;68;40;0;5;0
2020-02-06 19:45:00;76;37;23;13;7;20;54;43;0;11;0
2020-02-06 20:00:00;71;22;17;6;2;5;84;38;0;3;0
2020-02-06 20:15:00;77;35;17;6;0;7;74;29;0;4;0
2020-02-06 20:30:00;61;30;16;5;0;6;50;28;4;6;0
2020-02-06 20:45:00;52;22;17;1;0;5;73;56;3;8;2
2020-02-06 21:00:00;45;20;15;8;3;12;114;91;1;6;0
2020-02-06 21:15:00;52;16;7;3;1;7;84;62;0;1;0
2020-02-06 21:30:00;64;29;10;7;0;9;60;47;0;3;0
2020-02-06 21:45:00;94;48;30;6;2;9;45;16;0;3;0
