DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-02-20 00:00:00;2;2;2;0;0;0;0;0;5;0;0;0;0;0;0
2020-02-20 00:15:00;7;0;3;1;1;1;1;1;6;0;0;0;0;0;0
2020-02-20 00:30:00;4;4;5;2;2;1;0;0;7;0;0;0;0;0;0
2020-02-20 00:45:00;2;4;4;0;0;0;0;0;9;0;0;0;0;0;0
2020-02-20 01:00:00;3;0;1;1;1;2;1;2;9;0;0;0;0;0;0
2020-02-20 01:15:00;4;3;3;2;2;0;0;0;8;0;0;0;0;0;0
2020-02-20 01:30:00;2;1;2;1;1;0;1;0;3;0;0;0;0;0;0
2020-02-20 01:45:00;4;2;2;0;0;0;0;0;1;0;0;0;0;0;0
2020-02-20 02:00:00;3;0;3;4;3;1;1;0;1;0;0;0;0;0;0
2020-02-20 02:15:00;5;1;4;3;2;1;1;0;2;0;0;0;0;0;0
2020-02-20 02:30:00;3;0;2;1;1;0;0;0;4;0;0;0;0;0;0
2020-02-20 02:45:00;5;2;7;4;2;4;3;0;2;0;0;0;0;0;0
2020-02-20 03:00:00;0;0;1;1;1;0;0;0;4;0;0;0;0;0;0
2020-02-20 03:15:00;3;0;1;2;2;2;0;0;4;0;0;0;0;0;0
2020-02-20 03:30:00;5;1;2;0;0;0;0;1;3;0;0;0;0;0;0
2020-02-20 03:45:00;5;1;3;4;4;3;1;0;1;0;0;0;0;0;0
2020-02-20 04:00:00;4;3;3;1;1;1;1;0;3;0;0;0;0;0;0
2020-02-20 04:15:00;8;1;2;4;4;2;2;0;6;0;0;0;0;0;0
2020-02-20 04:30:00;8;5;10;4;4;4;2;2;5;0;0;0;0;0;0
2020-02-20 04:45:00;13;20;19;1;0;2;2;3;8;0;0;0;0;0;0
2020-02-20 05:00:00;9;56;57;5;6;3;3;6;21;0;0;0;0;0;0
2020-02-20 05:15:00;16;133;125;6;7;5;5;8;29;0;0;0;1;0;0
2020-02-20 05:30:00;24;112;108;21;21;11;11;8;56;0;0;0;0;0;0
2020-02-20 05:45:00;42;58;63;79;85;11;9;2;88;0;0;0;0;0;0
2020-02-20 06:00:00;67;62;53;54;60;18;20;4;75;0;0;0;0;0;0
2020-02-20 06:15:00;58;88;84;38;43;15;16;5;87;0;0;0;0;0;0
2020-02-20 06:30:00;75;100;101;25;27;9;7;4;128;0;0;0;0;0;0
2020-02-20 06:45:00;75;58;54;24;26;9;7;4;133;0;0;0;0;0;0
2020-02-20 07:00:00;111;65;65;26;27;6;3;0;143;0;0;0;0;0;0
2020-02-20 07:15:00;142;81;77;18;20;5;6;6;144;0;0;0;0;0;0
2020-02-20 07:30:00;127;95;96;25;29;17;19;10;141;0;0;0;0;0;0
2020-02-20 07:45:00;113;72;71;33;35;18;17;12;145;0;0;0;3;0;0
2020-02-20 08:00:00;100;76;73;33;34;15;15;13;144;0;0;0;1;0;0
2020-02-20 08:15:00;83;54;49;24;24;18;23;11;137;0;0;0;3;0;0
2020-02-20 08:30:00;113;28;36;29;32;21;21;7;110;0;0;0;1;0;0
2020-02-20 08:45:00;102;42;36;20;23;12;12;4;122;0;0;0;0;0;0
2020-02-20 09:00:00;87;25;24;25;27;17;16;7;89;0;0;0;0;0;0
2020-02-20 09:15:00;100;26;34;50;51;14;11;6;92;0;0;0;1;0;0
2020-02-20 09:30:00;84;27;31;24;27;13;12;7;70;0;0;0;0;0;0
2020-02-20 09:45:00;87;39;36;35;34;17;20;9;86;0;0;0;1;0;0
2020-02-20 10:00:00;84;29;27;25;28;23;22;8;95;0;0;0;0;0;0
2020-02-20 10:15:00;88;24;26;33;35;22;21;8;91;0;0;2;1;0;0
2020-02-20 10:30:00;111;23;22;29;27;17;17;7;83;0;0;0;1;0;0
2020-02-20 10:45:00;78;27;29;20;21;19;22;9;74;0;0;0;0;0;0
2020-02-20 11:00:00;84;39;37;20;21;15;16;7;75;0;0;0;1;0;0
