DATUM;1(TAFGA);2(TAFBA)
2020-09-24 00:00:00;0;0
2020-09-24 00:15:00;0;0
2020-09-24 00:30:00;0;0
2020-09-24 00:45:00;0;0
2020-09-24 01:00:00;0;0
2020-09-24 01:15:00;0;0
2020-09-24 01:30:00;0;0
2020-09-24 01:45:00;0;0
2020-09-24 02:00:00;0;0
2020-09-24 02:15:00;0;0
2020-09-24 02:30:00;0;0
2020-09-24 02:45:00;0;0
2020-09-24 03:00:00;0;0
2020-09-24 03:15:00;0;0
2020-09-24 03:30:00;0;0
2020-09-24 03:45:00;0;0
2020-09-24 04:00:00;0;0
2020-09-24 04:15:00;0;0
2020-09-24 04:30:00;0;0
2020-09-24 04:45:00;0;0
2020-09-24 05:00:00;0;0
2020-09-24 05:15:00;0;0
2020-09-24 05:30:00;3;2
2020-09-24 05:45:00;5;0
2020-09-24 06:00:00;5;0
2020-09-24 06:15:00;4;1
2020-09-24 06:30:00;6;7
2020-09-24 06:45:00;8;1
2020-09-24 07:00:00;7;0
2020-09-24 07:15:00;14;4
2020-09-24 07:30:00;17;6
2020-09-24 07:45:00;18;11
2020-09-24 08:00:00;14;6
2020-09-24 08:15:00;8;17
2020-09-24 08:30:00;17;3
2020-09-24 08:45:00;11;1
2020-09-24 09:00:00;8;5
2020-09-24 09:15:00;15;3
2020-09-24 09:30:00;14;8
2020-09-24 09:45:00;16;2
2020-09-24 10:00:00;14;1
2020-09-24 10:15:00;17;8
2020-09-24 10:30:00;17;0
2020-09-24 10:45:00;14;3
2020-09-24 11:00:00;25;3
2020-09-24 11:15:00;14;3
2020-09-24 11:30:00;16;2
2020-09-24 11:45:00;17;3
2020-09-24 12:00:00;18;0
2020-09-24 12:15:00;18;8
2020-09-24 12:30:00;23;2
2020-09-24 12:45:00;14;4
2020-09-24 13:00:00;17;14
2020-09-24 13:15:00;19;2
2020-09-24 13:30:00;18;2
2020-09-24 13:45:00;21;2
2020-09-24 14:00:00;18;6
2020-09-24 14:15:00;17;5
2020-09-24 14:30:00;20;6
2020-09-24 14:45:00;19;16
2020-09-24 15:00:00;22;9
2020-09-24 15:15:00;27;25
2020-09-24 15:30:00;24;9
2020-09-24 15:45:00;14;9
2020-09-24 16:00:00;24;6
2020-09-24 16:15:00;17;7
2020-09-24 16:30:00;21;4
2020-09-24 16:45:00;21;9
2020-09-24 17:00:00;20;10
2020-09-24 17:15:00;14;6
2020-09-24 17:30:00;19;4
2020-09-24 17:45:00;26;19
2020-09-24 18:00:00;15;10
2020-09-24 18:15:00;18;16
2020-09-24 18:30:00;13;6
2020-09-24 18:45:00;14;13
2020-09-24 19:00:00;16;7
2020-09-24 19:15:00;20;7
2020-09-24 19:30:00;17;7
2020-09-24 19:45:00;6;6
2020-09-24 20:00:00;8;1
2020-09-24 20:15:00;11;5
2020-09-24 20:30:00;9;6
2020-09-24 20:45:00;9;3
2020-09-24 21:00:00;12;8
2020-09-24 21:15:00;6;1
2020-09-24 21:30:00;4;0
2020-09-24 21:45:00;2;0
2020-09-24 22:00:00;7;3
2020-09-24 22:15:00;5;4
2020-09-24 22:30:00;1;1
2020-09-24 22:45:00;1;0
2020-09-24 23:00:00;0;0
2020-09-24 23:15:00;0;0
2020-09-24 23:30:00;0;0
2020-09-24 23:45:00;0;0
