DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-08-07 00:00:00;20;7;1;1;0;2;7;1;0;2;0
2019-08-07 00:15:00;10;4;1;2;0;2;13;3;1;2;0
2019-08-07 00:30:00;11;3;3;2;0;2;9;3;0;1;0
2019-08-07 00:45:00;9;7;0;0;0;1;11;5;0;1;0
2019-08-07 01:00:00;14;5;0;1;0;4;13;2;0;4;0
2019-08-07 01:15:00;11;6;3;0;0;1;16;4;0;3;0
2019-08-07 01:30:00;11;4;2;2;0;3;11;2;1;2;0
2019-08-07 01:45:00;6;7;2;0;0;2;8;2;0;0;0
2019-08-07 02:00:00;8;5;1;0;0;0;9;0;0;1;0
2019-08-07 02:15:00;8;8;2;2;0;3;9;3;0;1;0
2019-08-07 02:30:00;6;3;0;0;0;0;5;0;0;0;0
2019-08-07 02:45:00;7;4;0;1;0;1;11;1;0;2;0
2019-08-07 03:00:00;7;2;1;0;0;1;14;2;0;2;0
2019-08-07 03:15:00;4;7;2;1;0;3;5;0;0;2;0
2019-08-07 03:30:00;6;6;3;1;0;3;9;1;0;2;0
2019-08-07 03:45:00;7;6;0;0;0;1;10;1;0;1;0
2019-08-07 04:00:00;8;9;0;2;0;2;9;1;0;0;0
2019-08-07 04:15:00;12;9;3;1;0;2;15;5;0;0;0
2019-08-07 04:30:00;9;8;8;1;1;1;27;5;0;0;0
2019-08-07 04:45:00;8;10;6;3;0;5;41;15;0;0;0
2019-08-07 05:00:00;32;15;4;0;0;1;74;51;1;3;0
2019-08-07 05:15:00;31;21;11;6;0;12;93;77;0;2;0
2019-08-07 05:30:00;52;31;17;12;2;19;101;97;1;10;0
2019-08-07 05:45:00;86;44;37;15;4;24;105;113;0;2;0
2019-08-07 06:00:00;117;42;40;24;4;29;90;99;0;4;0
2019-08-07 06:15:00;103;44;31;31;2;39;121;118;1;10;0
2019-08-07 06:30:00;74;42;41;26;8;47;110;121;3;4;2
2019-08-07 06:45:00;56;41;33;31;13;47;133;149;0;8;0
2019-08-07 07:00:00;57;39;36;35;14;50;131;139;0;7;0
2019-08-07 07:15:00;76;41;46;44;12;56;123;137;1;8;0
2019-08-07 07:30:00;78;43;41;43;16;57;155;150;3;8;2
2019-08-07 07:45:00;81;46;58;33;14;51;135;146;2;14;1
2019-08-07 08:00:00;81;37;30;30;11;41;110;123;5;12;2
2019-08-07 08:15:00;79;40;43;24;11;42;100;121;2;10;4
2019-08-07 08:30:00;72;48;37;31;9;43;117;125;3;8;2
2019-08-07 08:45:00;80;41;36;28;17;51;111;101;1;10;1
2019-08-07 09:00:00;83;43;34;22;3;31;95;114;2;12;1
2019-08-07 09:15:00;88;46;38;23;10;38;95;73;2;9;0
2019-08-07 09:30:00;70;37;35;22;6;28;87;89;2;4;2
2019-08-07 09:45:00;84;36;32;27;3;39;76;82;2;13;0
