DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-06-23 00:00:00;9;13;11;0;2;16;0;1;2;2;3;2;0;0;0;0
2020-06-23 00:15:00;11;19;15;0;2;17;2;4;2;2;2;2;0;0;0;0
2020-06-23 00:30:00;6;9;8;1;1;8;1;5;2;1;1;1;0;0;0;0
2020-06-23 00:45:00;10;9;9;1;1;7;1;3;2;2;3;3;0;0;0;0
2020-06-23 01:00:00;4;6;7;1;1;5;0;3;1;1;1;1;0;0;0;0
2020-06-23 01:15:00;9;8;7;0;0;7;0;2;2;2;1;2;0;0;0;0
2020-06-23 01:30:00;8;2;2;0;1;2;0;1;0;0;0;0;0;0;0;0
2020-06-23 01:45:00;13;5;6;1;0;6;1;3;2;1;1;1;0;0;0;0
2020-06-23 02:00:00;8;4;4;0;2;3;0;2;0;0;0;0;0;0;0;0
2020-06-23 02:15:00;4;3;6;0;1;3;0;1;0;0;0;0;0;0;0;0
2020-06-23 02:30:00;5;5;5;1;1;2;0;3;2;3;2;2;0;0;0;0
2020-06-23 02:45:00;4;2;5;0;2;2;1;2;0;0;0;0;0;0;0;0
2020-06-23 03:00:00;8;8;8;0;1;6;0;4;0;0;0;0;0;0;0;0
2020-06-23 03:15:00;7;2;3;0;1;2;0;1;0;0;0;0;0;0;0;0
2020-06-23 03:30:00;3;2;4;0;1;1;0;1;1;1;1;1;0;0;0;0
2020-06-23 03:45:00;6;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-06-23 04:00:00;5;3;2;1;2;2;0;1;0;0;0;0;0;0;0;0
2020-06-23 04:15:00;6;2;2;0;4;2;0;2;1;1;1;1;0;0;0;0
2020-06-23 04:30:00;9;4;4;1;4;5;0;1;4;4;4;4;0;0;0;0
2020-06-23 04:45:00;5;10;9;1;5;14;0;1;1;1;1;1;0;0;0;0
2020-06-23 05:00:00;16;13;13;1;7;14;0;6;5;6;5;6;0;0;0;0
2020-06-23 05:15:00;26;31;18;3;14;27;1;16;18;18;20;20;0;0;0;0
2020-06-23 05:30:00;44;35;28;6;8;32;0;16;24;24;26;26;0;0;0;0
2020-06-23 05:45:00;43;63;45;7;20;64;2;16;15;16;17;16;0;0;1;0
2020-06-23 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 06:15:00;67;67;51;20;31;61;1;19;24;26;24;23;3;0;0;0
2020-06-23 06:30:00;87;77;65;8;34;80;0;26;21;23;18;18;0;0;1;0
2020-06-23 06:45:00;87;107;109;8;43;101;1;26;46;47;37;37;0;0;0;0
2020-06-23 07:00:00;109;99;111;14;34;93;5;40;36;41;39;38;0;0;0;0
2020-06-23 07:15:00;131;110;111;20;54;97;2;43;39;38;33;33;0;0;1;0
2020-06-23 07:30:00;152;133;143;22;52;120;2;61;39;35;35;35;0;1;0;8
2020-06-23 07:45:00;161;146;134;29;36;136;5;48;46;46;45;43;1;0;1;0
2020-06-23 08:00:00;133;139;108;31;49;121;9;51;37;34;28;31;0;0;0;0
2020-06-23 08:15:00;130;130;83;38;46;126;2;44;37;37;38;40;0;0;0;0
2020-06-23 08:30:00;123;104;78;28;46;89;4;49;35;32;28;29;0;0;0;0
2020-06-23 08:45:00;119;86;65;35;48;79;13;34;30;28;27;27;2;1;0;0
2020-06-23 09:00:00;89;115;74;40;48;97;6;51;46;48;36;39;0;0;0;0
2020-06-23 09:15:00;100;114;82;42;38;93;11;49;21;23;21;21;2;0;0;0
2020-06-23 09:30:00;135;128;96;27;42;127;9;50;44;46;38;43;0;0;0;1
2020-06-23 09:45:00;129;120;91;43;50;96;6;44;46;43;38;39;1;0;0;0
2020-06-23 10:00:00;117;116;85;48;44;113;13;40;53;50;41;44;0;0;0;1
2020-06-23 10:15:00;141;129;98;32;54;122;9;64;53;51;40;42;3;0;2;0
2020-06-23 10:30:00;119;112;74;34;35;113;17;53;44;43;45;44;0;0;0;0
2020-06-23 10:45:00;121;130;85;43;47;123;13;64;41;44;41;40;0;0;1;0
2020-06-23 11:00:00;127;143;90;27;33;121;6;60;31;33;28;27;23;0;20;7
2020-06-23 11:15:00;150;124;87;42;40;99;15;52;42;47;42;43;4;0;3;0
2020-06-23 11:30:00;142;147;100;40;46;119;9;55;52;54;41;42;3;0;0;0
2020-06-23 11:45:00;110;117;95;42;43;115;5;51;39;40;37;39;1;0;0;0
2020-06-23 12:00:00;151;121;85;41;45;108;9;58;33;32;29;32;0;0;0;0
2020-06-23 12:15:00;145;121;95;33;41;114;13;53;41;39;38;37;0;0;0;0
2020-06-23 12:30:00;134;150;95;42;43;127;16;68;32;30;31;31;0;0;1;0
2020-06-23 12:45:00;147;130;96;32;38;121;7;57;40;39;34;34;2;0;2;0
2020-06-23 13:00:00;143;134;84;41;34;119;8;48;48;45;45;44;0;0;0;0
2020-06-23 13:15:00;154;118;88;29;38;113;14;46;83;47;40;40;7;1;0;0
2020-06-23 13:30:00;128;127;72;42;41;105;10;59;40;38;39;39;0;0;0;0
2020-06-23 13:45:00;121;147;95;34;54;145;10;55;36;36;35;37;1;2;0;0
2020-06-23 14:00:00;152;124;87;51;52;115;16;61;45;41;33;36;22;0;0;1
2020-06-23 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 14:30:00;151;119;75;50;38;113;9;59;40;37;36;38;0;0;0;0
2020-06-23 14:45:00;131;130;96;37;44;131;12;55;60;57;48;54;1;0;7;0
2020-06-23 15:00:00;144;128;77;48;58;126;12;36;50;49;41;45;0;0;0;0
2020-06-23 15:15:00;157;134;78;52;51;120;11;63;41;41;36;40;0;0;1;2
2020-06-23 15:30:00;173;133;69;42;56;116;11;51;31;35;30;32;0;0;3;0
2020-06-23 15:45:00;197;158;85;52;49;133;10;45;38;37;37;36;1;1;0;1
2020-06-23 16:00:00;157;148;65;43;50;136;19;62;45;44;41;40;0;1;0;0
2020-06-23 16:15:00;167;155;90;68;42;137;6;62;48;49;51;50;2;3;1;0
