DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-09-20 00:00:00;18;9;7;0;5;9;0;2;1;1;1;1;0;0;0;1
2019-09-20 00:15:00;10;16;13;2;1;14;0;5;4;4;3;4;0;0;0;0
2019-09-20 00:30:00;9;11;9;0;4;10;0;1;4;5;5;5;0;0;0;0
2019-09-20 00:45:00;12;21;20;0;1;24;0;1;2;2;2;3;0;0;0;0
2019-09-20 01:00:00;5;14;17;0;2;12;1;4;2;2;3;2;0;0;0;0
2019-09-20 01:15:00;4;10;10;1;2;14;0;1;1;2;1;1;0;0;0;0
2019-09-20 01:30:00;17;5;6;0;1;5;0;1;0;0;0;0;0;0;0;0
2019-09-20 01:45:00;10;4;3;0;0;2;0;3;1;1;1;1;0;0;0;0
2019-09-20 02:00:00;8;5;6;1;0;6;0;0;0;0;0;0;0;0;0;0
2019-09-20 02:15:00;9;5;261;0;3;4;0;1;1;1;1;1;0;0;0;0
2019-09-20 02:30:00;6;10;9;3;3;10;0;1;2;2;1;2;0;0;0;0
2019-09-20 02:45:00;10;9;7;0;0;8;0;0;1;1;1;1;0;0;0;0
2019-09-20 03:00:00;7;3;2;0;5;5;0;0;1;2;1;1;0;0;0;0
2019-09-20 03:15:00;3;7;6;0;1;5;1;2;0;0;3;1;0;0;0;0
2019-09-20 03:30:00;8;4;5;0;6;4;0;3;1;1;2;1;0;0;0;0
2019-09-20 03:45:00;5;7;6;0;4;9;0;0;1;1;0;1;0;0;0;0
2019-09-20 04:00:00;5;8;7;1;4;8;0;1;3;3;3;3;0;0;0;0
2019-09-20 04:15:00;8;7;7;0;5;10;0;1;3;4;2;2;0;0;0;0
2019-09-20 04:30:00;8;6;7;0;3;7;0;1;3;4;3;3;0;0;0;0
2019-09-20 04:45:00;14;12;9;0;3;11;1;2;7;6;5;6;0;0;0;0
2019-09-20 05:00:00;12;20;16;0;11;20;0;2;4;5;4;4;0;0;0;0
2019-09-20 05:15:00;26;32;23;1;13;29;2;16;27;27;24;23;0;0;0;0
2019-09-20 05:30:00;39;54;28;1;15;59;0;16;42;42;42;43;0;0;0;0
2019-09-20 05:45:00;50;68;41;9;21;62;1;12;30;32;32;33;0;0;0;0
2019-09-20 06:00:00;60;83;46;16;29;77;1;4;21;21;22;20;0;0;0;0
2019-09-20 06:15:00;59;81;47;14;33;71;3;14;28;30;32;31;0;0;1;0
2019-09-20 06:30:00;105;118;82;13;43;121;5;36;51;53;49;50;0;0;0;0
2019-09-20 06:45:00;102;143;72;11;38;136;5;36;65;71;65;65;0;0;3;0
2019-09-20 07:00:00;110;129;67;22;36;128;3;30;54;54;49;50;0;0;5;0
2019-09-20 07:15:00;156;151;70;27;55;140;7;47;66;66;67;72;0;0;0;1
2019-09-20 07:30:00;189;181;81;30;53;168;11;101;59;59;55;57;0;0;10;5
2019-09-20 07:45:00;153;185;93;43;29;157;16;86;59;61;61;62;0;0;0;4
2019-09-20 08:00:00;133;139;74;30;42;126;5;82;70;68;61;63;0;0;0;0
2019-09-20 08:15:00;131;145;81;39;40;136;12;47;80;82;81;85;1;0;2;0
2019-09-20 08:30:00;132;136;89;37;39;120;9;48;60;64;58;64;1;4;0;0
2019-09-20 08:45:00;144;151;97;44;38;139;8;48;55;55;41;45;0;0;0;6
2019-09-20 09:00:00;131;152;87;27;52;137;7;58;52;54;54;50;1;2;0;0
2019-09-20 09:15:00;139;158;99;25;39;140;12;44;64;59;55;54;21;5;0;0
2019-09-20 09:30:00;149;171;91;34;42;155;14;42;47;47;43;47;1;3;0;0
2019-09-20 09:45:00;143;160;92;42;57;133;4;63;57;55;47;50;0;0;0;1
2019-09-20 10:00:00;159;166;109;40;47;142;10;55;53;47;47;45;0;0;0;0
2019-09-20 10:15:00;116;155;94;27;43;143;13;47;54;56;50;53;1;0;0;0
2019-09-20 10:30:00;133;176;105;42;55;168;14;52;75;69;67;71;0;0;1;0
2019-09-20 10:45:00;185;202;119;37;34;178;10;55;61;58;55;56;0;0;0;1
2019-09-20 11:00:00;150;185;106;52;53;161;19;49;65;61;61;61;2;0;0;0
2019-09-20 11:15:00;186;167;109;50;54;141;9;50;58;61;59;59;0;0;0;0
2019-09-20 11:30:00;172;179;119;28;49;167;11;59;63;63;50;52;3;1;0;0
2019-09-20 11:45:00;192;183;94;40;56;164;14;44;77;77;70;73;0;1;3;1
2019-09-20 12:00:00;167;154;97;49;56;139;16;50;64;61;61;59;0;0;5;3
2019-09-20 12:15:00;186;186;106;50;60;183;18;59;71;72;69;66;0;0;4;3
2019-09-20 12:30:00;182;179;92;51;76;160;14;63;78;79;76;77;0;2;2;1
2019-09-20 12:45:00;197;187;99;42;65;172;11;51;132;75;65;66;0;0;0;0
2019-09-20 13:00:00;202;174;109;41;62;178;22;62;65;61;58;63;0;0;0;4
2019-09-20 13:15:00;174;156;83;56;49;173;17;62;74;80;65;67;1;0;18;7
2019-09-20 13:30:00;196;183;97;46;62;186;7;49;73;69;56;57;8;0;19;1
2019-09-20 13:45:00;170;126;85;54;48;108;16;67;40;43;38;39;0;0;4;5
2019-09-20 14:00:00;156;139;102;66;54;131;14;73;96;93;89;93;0;0;4;0
2019-09-20 14:15:00;178;196;123;58;55;176;21;68;75;74;72;72;0;0;0;0
2019-09-20 14:30:00;157;185;105;69;58;180;16;70;62;61;54;54;0;0;8;2
2019-09-20 14:45:00;218;167;86;69;71;163;8;57;68;66;61;61;0;0;0;2
2019-09-20 15:00:00;171;182;88;48;58;194;14;66;59;60;53;53;0;0;0;2
2019-09-20 15:15:00;199;215;79;68;53;198;10;57;55;56;51;54;5;2;1;0
2019-09-20 15:30:00;195;231;97;61;54;201;10;62;60;63;56;56;0;0;1;0
2019-09-20 15:45:00;193;182;110;55;45;175;11;52;56;55;54;52;1;1;8;0
2019-09-20 16:00:00;189;209;100;69;66;180;7;43;67;69;59;63;1;0;0;11
