DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-09-27 00:00:00;15;18;18;2;3;23;0;3;18;10;11;11;0;0;0;0
2019-09-27 00:15:00;23;23;21;2;3;22;0;1;15;13;12;12;0;0;0;0
2019-09-27 00:30:00;19;21;19;0;4;26;1;2;6;6;7;6;0;0;0;0
2019-09-27 00:45:00;9;22;17;1;7;17;1;6;4;4;4;4;1;0;0;0
2019-09-27 01:00:00;9;14;15;2;3;13;1;1;3;3;2;2;0;0;0;0
2019-09-27 01:15:00;11;8;8;0;1;8;0;5;1;1;0;0;0;0;0;0
2019-09-27 01:30:00;10;6;7;0;3;7;0;4;1;1;1;1;0;0;0;0
2019-09-27 01:45:00;13;8;9;0;0;8;0;0;1;1;1;1;0;0;0;0
2019-09-27 02:00:00;9;9;8;2;5;9;1;0;2;2;2;2;0;0;0;0
2019-09-27 02:15:00;6;7;7;1;1;6;1;3;0;0;0;0;0;0;0;0
2019-09-27 02:30:00;5;12;11;1;6;14;0;1;2;2;1;2;0;0;0;0
2019-09-27 02:45:00;6;6;8;1;1;10;0;0;1;1;3;3;0;0;0;0
2019-09-27 03:00:00;10;3;3;0;3;2;2;1;0;0;1;1;0;0;0;0
2019-09-27 03:15:00;7;3;2;0;1;5;0;0;1;2;1;1;0;0;0;0
2019-09-27 03:30:00;7;8;8;0;2;9;0;2;2;2;2;2;0;0;0;0
2019-09-27 03:45:00;8;7;6;2;2;10;0;0;2;3;3;2;0;0;0;0
2019-09-27 04:00:00;4;7;5;0;5;4;0;0;1;1;1;1;0;0;0;0
2019-09-27 04:15:00;12;6;5;2;4;8;0;0;0;0;0;0;0;0;0;0
2019-09-27 04:30:00;3;9;8;0;11;5;2;3;5;5;5;5;0;0;0;0
2019-09-27 04:45:00;18;9;10;1;6;12;2;5;7;9;9;9;0;0;0;0
2019-09-27 05:00:00;21;21;19;0;5;20;0;3;12;11;10;10;0;0;0;0
2019-09-27 05:15:00;38;26;23;1;7;24;1;20;11;10;11;10;0;0;0;0
2019-09-27 05:30:00;37;68;45;4;9;65;0;12;30;33;34;34;0;0;0;0
2019-09-27 05:45:00;54;67;37;6;14;67;0;18;27;26;25;25;0;0;0;0
2019-09-27 06:00:00;55;58;31;20;33;55;0;7;33;31;31;31;0;0;1;0
2019-09-27 06:15:00;80;74;41;8;33;84;1;15;37;37;35;33;0;0;4;0
2019-09-27 06:30:00;86;108;62;12;286;107;1;34;45;49;46;45;0;0;25;0
2019-09-27 06:45:00;102;165;68;10;37;139;3;33;50;52;51;51;1;0;0;0
2019-09-27 07:00:00;112;142;78;8;44;134;4;41;73;70;71;72;0;0;0;0
2019-09-27 07:15:00;183;159;78;37;50;153;10;55;64;67;66;67;0;0;0;0
2019-09-27 07:30:00;183;158;88;31;43;150;11;77;82;67;65;63;0;0;0;0
2019-09-27 07:45:00;136;163;90;38;25;139;19;91;67;68;71;71;0;3;0;0
2019-09-27 08:00:00;148;189;87;31;50;168;4;83;70;64;63;61;0;0;6;3
2019-09-27 08:15:00;117;131;68;26;45;119;14;37;64;69;69;68;0;0;0;0
2019-09-27 08:30:00;139;132;75;16;42;124;11;43;64;64;57;60;0;0;0;0
2019-09-27 08:45:00;141;140;77;33;51;126;6;48;47;50;43;45;1;0;0;2
2019-09-27 09:00:00;142;166;79;33;54;148;8;47;49;52;45;51;0;0;5;1
2019-09-27 09:15:00;130;161;83;29;45;141;10;34;52;55;48;51;0;0;0;0
2019-09-27 09:30:00;147;156;77;30;38;142;11;60;49;52;44;45;0;0;0;0
2019-09-27 09:45:00;162;158;75;40;47;151;10;53;64;58;54;58;0;0;1;0
2019-09-27 10:00:00;152;178;84;36;42;152;10;47;62;61;55;53;0;0;0;5
2019-09-27 10:15:00;180;172;95;29;61;158;11;47;59;56;45;49;0;0;0;0
2019-09-27 10:30:00;171;180;86;39;49;163;10;73;68;69;70;70;0;0;0;1
2019-09-27 10:45:00;151;163;90;43;60;145;16;51;68;71;56;309;0;0;0;0
2019-09-27 11:00:00;157;186;90;35;45;159;11;52;66;67;58;58;0;0;5;1
2019-09-27 11:15:00;192;189;85;48;44;168;11;50;54;58;50;51;0;0;0;0
2019-09-27 11:30:00;238;207;93;43;53;177;17;53;76;75;73;77;1;0;4;1
2019-09-27 11:45:00;192;150;101;43;39;134;10;54;65;66;57;56;0;0;1;4
2019-09-27 12:00:00;185;171;89;55;65;157;15;46;73;74;72;75;0;0;0;0
2019-09-27 12:15:00;193;204;110;45;46;197;11;57;78;80;70;77;0;0;0;0
2019-09-27 12:30:00;195;185;99;49;68;168;10;64;75;75;60;65;1;1;0;0
2019-09-27 12:45:00;189;189;107;46;57;161;9;64;53;60;56;58;4;0;6;17
2019-09-27 13:00:00;190;187;103;57;57;168;14;65;64;68;60;62;0;0;0;4
2019-09-27 13:15:00;173;202;77;38;44;196;19;80;71;73;59;62;29;0;1;0
2019-09-27 13:30:00;192;187;93;40;51;163;6;70;65;64;57;55;0;0;2;4
2019-09-27 13:45:00;172;190;83;57;63;181;12;51;44;46;44;44;0;9;2;2
2019-09-27 14:00:00;168;186;82;57;64;183;17;54;63;63;57;58;0;0;0;0
2019-09-27 14:15:00;204;201;86;64;56;189;20;59;70;67;56;60;0;0;1;3
2019-09-27 14:30:00;181;173;89;73;61;158;9;59;59;62;52;56;0;0;0;5
2019-09-27 14:45:00;196;180;91;82;67;161;14;40;42;41;38;39;3;2;2;2
2019-09-27 15:00:00;173;164;87;46;58;145;14;57;54;56;50;53;2;11;9;1
2019-09-27 15:15:00;206;195;88;59;76;214;10;50;79;83;79;83;0;0;0;10
2019-09-27 15:30:00;194;220;77;61;55;201;4;55;61;62;55;57;34;0;0;13
2019-09-27 15:45:00;196;227;96;77;56;208;10;56;62;61;57;56;1;0;7;1
2019-09-27 16:00:00;197;207;80;60;63;176;6;53;60;57;52;52;2;3;0;0
2019-09-27 16:15:00;212;217;86;70;53;203;13;312;64;68;54;62;1;1;0;0
2019-09-27 16:30:00;189;211;81;59;46;209;8;66;64;62;55;58;0;0;0;3
2019-09-27 16:45:00;172;220;59;55;64;204;7;61;81;74;65;65;0;0;0;0
2019-09-27 17:00:00;175;190;80;51;55;178;13;67;67;66;55;57;0;0;2;3
2019-09-27 17:15:00;193;223;79;50;52;198;6;70;52;51;49;51;0;0;1;1
2019-09-27 17:30:00;168;213;81;58;53;177;11;64;54;53;56;55;0;0;0;0
2019-09-27 17:45:00;197;203;65;58;61;185;14;57;50;51;46;51;2;0;0;0
2019-09-27 18:00:00;183;186;60;45;42;178;7;45;78;81;74;75;5;2;1;1
2019-09-27 18:15:00;185;213;73;34;66;192;13;48;62;62;51;53;0;0;4;1
2019-09-27 18:30:00;202;185;70;47;59;172;12;50;54;51;52;50;15;0;0;1
2019-09-27 18:45:00;161;152;72;43;49;137;9;49;70;67;53;55;6;0;0;4
2019-09-27 19:00:00;164;161;92;30;48;142;7;55;37;35;33;35;2;0;0;0
2019-09-27 19:15:00;164;161;67;23;49;141;9;37;42;43;38;41;1;2;0;2
2019-09-27 19:30:00;161;131;56;18;39;124;3;33;42;45;39;38;0;0;0;0
2019-09-27 19:45:00;195;120;63;30;51;94;7;24;28;26;24;26;0;0;0;0
2019-09-27 20:00:00;172;96;62;27;39;87;7;24;30;31;25;27;0;0;0;1
2019-09-27 20:15:00;128;84;41;13;29;87;2;15;24;21;26;25;0;0;0;1
2019-09-27 20:30:00;106;90;54;11;31;79;6;18;21;20;20;20;0;0;0;1
2019-09-27 20:45:00;83;73;44;10;25;77;1;12;22;20;17;20;0;0;0;0
2019-09-27 21:00:00;61;87;62;9;23;81;4;12;26;24;24;23;0;0;0;0
2019-09-27 21:15:00;72;73;41;6;21;75;3;18;40;42;41;39;0;0;0;0
2019-09-27 21:30:00;65;76;41;4;17;74;3;15;37;31;31;32;0;0;0;0
2019-09-27 21:45:00;86;59;35;7;18;59;2;14;19;19;18;17;0;0;0;1
2019-09-27 22:00:00;100;49;43;19;16;57;0;6;23;23;20;19;0;0;0;0
2019-09-27 22:15:00;82;101;62;9;21;95;0;16;21;22;21;24;0;0;0;0
2019-09-27 22:30:00;81;70;42;4;9;71;1;8;19;18;17;17;0;0;4;0
2019-09-27 22:45:00;60;65;51;2;9;68;4;6;19;23;17;18;0;0;0;0
2019-09-27 23:00:00;52;77;58;2;12;74;0;8;16;14;11;11;0;0;0;0
2019-09-27 23:15:00;66;70;55;5;16;65;1;11;19;21;20;20;0;0;0;0
2019-09-27 23:30:00;45;54;43;2;7;58;3;8;18;17;16;18;0;0;0;0
2019-09-27 23:45:00;48;38;50;2;8;41;2;6;10;12;10;10;0;0;0;0
