DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-10-09 00:00:00;0;7;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 00:15:00;1;7;1;3;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2019-10-09 00:30:00;0;1;1;3;7;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-10-09 00:45:00;0;6;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 01:00:00;0;2;0;7;3;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0
2019-10-09 01:15:00;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 01:30:00;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 01:45:00;1;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 02:00:00;0;5;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 02:15:00;0;3;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 02:30:00;0;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 02:45:00;0;6;1;3;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-09 03:00:00;0;4;0;2;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-09 03:15:00;0;8;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 03:30:00;0;5;0;4;7;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2019-10-09 03:45:00;1;7;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 04:00:00;0;7;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 04:15:00;0;7;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 04:30:00;0;11;0;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 04:45:00;1;20;0;9;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 05:00:00;1;32;4;16;8;1;0;0;0;1;3;0;1;3;0;0;0;0;0;0
2019-10-09 05:15:00;2;48;12;26;7;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0
2019-10-09 05:30:00;6;54;9;29;9;2;2;1;1;3;1;0;3;1;0;0;0;0;0;0
2019-10-09 05:45:00;11;75;16;29;18;0;0;1;0;2;1;0;2;1;0;0;0;0;0;0
2019-10-09 06:00:00;7;67;10;33;18;3;1;0;0;5;1;0;5;1;0;0;0;0;0;0
2019-10-09 06:15:00;14;112;26;52;29;2;3;1;1;3;1;0;3;1;0;0;3;0;0;0
2019-10-09 06:30:00;31;87;42;50;32;3;4;3;1;4;2;1;4;2;0;1;0;1;0;0
2019-10-09 06:45:00;44;122;62;53;28;3;5;3;0;4;0;0;3;0;0;1;0;24;0;0
2019-10-09 07:00:00;54;111;47;40;25;6;4;5;2;7;1;1;6;2;0;1;0;4;0;0
