DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-05-25 00:00:00;11;10;7;3;5;7;2;0;2
2020-05-25 00:15:00;6;6;6;1;2;10;4;0;0
2020-05-25 00:30:00;9;14;13;7;3;7;2;0;0
2020-05-25 00:45:00;1;3;3;1;0;3;3;0;0
2020-05-25 01:00:00;3;4;4;2;2;5;3;0;1
2020-05-25 01:15:00;5;6;5;1;0;3;1;0;0
2020-05-25 01:30:00;6;5;6;3;1;7;4;2;2
2020-05-25 01:45:00;5;5;4;1;1;9;3;0;1
2020-05-25 02:00:00;3;2;6;3;1;8;6;1;1
2020-05-25 02:15:00;2;1;1;0;0;7;6;0;0
2020-05-25 02:30:00;2;5;3;3;0;3;1;0;0
2020-05-25 02:45:00;4;2;3;2;0;5;4;0;0
2020-05-25 03:00:00;6;3;5;5;3;5;2;0;0
2020-05-25 03:15:00;4;1;1;2;1;9;1;0;0
2020-05-25 03:30:00;5;10;8;4;5;5;4;1;0
2020-05-25 03:45:00;6;3;4;3;2;3;4;0;0
2020-05-25 04:00:00;4;5;4;4;3;6;2;0;0
2020-05-25 04:15:00;6;2;7;1;1;6;8;0;1
2020-05-25 04:30:00;13;10;6;1;1;19;4;0;0
2020-05-25 04:45:00;9;1;3;2;1;12;9;0;0
2020-05-25 05:00:00;22;14;5;4;2;28;9;0;1
2020-05-25 05:15:00;27;10;15;3;2;46;25;1;1
2020-05-25 05:30:00;30;14;31;7;3;60;32;7;10
2020-05-25 05:45:00;67;35;36;15;6;51;41;5;14
2020-05-25 06:00:00;31;21;31;6;1;35;38;2;8
2020-05-25 06:15:00;57;62;55;13;4;69;48;3;14
2020-05-25 06:30:00;54;64;65;10;8;77;52;7;16
2020-05-25 06:45:00;74;93;75;13;10;75;62;8;17
2020-05-25 07:00:00;100;110;62;16;9;65;54;3;12
2020-05-25 07:15:00;124;157;87;19;14;72;53;4;13
2020-05-25 07:30:00;109;130;76;21;11;77;70;22;26
2020-05-25 07:45:00;85;97;78;14;12;87;78;13;26
2020-05-25 08:00:00;109;91;66;19;15;78;77;13;25
2020-05-25 08:15:00;67;80;60;10;10;62;52;11;17
2020-05-25 08:30:00;64;80;69;14;11;74;65;8;31
2020-05-25 08:45:00;65;86;80;21;14;85;76;11;16
2020-05-25 09:00:00;84;87;74;27;12;82;60;8;17
2020-05-25 09:15:00;80;71;66;16;9;81;53;11;58
2020-05-25 09:30:00;90;76;63;13;13;93;65;7;9
2020-05-25 09:45:00;82;83;75;14;11;109;83;13;17
2020-05-25 10:00:00;87;91;66;16;14;104;67;16;19
2020-05-25 10:15:00;84;90;70;21;15;88;62;12;16
2020-05-25 10:30:00;92;88;78;22;15;115;85;20;19
