DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-05-04 00:00:00;11;9;5;4;2;4;3;0;0
2020-05-04 00:15:00;3;8;4;2;1;5;3;0;0
2020-05-04 00:30:00;9;12;8;4;6;6;2;0;0
2020-05-04 00:45:00;2;3;2;1;2;7;5;1;1
2020-05-04 01:00:00;8;5;4;2;2;7;3;1;2
2020-05-04 01:15:00;2;2;3;3;1;5;3;0;0
2020-05-04 01:30:00;7;2;2;1;2;3;1;0;0
2020-05-04 01:45:00;4;6;2;1;2;9;6;0;1
2020-05-04 02:00:00;3;4;4;2;0;4;5;0;0
2020-05-04 02:15:00;3;1;0;0;0;8;2;0;0
2020-05-04 02:30:00;5;4;3;2;1;2;1;0;0
2020-05-04 02:45:00;0;2;3;0;0;7;3;0;1
2020-05-04 03:00:00;1;1;4;1;1;5;4;0;0
2020-05-04 03:15:00;1;0;1;0;0;5;3;0;1
2020-05-04 03:30:00;6;10;7;7;5;9;4;0;0
2020-05-04 03:45:00;4;2;2;1;0;2;0;0;0
2020-05-04 04:00:00;4;6;4;3;0;6;1;0;0
2020-05-04 04:15:00;7;8;8;6;5;5;2;0;0
2020-05-04 04:30:00;4;6;5;2;2;18;5;1;0
2020-05-04 04:45:00;4;2;5;2;1;21;12;0;3
2020-05-04 05:00:00;11;7;8;0;3;17;16;2;2
2020-05-04 05:15:00;24;11;18;5;2;45;21;2;5
2020-05-04 05:30:00;36;22;40;10;5;43;35;6;7
2020-05-04 05:45:00;37;26;44;14;4;67;49;7;11
2020-05-04 06:00:00;36;35;35;11;5;40;32;6;9
2020-05-04 06:15:00;50;42;62;10;3;75;48;6;9
2020-05-04 06:30:00;62;59;61;9;6;70;61;5;11
2020-05-04 06:45:00;95;94;74;17;7;72;89;24;12
2020-05-04 07:00:00;91;98;56;15;8;54;45;3;10
2020-05-04 07:15:00;75;83;58;8;8;50;45;3;11
2020-05-04 07:30:00;53;57;44;11;5;47;30;5;13
2020-05-04 07:45:00;80;102;74;26;8;73;66;10;16
2020-05-04 08:00:00;65;74;57;10;15;85;59;10;19
2020-05-04 08:15:00;72;84;75;11;10;80;58;15;19
2020-05-04 08:30:00;50;50;52;16;11;91;59;8;11
2020-05-04 08:45:00;63;67;60;19;9;74;62;7;12
2020-05-04 09:00:00;92;81;60;19;13;96;77;10;17
2020-05-04 09:15:00;82;61;72;18;9;93;50;7;18
2020-05-04 09:30:00;79;77;66;24;17;86;60;14;26
2020-05-04 09:45:00;90;86;75;17;12;85;54;6;14
2020-05-04 10:00:00;87;87;82;26;11;99;75;7;13
2020-05-04 10:15:00;71;91;80;13;11;101;65;9;10
2020-05-04 10:30:00;85;75;73;25;18;92;68;4;11
2020-05-04 10:45:00;90;86;65;24;12;95;73;22;24
2020-05-04 11:00:00;97;89;69;21;11;99;55;10;15
2020-05-04 11:15:00;82;88;90;20;16;92;67;16;20
2020-05-04 11:30:00;75;85;75;16;13;99;64;12;20
2020-05-04 11:45:00;78;85;59;24;8;90;53;10;16
2020-05-04 12:00:00;73;88;72;15;10;97;77;17;25
2020-05-04 12:15:00;73;85;74;22;9;108;87;7;14
2020-05-04 12:30:00;72;94;88;25;13;91;73;7;38
2020-05-04 12:45:00;83;85;62;15;12;86;76;9;14
2020-05-04 13:00:00;79;88;83;18;9;97;89;11;13
2020-05-04 13:15:00;78;80;79;17;11;94;85;8;13
2020-05-04 13:30:00;107;82;75;25;13;111;89;10;18
2020-05-04 13:45:00;101;121;90;34;12;92;85;11;15
2020-05-04 14:00:00;77;95;82;23;10;96;90;17;19
2020-05-04 14:15:00;95;102;68;29;11;110;94;7;26
2020-05-04 14:30:00;116;130;97;26;15;97;87;17;24
2020-05-04 14:45:00;104;102;73;19;16;108;106;9;82
2020-05-04 15:00:00;84;87;81;29;9;87;76;17;26
2020-05-04 15:15:00;113;110;127;22;13;114;96;15;16
2020-05-04 15:30:00;80;114;76;37;11;102;83;12;21
2020-05-04 15:45:00;86;120;83;31;15;104;98;9;13
