DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-02-29 00:00:00;4;9;0;10;0;8;0;1;0;0;0
2020-02-29 00:15:00;4;4;0;30;8;24;4;7;0;0;0
2020-02-29 00:30:00;6;4;0;14;0;10;0;1;0;0;0
2020-02-29 00:45:00;5;11;0;22;2;18;1;4;0;0;0
2020-02-29 01:00:00;6;11;0;13;0;7;0;0;0;0;0
2020-02-29 01:15:00;5;9;0;25;0;18;4;5;0;0;0
2020-02-29 01:30:00;2;14;0;12;1;10;0;2;0;0;0
2020-02-29 01:45:00;5;9;0;13;1;9;0;0;0;0;0
2020-02-29 02:00:00;5;13;0;6;1;6;0;1;0;0;0
2020-02-29 02:15:00;3;13;0;8;2;5;0;1;0;0;0
2020-02-29 02:30:00;1;4;0;6;1;6;1;1;0;0;0
2020-02-29 02:45:00;1;2;0;11;2;9;0;1;0;0;0
2020-02-29 03:00:00;6;7;0;8;1;5;1;1;0;0;0
2020-02-29 03:15:00;4;8;0;9;0;6;0;0;0;0;0
2020-02-29 03:30:00;3;4;0;10;0;8;0;0;0;0;0
2020-02-29 03:45:00;6;9;0;7;0;5;1;3;0;0;0
2020-02-29 04:00:00;2;7;0;7;0;7;0;0;0;0;0
2020-02-29 04:15:00;5;9;0;2;0;2;0;1;0;0;0
2020-02-29 04:30:00;1;5;0;6;1;5;0;0;0;0;0
2020-02-29 04:45:00;1;10;0;13;0;12;0;0;0;0;0
2020-02-29 05:00:00;3;3;0;7;1;3;0;0;0;0;0
2020-02-29 05:15:00;6;7;0;10;0;10;0;2;0;0;0
2020-02-29 05:30:00;9;5;0;6;1;6;2;5;0;0;0
2020-02-29 05:45:00;5;8;0;12;1;10;2;2;0;0;0
2020-02-29 06:00:00;4;7;0;14;2;11;0;2;0;0;0
2020-02-29 06:15:00;8;14;0;17;5;14;2;1;0;0;0
2020-02-29 06:30:00;9;10;0;6;1;5;1;1;0;0;0
2020-02-29 06:45:00;19;16;0;8;2;6;1;4;0;0;0
2020-02-29 07:00:00;11;13;0;10;0;7;0;1;0;0;0
2020-02-29 07:15:00;18;21;0;13;0;8;2;6;0;2;0
2020-02-29 07:30:00;23;44;0;17;1;13;2;5;3;2;0
2020-02-29 07:45:00;21;28;0;26;8;22;1;7;0;0;0
2020-02-29 08:00:00;22;20;0;24;2;16;1;6;0;0;0
2020-02-29 08:15:00;24;16;0;24;2;21;2;9;0;0;0
2020-02-29 08:30:00;31;31;0;27;1;19;2;9;1;0;0
2020-02-29 08:45:00;41;33;0;31;0;24;5;5;0;0;5
2020-02-29 09:00:00;48;52;0;32;1;21;7;7;0;0;0
2020-02-29 09:15:00;44;33;0;42;5;30;1;12;0;0;0
2020-02-29 09:30:00;60;43;0;46;14;49;7;13;0;0;0
2020-02-29 09:45:00;57;55;0;45;4;34;1;5;1;0;0
2020-02-29 10:00:00;42;39;0;67;6;53;6;11;0;0;0
2020-02-29 10:15:00;58;42;0;49;3;34;5;11;0;0;0
2020-02-29 10:30:00;49;35;0;61;1;54;2;10;0;25;0
2020-02-29 10:45:00;51;37;0;48;5;36;7;13;0;0;0
2020-02-29 11:00:00;44;42;0;61;7;44;6;11;0;0;0
2020-02-29 11:15:00;57;52;0;59;3;47;8;14;0;0;0
2020-02-29 11:30:00;37;41;0;72;7;62;6;15;6;0;0
2020-02-29 11:45:00;41;49;0;62;9;46;3;5;8;1;2
2020-02-29 12:00:00;46;56;0;75;9;51;4;13;1;0;0
2020-02-29 12:15:00;48;33;0;68;10;58;9;17;0;21;0
2020-02-29 12:30:00;51;46;0;77;4;62;2;13;4;0;0
2020-02-29 12:45:00;28;33;0;76;8;75;4;8;0;2;3
2020-02-29 13:00:00;34;31;0;65;8;45;7;13;0;0;0
2020-02-29 13:15:00;29;27;0;83;4;73;2;11;0;0;0
2020-02-29 13:30:00;40;37;0;57;9;43;4;8;2;2;4
2020-02-29 13:45:00;34;43;0;69;7;56;3;12;0;3;0
2020-02-29 14:00:00;45;43;0;66;2;48;6;18;1;0;0
2020-02-29 14:15:00;45;46;0;71;2;36;4;13;0;0;0
2020-02-29 14:30:00;30;37;0;69;7;48;6;13;0;0;0
2020-02-29 14:45:00;34;35;0;54;4;31;4;9;2;0;0
2020-02-29 15:00:00;26;31;0;67;9;57;5;13;0;0;0
2020-02-29 15:15:00;42;34;0;61;7;55;6;18;3;3;0
2020-02-29 15:30:00;34;37;0;91;13;66;12;20;0;0;0
2020-02-29 15:45:00;44;39;0;71;12;56;3;11;0;0;1
2020-02-29 16:00:00;28;33;0;76;10;44;5;11;0;0;5
2020-02-29 16:15:00;23;30;0;78;10;53;4;12;0;2;0
2020-02-29 16:30:00;32;25;0;61;7;52;3;13;0;10;3
2020-02-29 16:45:00;32;36;0;54;4;44;4;9;0;32;0
2020-02-29 17:00:00;22;23;0;68;9;44;5;14;1;3;1
