DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-05-24 00:00:00;7;10;10;5;6;0;10;10
2020-05-24 00:15:00;5;15;15;5;7;0;18;7
2020-05-24 00:30:00;10;19;17;1;4;0;18;8
2020-05-24 00:45:00;9;9;9;0;1;0;10;1
2020-05-24 01:00:00;10;10;9;5;8;0;14;9
2020-05-24 01:15:00;3;12;12;3;5;0;7;11
2020-05-24 01:30:00;5;10;10;3;4;0;7;2
2020-05-24 01:45:00;4;8;8;0;3;0;3;5
2020-05-24 02:00:00;2;8;8;1;3;0;3;1
2020-05-24 02:15:00;2;5;5;2;2;0;5;2
2020-05-24 02:30:00;1;6;6;1;0;0;10;3
2020-05-24 02:45:00;1;4;4;2;3;0;4;4
2020-05-24 03:00:00;2;8;8;1;2;0;4;2
2020-05-24 03:15:00;4;2;2;1;1;0;1;0
2020-05-24 03:30:00;2;3;3;1;1;0;2;2
2020-05-24 03:45:00;0;1;1;0;0;0;2;1
2020-05-24 04:00:00;1;1;1;0;2;0;1;2
2020-05-24 04:15:00;0;2;2;0;2;0;3;2
2020-05-24 04:30:00;2;2;2;1;2;0;4;0
2020-05-24 04:45:00;1;0;0;0;0;0;1;0
2020-05-24 05:00:00;0;4;4;0;3;0;6;2
2020-05-24 05:15:00;9;4;5;2;3;0;7;5
2020-05-24 05:30:00;6;7;7;3;5;0;5;2
2020-05-24 05:45:00;9;10;10;5;6;0;7;4
2020-05-24 06:00:00;8;6;7;3;4;0;5;3
2020-05-24 06:15:00;9;6;7;6;4;0;11;5
2020-05-24 06:30:00;6;13;12;1;2;0;14;3
2020-05-24 06:45:00;3;4;4;1;2;0;21;3
2020-05-24 07:00:00;6;4;4;0;1;0;22;0
2020-05-24 07:15:00;5;9;9;3;8;0;9;6
2020-05-24 07:30:00;13;10;10;2;4;0;29;8
2020-05-24 07:45:00;3;8;8;3;6;0;21;10
2020-05-24 08:00:00;2;8;8;5;8;0;11;8
2020-05-24 08:15:00;7;18;17;2;6;0;11;7
2020-05-24 08:30:00;7;13;13;6;6;0;27;3
2020-05-24 08:45:00;14;15;17;6;6;0;20;5
2020-05-24 09:00:00;12;18;19;5;5;0;17;12
2020-05-24 09:15:00;20;26;23;10;13;0;22;15
2020-05-24 09:30:00;18;25;26;12;8;0;20;5
2020-05-24 09:45:00;20;24;24;9;8;0;22;11
2020-05-24 10:00:00;24;32;31;8;9;0;21;12
2020-05-24 10:15:00;30;34;35;11;7;0;37;18
2020-05-24 10:30:00;30;31;28;10;7;0;25;18
2020-05-24 10:45:00;20;32;33;10;11;0;41;13
2020-05-24 11:00:00;36;44;42;6;12;0;37;23
2020-05-24 11:15:00;34;53;52;14;22;0;35;22
2020-05-24 11:30:00;34;31;26;9;13;0;30;17
2020-05-24 11:45:00;37;43;41;9;21;0;38;21
2020-05-24 12:00:00;37;53;51;12;16;0;31;17
2020-05-24 12:15:00;35;40;41;14;14;0;42;26
2020-05-24 12:30:00;43;30;32;10;11;0;41;12
2020-05-24 12:45:00;35;39;38;16;29;0;45;23
2020-05-24 13:00:00;36;33;31;12;21;0;43;28
2020-05-24 13:15:00;29;42;39;6;11;0;39;15
2020-05-24 13:30:00;46;48;49;9;14;0;44;27
2020-05-24 13:45:00;36;46;46;10;18;0;50;26
2020-05-24 14:00:00;54;39;38;10;19;0;60;27
2020-05-24 14:15:00;56;46;48;17;28;0;45;26
2020-05-24 14:30:00;43;36;36;15;21;0;43;22
