DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-02-13 00:00:00;9;9;7;6;1;1;0
2020-02-13 00:15:00;15;16;15;9;0;1;0
2020-02-13 00:30:00;6;8;13;9;1;2;0
2020-02-13 00:45:00;10;4;4;6;0;0;0
2020-02-13 01:00:00;5;6;8;6;0;3;0
2020-02-13 01:15:00;5;9;8;3;0;3;0
2020-02-13 01:30:00;4;2;5;2;0;1;0
2020-02-13 01:45:00;9;7;9;6;0;1;0
2020-02-13 02:00:00;6;8;9;4;1;2;0
2020-02-13 02:15:00;4;9;5;3;0;2;0
2020-02-13 02:30:00;5;5;10;3;0;0;0
2020-02-13 02:45:00;11;2;12;2;0;0;0
2020-02-13 03:00:00;6;3;8;4;0;2;0
2020-02-13 03:15:00;8;9;9;5;1;1;0
2020-02-13 03:30:00;9;5;8;3;0;2;0
2020-02-13 03:45:00;9;5;13;2;0;3;0
2020-02-13 04:00:00;12;9;12;10;2;1;0
2020-02-13 04:15:00;11;5;16;11;2;5;0
2020-02-13 04:30:00;17;16;23;17;3;0;0
2020-02-13 04:45:00;16;18;64;16;3;4;0
2020-02-13 05:00:00;31;33;124;52;2;11;0
2020-02-13 05:15:00;39;55;212;113;6;18;1
2020-02-13 05:30:00;57;64;237;149;8;14;0
2020-02-13 05:45:00;106;150;228;137;20;21;2
2020-02-13 06:00:00;147;193;207;140;12;24;0
2020-02-13 06:15:00;109;141;229;156;11;35;0
2020-02-13 06:30:00;87;126;212;230;22;53;0
2020-02-13 06:45:00;88;131;200;263;16;51;0
2020-02-13 07:00:00;66;91;221;302;33;63;0
2020-02-13 07:15:00;78;127;264;235;43;54;0
2020-02-13 07:30:00;86;145;229;220;46;83;0
2020-02-13 07:45:00;93;136;243;266;30;71;0
2020-02-13 08:00:00;82;127;202;302;99;76;2
2020-02-13 08:15:00;98;154;232;265;21;48;0
2020-02-13 08:30:00;71;120;227;181;44;56;0
2020-02-13 08:45:00;88;115;200;163;24;32;0
2020-02-13 09:00:00;71;111;153;126;18;32;0
2020-02-13 09:15:00;84;120;158;138;30;25;0
2020-02-13 09:30:00;73;112;133;117;34;22;0
2020-02-13 09:45:00;68;130;129;148;21;24;0
2020-02-13 10:00:00;98;116;140;129;23;25;0
2020-02-13 10:15:00;80;139;139;121;23;22;0
2020-02-13 10:30:00;96;139;115;113;16;26;0
2020-02-13 10:45:00;102;132;131;123;33;24;0
2020-02-13 11:00:00;79;134;119;118;17;28;0
2020-02-13 11:15:00;93;124;113;123;17;33;2
2020-02-13 11:30:00;106;161;113;116;21;29;0
2020-02-13 11:45:00;94;150;111;111;22;29;0
2020-02-13 12:00:00;118;158;104;104;25;41;0
2020-02-13 12:15:00;111;145;126;111;29;33;0
2020-02-13 12:30:00;100;149;115;114;35;30;1
2020-02-13 12:45:00;111;152;136;124;127;37;0
2020-02-13 13:00:00;115;178;145;133;14;25;0
2020-02-13 13:15:00;131;190;227;181;36;35;0
2020-02-13 13:30:00;121;157;199;173;22;41;0
2020-02-13 13:45:00;125;200;177;179;31;26;0
2020-02-13 14:00:00;176;228;140;127;16;35;0
2020-02-13 14:15:00;230;298;118;138;14;30;0
2020-02-13 14:30:00;237;298;107;149;30;30;0
2020-02-13 14:45:00;170;247;106;131;22;28;0
2020-02-13 15:00:00;193;265;134;116;21;29;0
2020-02-13 15:15:00;227;291;118;152;266;37;0
2020-02-13 15:30:00;224;293;119;146;22;30;0
2020-02-13 15:45:00;198;256;124;153;28;36;0
2020-02-13 16:00:00;226;292;123;180;25;40;0
2020-02-13 16:15:00;206;245;119;163;18;33;0
2020-02-13 16:30:00;215;272;108;138;18;36;0
2020-02-13 16:45:00;199;265;105;153;65;24;0
2020-02-13 17:00:00;206;283;124;162;28;33;0
2020-02-13 17:15:00;202;250;130;172;28;39;0
2020-02-13 17:30:00;171;238;111;140;22;31;0
2020-02-13 17:45:00;173;258;106;165;24;29;0
2020-02-13 18:00:00;158;208;106;130;21;34;0
2020-02-13 18:15:00;160;214;100;136;24;30;0
2020-02-13 18:30:00;118;170;89;133;21;27;0
2020-02-13 18:45:00;124;162;84;112;12;17;0
2020-02-13 19:00:00;90;145;81;108;16;27;0
2020-02-13 19:15:00;91;122;70;79;15;24;0
2020-02-13 19:30:00;82;117;75;91;10;21;0
2020-02-13 19:45:00;65;94;52;70;9;15;0
2020-02-13 20:00:00;91;120;70;55;9;12;0
2020-02-13 20:15:00;78;112;66;68;3;17;0
2020-02-13 20:30:00;53;79;65;47;2;13;0
2020-02-13 20:45:00;61;76;106;62;5;12;0
2020-02-13 21:00:00;52;70;159;72;3;15;0
2020-02-13 21:15:00;54;73;211;107;4;9;0
2020-02-13 21:30:00;44;66;135;59;3;9;0
2020-02-13 21:45:00;128;159;75;40;5;9;0
2020-02-13 22:00:00;148;194;37;28;4;6;0
2020-02-13 22:15:00;121;151;54;40;3;10;0
2020-02-13 22:30:00;77;71;34;28;1;1;0
2020-02-13 22:45:00;27;32;34;20;5;5;0
2020-02-13 23:00:00;33;35;21;23;0;1;0
2020-02-13 23:15:00;22;23;24;19;2;0;0
2020-02-13 23:30:00;12;19;14;9;2;4;0
2020-02-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
