DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-02-27 00:00:00;8;10;8;4;0;0;0
2020-02-27 00:15:00;13;10;13;8;2;0;0
2020-02-27 00:30:00;9;7;10;7;0;2;0
2020-02-27 00:45:00;5;9;8;4;0;2;0
2020-02-27 01:00:00;6;6;7;7;1;1;0
2020-02-27 01:15:00;2;6;11;5;1;2;0
2020-02-27 01:30:00;9;10;8;6;0;1;0
2020-02-27 01:45:00;12;12;5;5;0;1;0
2020-02-27 02:00:00;10;8;5;1;0;1;0
2020-02-27 02:15:00;7;7;8;5;0;1;0
2020-02-27 02:30:00;7;6;5;1;0;0;0
2020-02-27 02:45:00;4;3;7;1;0;1;0
2020-02-27 03:00:00;4;4;9;8;0;0;0
2020-02-27 03:15:00;5;2;10;1;0;1;0
2020-02-27 03:30:00;6;5;6;1;0;0;0
2020-02-27 03:45:00;0;5;8;7;0;1;0
2020-02-27 04:00:00;8;10;6;1;1;1;0
2020-02-27 04:15:00;11;12;12;6;1;0;0
2020-02-27 04:30:00;13;11;18;8;0;2;0
2020-02-27 04:45:00;25;23;39;10;3;3;0
2020-02-27 05:00:00;30;40;110;36;1;8;0
2020-02-27 05:15:00;35;46;186;97;4;15;0
2020-02-27 05:30:00;66;90;208;110;8;8;2
2020-02-27 05:45:00;99;125;205;144;12;20;0
2020-02-27 06:00:00;112;159;238;121;14;20;0
2020-02-27 06:15:00;75;98;219;156;12;31;0
2020-02-27 06:30:00;79;108;237;199;13;47;0
2020-02-27 06:45:00;68;104;198;220;15;59;0
2020-02-27 07:00:00;67;88;271;223;19;48;0
2020-02-27 07:15:00;72;113;250;186;23;49;0
2020-02-27 07:30:00;80;128;276;207;20;52;0
2020-02-27 07:45:00;82;126;266;196;24;49;0
2020-02-27 08:00:00;74;127;236;187;14;44;3
2020-02-27 08:15:00;76;124;201;139;128;41;7
2020-02-27 08:30:00;75;105;225;173;79;27;0
2020-02-27 08:45:00;85;124;156;166;25;37;0
2020-02-27 09:00:00;77;114;154;144;22;28;0
2020-02-27 09:15:00;72;105;164;136;24;25;0
2020-02-27 09:30:00;87;132;125;125;171;18;0
2020-02-27 09:45:00;79;123;133;148;22;26;0
2020-02-27 10:00:00;82;107;133;113;18;18;0
2020-02-27 10:15:00;88;120;122;98;160;26;0
2020-02-27 10:30:00;93;136;117;125;19;31;0
2020-02-27 10:45:00;98;131;125;106;17;26;0
2020-02-27 11:00:00;81;129;114;116;24;30;0
2020-02-27 11:15:00;74;115;100;98;25;27;0
2020-02-27 11:30:00;109;150;129;118;20;33;0
2020-02-27 11:45:00;85;141;126;126;14;27;0
2020-02-27 12:00:00;101;144;104;101;36;31;0
2020-02-27 12:15:00;99;120;113;102;15;24;0
2020-02-27 12:30:00;115;144;116;102;23;28;0
2020-02-27 12:45:00;117;173;130;99;18;29;0
2020-02-27 13:00:00;117;155;132;129;65;21;0
2020-02-27 13:15:00;138;183;184;167;23;30;0
2020-02-27 13:30:00;129;176;183;155;20;40;1
2020-02-27 13:45:00;123;184;170;156;17;42;0
2020-02-27 14:00:00;168;228;163;136;21;22;0
2020-02-27 14:15:00;201;276;123;143;27;30;1
2020-02-27 14:30:00;197;270;119;163;22;32;0
2020-02-27 14:45:00;159;218;138;153;21;33;0
2020-02-27 15:00:00;194;254;121;142;27;29;0
2020-02-27 15:15:00;219;292;110;121;26;31;0
2020-02-27 15:30:00;217;285;117;144;11;35;0
2020-02-27 15:45:00;192;283;121;149;23;27;0
2020-02-27 16:00:00;235;290;121;142;22;29;0
2020-02-27 16:15:00;219;285;137;160;17;47;0
2020-02-27 16:30:00;220;256;116;150;21;37;0
2020-02-27 16:45:00;192;264;136;172;40;33;3
2020-02-27 17:00:00;202;262;120;176;26;31;2
2020-02-27 17:15:00;194;251;110;136;24;41;0
2020-02-27 17:30:00;158;225;116;153;27;32;0
2020-02-27 17:45:00;153;216;124;143;21;29;1
2020-02-27 18:00:00;148;210;110;126;16;23;0
2020-02-27 18:15:00;143;184;112;108;10;30;0
2020-02-27 18:30:00;105;159;102;121;24;23;0
2020-02-27 18:45:00;102;151;81;110;21;23;0
2020-02-27 19:00:00;101;144;98;88;21;15;0
2020-02-27 19:15:00;88;118;68;90;8;16;0
2020-02-27 19:30:00;70;111;69;71;7;15;0
2020-02-27 19:45:00;64;99;66;52;64;9;0
2020-02-27 20:00:00;63;102;60;60;3;25;0
2020-02-27 20:15:00;82;106;64;59;3;20;0
2020-02-27 20:30:00;57;72;78;68;3;41;0
2020-02-27 20:45:00;44;73;88;48;3;11;0
2020-02-27 21:00:00;59;66;127;71;3;19;0
2020-02-27 21:15:00;52;53;153;70;4;16;0
2020-02-27 21:30:00;61;82;119;67;5;16;0
2020-02-27 21:45:00;93;134;65;49;0;8;0
2020-02-27 22:00:00;146;164;44;42;5;5;0
2020-02-27 22:15:00;77;88;36;37;1;4;0
2020-02-27 22:30:00;57;69;39;33;3;7;0
2020-02-27 22:45:00;18;26;24;28;3;5;0
2020-02-27 23:00:00;27;39;28;32;0;4;0
2020-02-27 23:15:00;17;18;22;14;4;5;0
2020-02-27 23:30:00;15;23;26;15;0;3;0
2020-02-27 23:45:00;10;12;16;4;1;1;0
