DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-11-03 00:00:00;13;5;9;12;0;0
2020-11-03 00:15:00;10;5;11;6;0;0
2020-11-03 00:30:00;5;5;11;6;0;0
2020-11-03 00:45:00;4;2;12;7;0;0
2020-11-03 01:00:00;5;3;7;3;0;0
2020-11-03 01:15:00;6;4;6;2;0;0
2020-11-03 01:30:00;2;1;9;5;0;0
2020-11-03 01:45:00;6;1;4;3;0;0
2020-11-03 02:00:00;9;8;7;2;0;0
2020-11-03 02:15:00;9;6;4;0;0;0
2020-11-03 02:30:00;7;3;12;2;0;0
2020-11-03 02:45:00;9;6;6;1;0;0
2020-11-03 03:00:00;4;5;5;2;0;0
2020-11-03 03:15:00;6;4;2;1;0;0
2020-11-03 03:30:00;6;3;10;2;0;0
2020-11-03 03:45:00;11;3;9;8;0;0
2020-11-03 04:00:00;12;6;8;2;0;0
2020-11-03 04:15:00;11;7;11;5;0;0
2020-11-03 04:30:00;12;10;25;6;0;0
2020-11-03 04:45:00;25;17;50;11;0;0
2020-11-03 05:00:00;30;24;86;73;0;0
2020-11-03 05:15:00;40;35;151;139;0;0
2020-11-03 05:30:00;54;61;126;115;0;0
2020-11-03 05:45:00;123;127;125;89;0;0
2020-11-03 06:00:00;116;128;94;86;0;0
2020-11-03 06:15:00;88;101;106;101;0;0
2020-11-03 06:30:00;63;78;140;157;14;0
2020-11-03 06:45:00;67;90;102;112;13;0
2020-11-03 07:00:00;60;71;113;114;0;0
2020-11-03 07:15:00;73;87;103;106;7;0
2020-11-03 07:30:00;89;85;96;98;3;0
2020-11-03 07:45:00;88;79;112;106;5;0
2020-11-03 08:00:00;71;80;85;86;4;0
2020-11-03 08:15:00;88;75;52;121;4;0
2020-11-03 08:30:00;65;56;89;74;2;0
2020-11-03 08:45:00;92;71;114;95;8;0
2020-11-03 09:00:00;81;81;88;73;3;0
2020-11-03 09:15:00;81;71;92;75;0;0
2020-11-03 09:30:00;84;80;89;78;1;0
2020-11-03 09:45:00;80;90;89;78;3;1
2020-11-03 10:00:00;95;93;96;77;5;2
2020-11-03 10:15:00;80;79;93;74;3;0
2020-11-03 10:30:00;96;80;88;73;11;0
2020-11-03 10:45:00;88;87;85;71;8;0
2020-11-03 11:00:00;81;69;95;70;4;0
2020-11-03 11:15:00;92;77;100;62;4;0
2020-11-03 11:30:00;115;86;98;61;3;0
2020-11-03 11:45:00;98;98;95;77;41;10
2020-11-03 12:00:00;101;103;91;77;8;0
2020-11-03 12:15:00;88;99;89;76;2;0
2020-11-03 12:30:00;90;81;69;66;5;2
2020-11-03 12:45:00;93;103;102;79;14;1
2020-11-03 13:00:00;90;91;117;97;11;0
2020-11-03 13:15:00;93;93;136;108;1;0
2020-11-03 13:30:00;107;108;149;133;3;0
2020-11-03 13:45:00;117;129;129;110;7;0
2020-11-03 14:00:00;132;129;122;99;4;0
2020-11-03 14:15:00;167;190;88;62;15;0
2020-11-03 14:30:00;152;219;93;69;19;0
2020-11-03 14:45:00;133;170;97;79;29;0
2020-11-03 15:00:00;134;149;78;58;3;0
2020-11-03 15:15:00;140;194;105;85;4;6
2020-11-03 15:30:00;123;148;91;84;7;1
2020-11-03 15:45:00;124;144;101;77;19;14
2020-11-03 16:00:00;141;171;97;72;8;0
2020-11-03 16:15:00;145;141;95;81;26;0
2020-11-03 16:30:00;128;165;97;90;8;0
2020-11-03 16:45:00;113;125;97;86;2;0
2020-11-03 17:00:00;123;134;85;66;18;0
2020-11-03 17:15:00;108;134;95;88;7;2
2020-11-03 17:30:00;109;119;109;82;8;0
2020-11-03 17:45:00;97;124;86;81;5;1
2020-11-03 18:00:00;83;80;75;57;6;6
2020-11-03 18:15:00;91;115;75;74;3;0
2020-11-03 18:30:00;79;86;56;52;0;0
2020-11-03 18:45:00;69;95;61;49;1;0
2020-11-03 19:00:00;77;68;50;50;4;0
2020-11-03 19:15:00;74;69;55;43;1;0
2020-11-03 19:30:00;59;51;43;35;0;0
2020-11-03 19:45:00;39;43;57;41;8;0
2020-11-03 20:00:00;43;47;48;42;1;0
2020-11-03 20:15:00;41;40;45;52;0;0
2020-11-03 20:30:00;37;41;52;35;0;0
2020-11-03 20:45:00;39;32;58;51;13;0
2020-11-03 21:00:00;28;23;102;85;4;0
2020-11-03 21:15:00;33;26;93;74;2;0
2020-11-03 21:30:00;32;35;71;49;0;0
2020-11-03 21:45:00;95;108;34;32;2;0
2020-11-03 22:00:00;124;152;37;27;0;0
2020-11-03 22:15:00;54;56;27;18;0;0
2020-11-03 22:30:00;23;19;26;18;0;0
2020-11-03 22:45:00;25;15;11;10;0;0
2020-11-03 23:00:00;13;15;23;14;0;0
2020-11-03 23:15:00;12;10;23;12;0;0
2020-11-03 23:30:00;9;9;22;10;0;0
