DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-03-12 00:00:00;0;2;0;9;9;3;3;5;6;1;1
2020-03-12 00:15:00;1;2;0;8;6;1;4;7;6;1;1
2020-03-12 00:30:00;3;1;0;6;5;2;2;5;4;2;2
2020-03-12 00:45:00;0;1;0;6;4;3;0;3;1;0;0
2020-03-12 01:00:00;0;0;0;2;2;1;1;4;4;1;0
2020-03-12 01:15:00;0;1;0;5;2;0;0;6;2;1;1
2020-03-12 01:30:00;0;0;0;3;2;1;0;6;5;0;0
2020-03-12 01:45:00;1;0;0;2;6;3;1;4;3;1;1
2020-03-12 02:00:00;0;0;0;2;0;0;2;0;0;0;0
2020-03-12 02:15:00;0;0;0;1;1;1;0;1;3;2;1
2020-03-12 02:30:00;0;1;0;2;2;8;0;1;2;1;1
2020-03-12 02:45:00;0;0;0;5;3;1;1;0;0;0;0
2020-03-12 03:00:00;0;0;0;4;3;2;0;3;1;0;0
2020-03-12 03:15:00;1;1;0;5;1;2;2;3;3;1;1
2020-03-12 03:30:00;0;0;0;2;4;3;0;3;3;0;0
2020-03-12 03:45:00;0;0;0;5;2;1;0;2;5;3;2
2020-03-12 04:00:00;0;1;0;8;4;3;2;3;1;1;1
2020-03-12 04:15:00;1;2;0;7;6;2;3;4;5;2;2
2020-03-12 04:30:00;1;3;0;7;3;0;1;3;2;0;0
2020-03-12 04:45:00;2;4;0;7;4;1;4;13;6;2;2
2020-03-12 05:00:00;2;7;0;11;18;4;3;26;27;6;6
2020-03-12 05:15:00;6;14;2;16;21;4;4;44;42;17;15
2020-03-12 05:30:00;5;26;2;27;17;8;7;50;55;21;12
2020-03-12 05:45:00;1;23;3;45;35;10;8;75;85;36;22
2020-03-12 06:00:00;4;18;3;61;29;8;11;46;45;7;5
2020-03-12 06:15:00;5;26;2;70;36;7;15;70;80;23;21
2020-03-12 06:30:00;6;39;3;45;42;16;16;102;117;27;21
2020-03-12 06:45:00;17;38;4;60;37;9;13;109;136;31;18
2020-03-12 07:00:00;11;36;4;66;45;8;26;134;144;24;17
2020-03-12 07:15:00;12;46;11;78;60;16;41;130;186;45;29
2020-03-12 07:30:00;8;29;7;52;38;9;26;73;110;19;19
2020-03-12 07:45:00;25;67;5;121;85;23;44;139;172;23;14
2020-03-12 08:00:00;17;46;10;115;68;17;34;153;191;38;31
2020-03-12 08:15:00;10;45;6;90;59;14;35;102;152;38;31
2020-03-12 08:30:00;12;43;6;103;57;18;47;91;129;18;15
2020-03-12 08:45:00;9;36;3;89;62;14;29;93;97;26;18
2020-03-12 09:00:00;11;35;1;100;56;15;29;74;82;7;5
2020-03-12 09:15:00;8;32;2;82;49;13;27;67;80;16;15
2020-03-12 09:30:00;9;32;2;79;75;10;36;73;65;11;9
2020-03-12 09:45:00;14;24;5;83;52;13;34;77;71;7;6
2020-03-12 10:00:00;11;34;5;83;50;9;28;67;68;7;4
2020-03-12 10:15:00;13;24;6;89;50;13;20;72;57;13;9
2020-03-12 10:30:00;11;21;3;85;63;9;39;64;59;10;12
2020-03-12 10:45:00;12;28;3;98;77;10;24;66;67;8;5
2020-03-12 11:00:00;11;21;4;89;50;22;18;70;55;3;3
2020-03-12 11:15:00;8;38;3;108;71;11;29;71;72;13;14
2020-03-12 11:30:00;10;40;1;94;75;62;33;55;55;7;7
2020-03-12 11:45:00;12;29;4;97;62;39;39;58;64;8;9
2020-03-12 12:00:00;12;32;4;105;77;57;48;65;48;11;11
2020-03-12 12:15:00;10;26;7;116;73;35;30;49;56;7;8
2020-03-12 12:30:00;11;29;3;106;75;62;38;65;56;8;6
2020-03-12 12:45:00;12;36;4;120;79;9;34;78;62;7;8
2020-03-12 13:00:00;17;34;5;111;105;28;28;64;81;14;11
2020-03-12 13:15:00;11;28;2;104;95;50;36;67;71;11;7
2020-03-12 13:30:00;10;27;3;113;78;30;46;77;81;19;17
2020-03-12 13:45:00;17;36;4;125;98;41;42;66;83;18;17
2020-03-12 14:00:00;9;43;4;117;100;41;30;75;65;14;15
2020-03-12 14:15:00;12;24;1;158;118;36;35;73;64;14;12
2020-03-12 14:30:00;16;39;7;161;122;34;42;65;75;13;13
2020-03-12 14:45:00;13;34;2;155;122;62;36;80;87;19;18
2020-03-12 15:00:00;10;50;1;148;120;79;45;86;57;16;12
2020-03-12 15:15:00;21;46;5;159;137;31;53;86;78;11;11
2020-03-12 15:30:00;18;34;3;190;132;51;51;77;72;13;9
2020-03-12 15:45:00;13;180;5;165;154;45;55;83;101;17;14
2020-03-12 16:00:00;23;51;2;204;165;55;64;73;89;23;19
2020-03-12 16:15:00;19;31;4;200;188;46;66;90;96;15;13
2020-03-12 16:30:00;16;29;5;215;188;180;39;75;77;15;14
2020-03-12 16:45:00;19;32;3;189;148;31;58;89;74;14;12
2020-03-12 17:00:00;24;31;5;168;143;36;57;72;99;15;11
2020-03-12 17:15:00;18;57;6;167;143;31;55;77;98;17;12
2020-03-12 17:30:00;13;31;3;146;128;44;49;67;84;15;11
2020-03-12 17:45:00;12;20;3;142;108;22;31;92;89;17;16
2020-03-12 18:00:00;10;37;3;116;105;24;42;63;79;20;18
2020-03-12 18:15:00;15;34;5;128;95;20;38;79;79;22;21
2020-03-12 18:30:00;15;29;1;104;63;19;36;62;65;13;9
2020-03-12 18:45:00;9;28;1;83;58;14;32;50;60;11;8
2020-03-12 19:00:00;11;28;6;83;56;19;30;44;45;11;10
2020-03-12 19:15:00;10;17;4;75;56;56;31;44;48;6;8
2020-03-12 19:30:00;8;23;1;72;49;26;23;36;39;6;4
2020-03-12 19:45:00;8;17;13;45;41;9;29;38;51;16;8
2020-03-12 20:00:00;5;17;4;80;51;11;25;34;38;10;6
2020-03-12 20:15:00;3;21;1;60;37;60;16;38;42;11;5
2020-03-12 20:30:00;3;13;5;39;32;6;22;18;34;3;4
2020-03-12 20:45:00;1;8;2;49;37;9;19;33;35;4;3
2020-03-12 21:00:00;5;11;1;32;35;7;14;31;31;5;3
2020-03-12 21:15:00;5;14;1;45;43;40;14;34;37;9;4
2020-03-12 21:30:00;4;9;0;36;44;18;18;24;21;6;3
2020-03-12 21:45:00;4;11;4;34;26;13;14;21;21;5;4
2020-03-12 22:00:00;3;6;2;39;33;10;14;17;12;0;0
2020-03-12 22:15:00;4;5;0;53;34;18;10;21;18;3;2
2020-03-12 22:30:00;2;9;20;30;21;8;15;17;12;2;1
2020-03-12 22:45:00;3;8;6;26;18;6;8;12;12;1;0
2020-03-12 23:00:00;0;7;0;20;19;7;11;8;12;3;4
2020-03-12 23:15:00;6;5;0;15;10;6;4;13;13;5;3
2020-03-12 23:30:00;2;3;0;8;10;80;6;12;12;1;1
2020-03-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
