DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-03-05 00:00:00;1;2;0;4;1;1;1;5;6;3;3
2020-03-05 00:15:00;0;3;0;5;5;1;1;6;7;1;1
2020-03-05 00:30:00;1;1;0;6;4;2;1;4;6;1;2
2020-03-05 00:45:00;0;3;1;3;4;1;1;5;4;1;1
2020-03-05 01:00:00;0;1;0;2;4;3;0;5;4;0;0
2020-03-05 01:15:00;0;1;0;3;1;1;1;4;5;0;0
2020-03-05 01:30:00;0;0;0;1;4;1;2;4;1;0;0
2020-03-05 01:45:00;0;0;0;4;2;0;2;3;2;1;0
2020-03-05 02:00:00;1;0;0;0;2;0;1;1;0;0;0
2020-03-05 02:15:00;0;0;0;2;2;0;1;0;1;0;1
2020-03-05 02:30:00;0;0;0;5;2;0;0;1;2;0;0
2020-03-05 02:45:00;0;0;0;0;1;1;0;1;1;0;0
2020-03-05 03:00:00;1;2;0;1;4;2;0;2;0;0;0
2020-03-05 03:15:00;0;0;0;1;1;1;4;2;3;0;0
2020-03-05 03:30:00;0;0;0;1;0;0;1;3;2;1;1
2020-03-05 03:45:00;1;2;0;1;2;0;2;5;4;1;1
2020-03-05 04:00:00;3;2;0;6;1;0;0;4;6;1;1
2020-03-05 04:15:00;0;2;0;7;7;3;6;2;5;0;0
2020-03-05 04:30:00;0;4;0;4;5;1;2;9;9;1;1
2020-03-05 04:45:00;3;4;0;11;2;1;4;13;11;3;1
2020-03-05 05:00:00;5;7;0;19;4;1;4;25;24;11;9
2020-03-05 05:15:00;2;11;1;14;22;8;7;48;53;19;15
2020-03-05 05:30:00;4;16;1;22;14;6;8;55;63;19;14
2020-03-05 05:45:00;1;34;3;51;36;13;6;65;70;22;18
2020-03-05 06:00:00;3;17;3;46;29;8;10;54;54;9;6
2020-03-05 06:15:00;1;16;0;16;15;5;4;30;37;8;6
2020-03-05 06:30:00;6;48;3;45;44;12;6;109;113;16;12
2020-03-05 06:45:00;11;44;6;63;45;10;20;131;162;31;17
2020-03-05 07:00:00;10;49;7;75;45;12;29;137;172;40;19
2020-03-05 07:15:00;13;54;12;86;63;12;42;159;214;40;36
2020-03-05 07:30:00;12;63;9;102;67;17;57;155;211;36;27
2020-03-05 07:45:00;23;58;9;131;120;16;50;164;174;33;30
2020-03-05 08:00:00;11;41;5;105;67;13;26;99;122;23;19
2020-03-05 08:15:00;10;49;8;112;64;25;41;121;142;25;26
2020-03-05 08:30:00;8;49;3;96;56;12;35;101;129;27;12
2020-03-05 08:45:00;18;42;3;97;53;12;32;86;107;20;17
2020-03-05 09:00:00;11;34;5;82;60;12;35;86;78;12;9
2020-03-05 09:15:00;10;34;5;85;40;10;18;67;80;16;11
2020-03-05 09:30:00;8;25;3;93;59;16;39;73;75;12;12
2020-03-05 09:45:00;6;38;6;81;33;5;27;66;64;9;6
2020-03-05 10:00:00;5;26;1;87;64;9;25;62;62;8;6
2020-03-05 10:15:00;10;31;5;107;58;18;29;83;70;19;14
2020-03-05 10:30:00;13;31;4;118;62;12;35;71;61;6;3
2020-03-05 10:45:00;16;32;8;92;74;17;28;68;65;12;9
2020-03-05 11:00:00;18;40;5;92;61;21;33;81;73;9;9
2020-03-05 11:15:00;12;23;8;105;77;20;36;66;75;11;9
2020-03-05 11:30:00;15;30;1;90;70;18;23;58;50;11;12
2020-03-05 11:45:00;14;30;3;115;66;10;42;70;61;12;12
2020-03-05 12:00:00;12;23;1;93;77;11;48;73;57;8;8
2020-03-05 12:15:00;19;33;6;114;77;19;38;82;59;13;9
2020-03-05 12:30:00;17;37;5;123;88;12;46;55;59;11;9
2020-03-05 12:45:00;14;33;7;114;72;14;39;64;75;9;11
2020-03-05 13:00:00;12;38;8;133;94;28;40;77;84;16;14
2020-03-05 13:15:00;8;24;2;125;86;20;31;65;68;17;8
