DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-06-16 00:00:00;5;3;2;0;1;5;6;2;0;0;0;0;0;0
2020-06-16 00:15:00;5;6;1;0;2;7;6;0;0;0;0;0;0;0
2020-06-16 00:30:00;6;5;1;0;1;7;5;2;0;0;0;0;0;0
2020-06-16 00:45:00;6;5;1;1;2;5;7;2;0;0;0;0;0;0
2020-06-16 01:00:00;6;7;4;0;2;1;4;3;0;0;0;0;0;0
2020-06-16 01:15:00;3;0;0;0;0;4;4;0;0;0;0;0;0;0
2020-06-16 01:30:00;2;4;1;0;0;1;6;1;0;0;0;0;0;0
2020-06-16 01:45:00;2;2;0;0;0;4;6;0;0;0;0;0;0;0
2020-06-16 02:00:00;1;2;0;0;0;4;8;2;0;0;0;0;0;0
2020-06-16 02:15:00;1;3;1;0;1;1;4;1;0;0;0;0;0;0
2020-06-16 02:30:00;2;4;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-16 03:00:00;3;5;0;0;0;5;5;3;0;0;0;0;0;0
2020-06-16 03:15:00;3;1;2;0;1;8;7;1;0;0;0;0;0;0
2020-06-16 03:30:00;2;4;1;1;3;7;6;4;0;0;0;0;0;0
2020-06-16 03:45:00;6;3;0;2;2;3;5;3;0;0;0;0;0;0
2020-06-16 04:00:00;3;3;0;1;3;7;7;0;0;0;0;0;0;0
2020-06-16 04:15:00;11;2;1;0;2;10;7;1;0;0;0;0;0;0
2020-06-16 04:30:00;15;6;2;5;3;7;3;9;0;0;0;0;0;0
2020-06-16 04:45:00;20;15;0;1;6;16;17;8;0;0;0;0;0;0
2020-06-16 05:00:00;47;39;3;2;22;24;22;7;0;0;0;0;0;0
2020-06-16 05:15:00;78;55;4;11;23;22;18;16;0;0;0;0;0;0
2020-06-16 05:30:00;60;61;6;11;21;36;33;19;0;0;0;0;0;0
2020-06-16 05:45:00;49;44;2;16;24;41;31;22;0;0;0;0;0;0
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;72;94;7;17;31;67;52;23;0;0;0;0;3;0
2020-06-16 06:30:00;83;92;17;22;50;45;50;27;0;0;0;0;0;0
2020-06-16 06:45:00;75;78;13;34;51;42;45;26;0;0;0;0;0;0
2020-06-16 07:00:00;94;105;21;27;71;47;51;24;0;0;0;0;0;0
2020-06-16 07:15:00;115;120;26;46;93;66;50;28;0;0;1;0;0;0
2020-06-16 07:30:00;77;97;35;60;76;100;79;30;0;0;0;0;10;0
2020-06-16 07:45:00;43;60;33;70;69;95;87;27;0;0;0;0;0;1
2020-06-16 08:00:00;75;79;30;54;67;89;77;33;0;0;0;0;1;0
2020-06-16 08:15:00;89;69;28;48;80;88;86;32;0;0;1;0;4;0
2020-06-16 08:30:00;76;79;14;42;71;70;72;29;0;0;0;0;3;0
2020-06-16 08:45:00;77;66;19;39;58;87;87;44;0;0;0;0;0;0
2020-06-16 09:00:00;63;62;18;28;54;70;71;32;0;0;0;0;0;0
2020-06-16 09:15:00;83;76;26;32;46;64;67;26;0;0;0;0;1;0
2020-06-16 09:30:00;74;77;22;34;49;77;90;40;0;0;3;0;2;2
2020-06-16 09:45:00;83;83;29;36;39;96;88;20;0;0;1;0;5;1
2020-06-16 10:00:00;69;63;22;27;46;84;89;36;0;0;0;0;0;0
2020-06-16 10:15:00;86;73;24;43;40;104;86;42;0;0;2;0;0;1
2020-06-16 10:30:00;68;59;27;41;51;77;86;33;0;0;1;2;2;0
2020-06-16 10:45:00;83;72;24;39;54;98;112;43;0;0;0;0;0;1
2020-06-16 11:00:00;77;79;25;34;47;76;89;34;0;0;2;0;0;0
2020-06-16 11:15:00;82;64;28;43;48;93;98;35;0;0;1;0;6;0
2020-06-16 11:30:00;81;65;27;48;67;101;110;38;0;0;2;0;9;0
2020-06-16 11:45:00;91;85;32;42;51;86;123;36;0;0;2;0;3;0
2020-06-16 12:00:00;85;63;28;35;41;91;117;44;0;0;2;0;4;0
2020-06-16 12:15:00;76;80;35;43;48;103;107;27;0;0;1;0;12;0
2020-06-16 12:30:00;83;75;30;38;45;100;108;37;0;0;0;0;0;0
2020-06-16 12:45:00;100;94;33;30;47;106;108;26;0;0;0;0;1;0
2020-06-16 13:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 13:15:00;81;72;23;35;51;100;143;48;0;0;0;1;0;0
2020-06-16 13:30:00;95;82;21;34;54;100;125;46;0;0;0;0;2;0
2020-06-16 13:45:00;100;92;16;28;51;103;105;49;0;0;2;0;0;0
2020-06-16 14:00:00;86;69;23;34;42;93;108;43;0;0;0;2;1;0
2020-06-16 14:15:00;84;76;20;40;59;127;158;41;0;0;3;0;0;3
2020-06-16 14:30:00;81;85;19;38;56;102;131;33;0;0;0;0;17;0
2020-06-16 14:45:00;92;83;24;29;47;122;148;47;0;0;5;0;5;0
2020-06-16 15:00:00;77;57;15;36;33;130;155;62;0;0;0;0;18;11
2020-06-16 15:15:00;93;69;29;29;36;126;161;39;0;0;1;0;0;1
2020-06-16 15:30:00;79;69;30;32;46;130;177;81;0;0;0;1;5;0
2020-06-16 15:45:00;84;96;27;45;51;135;168;52;0;0;0;0;0;2
2020-06-16 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 16:15:00;90;80;25;47;45;135;174;46;0;0;0;0;2;0
2020-06-16 16:30:00;80;67;34;38;50;159;166;60;0;0;9;0;0;0
2020-06-16 16:45:00;68;64;25;27;43;138;161;52;0;0;3;0;0;0
2020-06-16 17:00:00;83;91;26;35;47;129;155;50;0;0;9;1;13;0
2020-06-16 17:15:00;88;75;27;35;49;130;139;48;0;0;0;0;0;0
2020-06-16 17:30:00;92;95;28;50;43;121;139;39;0;0;41;0;0;2
2020-06-16 17:45:00;97;80;26;39;50;110;124;36;0;0;0;0;0;0
2020-06-16 18:00:00;66;81;24;27;46;97;123;32;0;0;0;0;3;0
2020-06-16 18:15:00;71;84;28;28;41;111;103;37;0;0;0;0;4;0
2020-06-16 18:30:00;80;71;21;24;40;85;110;25;0;0;0;1;11;0
2020-06-16 18:45:00;77;79;30;28;27;90;102;41;0;0;4;1;9;1
2020-06-16 19:00:00;50;45;12;29;29;93;98;21;0;0;0;0;6;0
2020-06-16 19:15:00;60;65;19;19;30;68;81;17;0;0;0;0;0;0
2020-06-16 19:30:00;63;57;19;14;27;57;66;20;0;0;3;0;0;0
2020-06-16 19:45:00;55;48;17;17;26;63;49;27;0;0;9;0;6;1
2020-06-16 20:00:00;53;45;12;13;17;65;59;14;0;0;0;0;0;0
2020-06-16 20:15:00;41;38;10;13;20;71;68;13;0;0;0;0;0;0
2020-06-16 20:30:00;39;38;8;6;12;65;50;14;0;0;0;0;0;0
2020-06-16 20:45:00;41;41;6;12;31;48;49;21;0;0;0;0;0;0
2020-06-16 21:00:00;57;58;12;7;26;42;45;19;0;0;0;0;2;0
2020-06-16 21:15:00;49;49;7;6;12;57;42;10;0;0;0;0;0;0
2020-06-16 21:30:00;39;29;10;8;12;41;33;10;0;0;1;0;0;0
2020-06-16 21:45:00;28;21;6;16;15;52;51;13;0;0;0;0;0;0
2020-06-16 22:00:00;26;25;12;7;13;64;71;12;0;0;0;0;9;0
2020-06-16 22:15:00;35;29;9;4;7;47;62;9;0;0;0;0;0;0
2020-06-16 22:30:00;22;15;6;5;7;31;30;8;0;0;0;0;0;0
2020-06-16 22:45:00;17;9;4;3;6;35;28;9;0;0;0;0;0;0
2020-06-16 23:00:00;15;13;4;2;2;14;19;6;0;0;0;0;0;0
2020-06-16 23:15:00;20;22;3;3;3;11;14;7;0;0;0;0;0;0
2020-06-16 23:30:00;2;13;3;3;7;19;14;6;0;0;0;0;0;0
