DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2019-12-24 00:00:00;19;10;0;12;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 00:15:00;11;10;0;7;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 00:30:00;19;14;0;18;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 00:45:00;18;11;0;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 01:00:00;23;16;0;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 01:15:00;10;12;0;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 01:30:00;18;9;0;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 01:45:00;14;15;0;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 02:00:00;11;10;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 02:15:00;20;13;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 02:30:00;10;9;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 02:45:00;9;7;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 03:00:00;12;9;0;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 03:15:00;9;4;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 03:30:00;5;2;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 03:45:00;10;2;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 04:00:00;4;4;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 04:15:00;8;7;0;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 04:30:00;8;2;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 04:45:00;14;4;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 05:00:00;16;7;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 05:15:00;18;17;0;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 05:30:00;16;9;0;15;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 05:45:00;23;17;0;10;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 06:00:00;18;12;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 06:15:00;27;18;0;13;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 06:30:00;19;15;0;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 06:45:00;23;15;1;19;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 07:00:00;27;19;0;18;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 07:15:00;26;28;0;17;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 07:30:00;36;38;0;29;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 07:45:00;42;27;0;28;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 08:00:00;38;32;0;25;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 08:15:00;36;37;1;21;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 08:30:00;56;52;2;42;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 08:45:00;75;80;0;38;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 09:00:00;37;52;1;39;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 09:15:00;77;58;0;54;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 09:30:00;74;71;2;39;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 09:45:00;105;98;1;83;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 10:00:00;108;90;0;65;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 10:15:00;129;111;0;69;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 10:30:00;107;98;2;86;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 10:45:00;110;100;0;81;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 11:00:00;130;114;0;76;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 11:15:00;104;80;0;82;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 11:30:00;121;103;6;86;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 11:45:00;98;94;4;64;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 12:00:00;106;97;7;65;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 12:15:00;92;66;2;55;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 12:30:00;105;87;0;80;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 12:45:00;97;82;2;60;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 13:00:00;86;80;1;63;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 13:15:00;106;104;1;80;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 13:30:00;86;78;0;71;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 13:45:00;91;102;0;76;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 14:00:00;90;83;0;70;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 14:15:00;89;85;0;63;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 14:30:00;70;59;1;63;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 14:45:00;80;73;0;65;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 15:00:00;91;73;0;54;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 15:15:00;92;74;0;63;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 15:30:00;110;69;0;64;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 15:45:00;85;61;0;69;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 16:00:00;93;78;1;67;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 16:15:00;78;52;0;66;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 16:30:00;73;60;1;84;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 16:45:00;74;61;0;63;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 17:00:00;79;61;0;64;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 17:15:00;81;58;0;77;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 17:30:00;70;53;0;55;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 17:45:00;75;77;0;60;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 18:00:00;54;62;0;54;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 18:15:00;74;53;0;42;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 18:30:00;49;40;0;36;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 18:45:00;27;30;0;19;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 19:00:00;44;38;0;33;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 19:15:00;38;18;0;17;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 19:30:00;38;33;0;22;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 19:45:00;35;24;0;43;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 20:00:00;66;40;0;27;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 20:15:00;39;35;0;40;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 20:30:00;70;50;0;35;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 20:45:00;59;42;0;41;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 21:00:00;68;41;0;35;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 21:15:00;70;56;0;45;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 21:30:00;47;31;1;45;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 21:45:00;71;36;0;45;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 22:00:00;54;42;0;44;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 22:15:00;61;50;1;47;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 22:30:00;53;39;0;34;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 22:45:00;46;39;0;33;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 23:00:00;44;38;0;34;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 23:15:00;31;27;0;25;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-24 23:30:00;54;39;0;34;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
