DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-03-05 00:00:00;3;1;3;1;0;0;4;0;0
2020-03-05 00:15:00;2;2;6;0;0;0;5;0;0
2020-03-05 00:30:00;2;6;7;4;1;2;7;0;0
2020-03-05 00:45:00;2;4;5;0;0;0;7;0;0
2020-03-05 01:00:00;1;0;0;0;0;0;2;0;0
2020-03-05 01:15:00;0;0;0;0;0;0;1;0;0
2020-03-05 01:30:00;0;2;3;0;0;0;5;0;0
2020-03-05 01:45:00;0;2;1;0;0;0;1;0;0
2020-03-05 02:00:00;0;0;0;0;0;0;1;0;0
2020-03-05 02:15:00;1;1;1;0;0;0;0;0;0
2020-03-05 02:30:00;0;0;0;0;0;0;0;0;0
2020-03-05 02:45:00;0;1;1;0;0;0;1;0;0
2020-03-05 03:00:00;0;0;0;0;0;0;3;0;0
2020-03-05 03:15:00;1;1;3;1;0;0;8;0;0
2020-03-05 03:30:00;2;2;3;0;0;0;2;0;0
2020-03-05 03:45:00;0;2;3;0;0;0;3;0;0
2020-03-05 04:00:00;3;4;6;0;0;0;2;0;0
2020-03-05 04:15:00;3;2;5;0;0;0;1;0;0
2020-03-05 04:30:00;1;2;5;0;0;0;8;0;0
2020-03-05 04:45:00;8;8;12;3;3;0;11;0;0
2020-03-05 05:00:00;4;15;20;5;2;0;29;0;0
2020-03-05 05:15:00;11;22;34;3;2;11;75;0;0
2020-03-05 05:30:00;16;26;44;14;6;9;66;0;1
2020-03-05 05:45:00;33;44;79;25;7;15;64;0;0
2020-03-05 06:00:00;25;36;46;26;6;14;50;0;0
2020-03-05 06:15:00;20;19;36;14;12;17;42;0;0
2020-03-05 06:30:00;38;50;81;30;29;51;88;4;17
2020-03-05 06:45:00;51;43;90;32;26;38;119;2;1
2020-03-05 07:00:00;60;48;86;25;25;43;143;5;0
2020-03-05 07:15:00;52;44;86;31;13;24;114;15;2
2020-03-05 07:30:00;80;58;123;28;9;23;130;0;8
2020-03-05 07:45:00;95;77;106;33;19;33;163;7;7
2020-03-05 08:00:00;57;52;94;26;21;48;125;0;11
2020-03-05 08:15:00;63;63;116;27;15;19;101;5;20
2020-03-05 08:30:00;48;38;81;19;10;13;92;8;17
2020-03-05 08:45:00;31;39;66;18;9;8;92;1;4
2020-03-05 09:00:00;34;45;64;16;11;11;66;3;1
2020-03-05 09:15:00;29;42;55;21;9;10;58;1;1
2020-03-05 09:30:00;35;44;69;20;7;3;60;2;2
2020-03-05 09:45:00;31;40;72;33;9;4;71;19;4
