DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-12-29 00:00:00;3;2;2;0;0;2;0;0;1;1;1;1;0;0;0;0
2020-12-29 00:15:00;5;5;4;0;0;5;0;1;1;1;1;1;0;0;0;0
2020-12-29 00:30:00;5;4;3;0;0;5;1;1;1;1;2;2;0;0;0;0
2020-12-29 00:45:00;1;8;8;0;0;6;0;1;1;1;1;1;0;0;0;0
2020-12-29 01:00:00;4;2;2;0;1;1;0;1;1;1;1;1;0;0;0;0
2020-12-29 01:15:00;5;4;5;0;0;6;0;1;4;4;3;3;0;0;0;0
2020-12-29 01:30:00;6;3;3;0;0;1;0;0;1;1;1;1;0;0;0;0
2020-12-29 01:45:00;5;3;3;0;2;4;1;0;0;0;0;0;0;0;0;0
2020-12-29 02:00:00;3;4;5;0;0;5;0;1;0;0;0;0;0;0;0;0
2020-12-29 02:15:00;5;3;4;0;1;4;0;0;1;1;1;1;0;0;0;0
2020-12-29 02:30:00;5;2;3;2;0;3;0;1;1;1;1;1;0;0;0;0
2020-12-29 02:45:00;2;2;2;0;2;2;2;1;0;0;0;0;0;0;0;0
2020-12-29 03:00:00;5;2;2;0;0;2;0;1;0;0;0;0;0;0;0;0
2020-12-29 03:15:00;4;7;6;1;2;7;2;1;1;1;1;1;0;0;0;0
2020-12-29 03:30:00;8;3;3;1;1;1;0;4;1;1;1;1;0;0;0;0
2020-12-29 03:45:00;3;5;263;0;0;3;0;2;0;0;0;0;0;0;0;0
2020-12-29 04:00:00;2;6;10;0;1;7;0;0;1;1;1;1;0;0;0;0
2020-12-29 04:15:00;6;3;6;0;4;3;2;0;1;1;1;1;0;0;0;0
2020-12-29 04:30:00;11;8;13;1;2;8;0;1;1;1;1;1;0;0;0;0
2020-12-29 04:45:00;7;5;8;0;2;9;0;3;4;4;3;3;0;0;0;0
2020-12-29 05:00:00;21;10;17;5;4;13;0;4;1;1;1;1;0;0;0;0
2020-12-29 05:15:00;13;20;21;1;16;18;2;6;5;6;5;5;0;0;0;0
2020-12-29 05:30:00;27;26;282;3;6;27;0;8;10;10;12;12;0;0;0;0
2020-12-29 05:45:00;27;42;34;4;7;39;0;6;10;10;7;8;0;0;0;0
2020-12-29 06:00:00;13;34;23;1;7;33;0;3;9;11;9;9;0;0;0;0
2020-12-29 06:15:00;20;37;33;1;11;35;2;12;7;7;8;7;0;0;0;0
2020-12-29 06:30:00;35;45;30;7;3;46;2;8;13;14;11;10;0;0;0;0
2020-12-29 06:45:00;49;55;38;2;21;54;2;18;16;16;15;16;0;0;0;0
2020-12-29 07:00:00;40;58;43;5;7;54;2;12;15;12;14;14;0;0;0;0
2020-12-29 07:15:00;53;63;36;4;13;54;5;15;11;11;11;11;0;0;0;0
2020-12-29 07:30:00;63;49;47;11;22;56;2;20;23;22;18;21;0;0;0;0
2020-12-29 07:45:00;56;67;37;12;18;62;6;21;22;23;23;23;0;0;0;0
2020-12-29 08:00:00;47;48;34;7;16;50;3;15;28;33;24;27;0;0;0;0
2020-12-29 08:15:00;46;47;42;13;22;41;2;16;18;18;19;20;0;0;1;1
2020-12-29 08:30:00;47;76;46;21;25;65;4;15;14;14;11;12;0;0;0;0
2020-12-29 08:45:00;73;64;43;12;20;63;5;33;29;26;23;23;0;0;0;0
2020-12-29 09:00:00;76;79;43;24;19;71;6;26;29;28;25;28;0;0;2;0
2020-12-29 09:15:00;65;91;58;27;34;81;5;28;29;29;28;27;0;0;0;0
2020-12-29 09:30:00;76;93;56;22;30;82;5;48;38;36;34;35;0;0;10;0
2020-12-29 09:45:00;113;111;63;31;30;89;3;40;28;28;29;25;0;0;0;0
2020-12-29 10:00:00;79;92;57;22;42;83;12;28;29;28;30;29;1;0;0;0
2020-12-29 10:15:00;89;98;68;30;39;89;8;49;51;52;46;49;0;0;1;0
2020-12-29 10:30:00;121;116;74;43;33;100;12;45;47;48;44;45;1;0;0;0
2020-12-29 10:45:00;102;134;78;46;49;113;13;43;55;57;48;51;0;0;3;0
2020-12-29 11:00:00;90;117;76;37;41;106;10;29;41;43;38;42;0;0;0;0
2020-12-29 11:15:00;114;102;64;32;25;94;2;44;48;50;49;50;0;0;0;0
2020-12-29 11:30:00;112;121;82;33;50;105;7;49;60;58;55;59;0;0;1;0
2020-12-29 11:45:00;112;135;92;44;42;113;9;50;55;51;43;47;0;0;0;0
2020-12-29 12:00:00;114;77;63;34;25;69;9;47;49;51;49;48;0;0;0;0
2020-12-29 12:15:00;100;111;87;34;47;107;10;43;53;53;50;50;0;0;1;0
2020-12-29 12:30:00;100;121;81;47;34;85;6;59;62;58;52;56;0;0;0;0
2020-12-29 12:45:00;121;118;75;60;44;115;8;49;43;44;41;43;0;0;0;0
2020-12-29 13:00:00;106;112;73;46;32;90;4;42;32;30;30;30;1;0;0;1
2020-12-29 13:15:00;114;139;95;52;57;115;2;43;57;54;45;46;0;0;1;0
2020-12-29 13:30:00;99;113;83;35;37;111;13;38;34;34;32;33;0;0;0;0
2020-12-29 13:45:00;108;135;74;45;49;139;14;37;51;51;44;39;0;0;0;1
2020-12-29 14:00:00;145;144;95;42;40;122;5;55;50;52;47;50;0;0;1;1
