DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-04-28 00:00:00;3;5;2;8;3;1;0;4;0;2;2
2020-04-28 00:15:00;5;10;6;11;1;3;1;1;0;2;2
2020-04-28 00:30:00;9;9;5;4;4;13;0;3;0;1;0
2020-04-28 00:45:00;9;14;11;8;3;0;0;3;0;2;1
2020-04-28 01:00:00;6;7;5;5;0;0;0;0;0;1;0
2020-04-28 01:15:00;7;8;4;9;1;2;0;2;0;1;1
2020-04-28 01:30:00;9;9;5;6;0;0;0;1;0;1;2
2020-04-28 01:45:00;10;10;5;6;0;1;0;1;0;1;1
2020-04-28 02:00:00;11;13;9;5;3;0;0;1;0;0;1
2020-04-28 02:15:00;7;11;6;3;2;4;1;3;0;0;0
2020-04-28 02:30:00;8;9;4;5;2;1;0;2;0;0;0
2020-04-28 02:45:00;5;7;5;8;4;0;0;1;0;0;0
2020-04-28 03:00:00;3;5;6;5;3;1;0;2;0;2;1
2020-04-28 03:15:00;3;6;4;6;4;4;0;1;0;0;3
2020-04-28 03:30:00;7;8;7;7;2;0;0;1;0;0;0
2020-04-28 03:45:00;2;4;1;3;2;4;0;0;0;0;0
2020-04-28 04:00:00;8;13;6;3;1;0;0;1;0;0;0
2020-04-28 04:15:00;11;14;7;4;6;0;0;1;0;2;1
2020-04-28 04:30:00;18;19;9;12;6;0;0;6;0;5;3
2020-04-28 04:45:00;24;25;15;10;5;3;6;6;0;2;3
2020-04-28 05:00:00;47;50;26;13;17;16;5;6;0;9;12
2020-04-28 05:15:00;45;48;41;19;19;11;3;7;0;11;18
2020-04-28 05:30:00;87;88;75;24;15;16;1;11;0;16;19
2020-04-28 05:45:00;67;77;65;35;13;10;7;15;0;21;21
2020-04-28 06:00:00;64;73;50;34;15;15;4;13;0;14;19
2020-04-28 06:15:00;108;122;89;62;36;18;16;21;0;34;27
2020-04-28 06:30:00;117;135;95;71;41;21;13;21;0;24;33
2020-04-28 06:45:00;104;123;87;113;52;25;11;29;0;22;33
2020-04-28 07:00:00;108;125;80;97;67;29;7;21;0;21;30
2020-04-28 07:15:00;95;115;99;95;80;46;17;24;0;26;44
2020-04-28 07:30:00;117;145;106;116;70;33;17;32;0;26;41
2020-04-28 07:45:00;105;127;90;115;80;22;17;38;0;36;47
2020-04-28 08:00:00;90;105;80;94;67;23;12;22;0;22;32
2020-04-28 08:15:00;108;124;100;87;51;24;9;28;0;22;27
2020-04-28 08:30:00;85;103;83;84;66;18;7;31;0;23;25
2020-04-28 08:45:00;89;121;85;97;70;19;9;34;0;22;21
2020-04-28 09:00:00;88;114;73;86;50;27;8;33;0;17;15
2020-04-28 09:15:00;94;113;88;104;76;25;9;28;0;29;25
2020-04-28 09:30:00;93;118;91;89;75;18;11;30;0;31;32
2020-04-28 09:45:00;116;145;91;102;77;22;11;35;0;20;20
2020-04-28 10:00:00;97;122;74;94;63;18;8;43;0;25;22
2020-04-28 10:15:00;99;122;89;105;73;18;9;42;0;20;23
2020-04-28 10:30:00;122;141;92;93;90;22;4;42;0;26;30
2020-04-28 10:45:00;120;147;112;89;73;28;18;46;0;19;17
2020-04-28 11:00:00;110;143;98;99;68;18;6;38;0;20;13
