DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-03-07 00:00:00;7;23;4;0;0;0;0;13;11;1;3;10;11;6;0;0;0
2020-03-07 00:15:00;21;27;6;1;0;1;0;14;17;12;3;13;8;2;9;1;0
2020-03-07 00:30:00;12;24;11;1;0;0;0;11;15;7;4;17;13;6;13;0;0
2020-03-07 00:45:00;22;9;3;1;0;0;1;11;11;4;1;11;9;3;1;1;0
2020-03-07 01:00:00;8;16;6;0;1;1;1;7;11;8;1;11;11;3;6;2;0
2020-03-07 01:15:00;8;11;4;3;0;1;0;7;10;3;0;11;5;1;0;2;0
2020-03-07 01:30:00;13;10;3;0;0;0;0;7;4;3;1;10;10;3;0;1;0
2020-03-07 01:45:00;14;8;0;0;0;0;0;5;7;3;2;7;9;3;0;0;0
2020-03-07 02:00:00;12;15;3;0;0;0;0;7;2;2;3;12;6;1;0;0;0
2020-03-07 02:15:00;10;4;3;0;0;0;0;6;4;3;0;8;6;1;1;0;0
2020-03-07 02:30:00;7;3;1;1;0;0;0;4;3;2;3;4;8;3;0;0;0
2020-03-07 02:45:00;6;7;1;0;0;0;0;5;5;2;0;9;7;3;0;2;0
2020-03-07 03:00:00;8;6;1;0;0;1;0;1;4;1;0;2;3;2;0;0;0
2020-03-07 03:15:00;6;11;0;0;0;0;0;7;7;4;1;2;5;3;1;1;0
2020-03-07 03:30:00;6;5;2;2;0;0;1;6;2;4;0;5;4;1;0;3;0
2020-03-07 03:45:00;2;4;3;1;0;0;0;3;4;3;1;8;5;2;2;1;0
2020-03-07 04:00:00;8;9;3;2;1;2;0;6;4;2;0;3;3;0;9;5;0
2020-03-07 04:15:00;8;5;3;0;0;0;0;3;8;5;1;8;6;2;1;1;0
2020-03-07 04:30:00;13;12;3;0;0;0;0;5;2;4;0;2;4;0;0;0;0
2020-03-07 04:45:00;13;6;3;1;0;0;0;8;3;5;0;9;8;6;5;0;0
2020-03-07 05:00:00;30;8;7;0;0;0;0;9;7;10;4;4;6;4;1;1;0
2020-03-07 05:15:00;40;14;14;3;0;1;0;12;14;9;4;13;14;6;5;5;0
2020-03-07 05:30:00;21;27;16;3;0;1;1;9;17;9;6;14;17;7;1;0;0
2020-03-07 05:45:00;19;27;8;8;0;0;0;37;44;15;8;11;7;2;3;12;0
2020-03-07 06:00:00;19;23;9;5;0;1;2;30;38;17;7;9;8;5;3;8;0
2020-03-07 06:15:00;20;21;19;1;1;0;0;24;33;17;6;7;11;7;12;1;0
2020-03-07 06:30:00;16;19;13;1;0;3;0;26;20;12;3;11;11;1;5;1;0
2020-03-07 06:45:00;31;38;12;3;0;1;4;27;19;15;4;11;7;5;1;4;0
