DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-12-08 00:00:00;21;16;4;1;7;22;12
2019-12-08 00:15:00;26;10;3;11;16;24;20
2019-12-08 00:30:00;23;8;1;4;13;31;12
2019-12-08 00:45:00;21;6;1;6;11;27;12
2019-12-08 01:00:00;19;12;6;9;17;23;17
2019-12-08 01:15:00;16;11;1;6;13;23;9
2019-12-08 01:30:00;19;10;1;4;11;16;4
2019-12-08 01:45:00;18;7;0;5;5;15;7
2019-12-08 02:00:00;11;9;3;3;6;14;3
2019-12-08 02:15:00;15;8;2;2;5;16;6
2019-12-08 02:30:00;13;1;0;7;9;5;2
2019-12-08 02:45:00;12;5;1;2;3;7;9
2019-12-08 03:00:00;11;3;0;4;7;13;4
2019-12-08 03:15:00;14;5;1;2;5;11;4
2019-12-08 03:30:00;11;3;1;0;1;11;5
2019-12-08 03:45:00;11;4;0;1;2;12;3
2019-12-08 04:00:00;7;5;0;1;3;8;1
2019-12-08 04:15:00;4;2;0;1;1;4;1
2019-12-08 04:30:00;9;7;0;1;1;1;4
2019-12-08 04:45:00;8;3;0;2;3;7;2
2019-12-08 05:00:00;11;5;0;2;3;10;8
2019-12-08 05:15:00;13;3;1;0;4;15;2
2019-12-08 05:30:00;15;8;2;4;2;9;8
2019-12-08 05:45:00;20;6;1;2;2;16;7
2019-12-08 06:00:00;16;10;2;1;3;9;4
2019-12-08 06:15:00;13;10;0;4;7;10;4
2019-12-08 06:30:00;9;6;0;1;1;8;3
2019-12-08 06:45:00;18;7;0;1;1;6;3
2019-12-08 07:00:00;18;9;1;0;0;9;2
2019-12-08 07:15:00;18;5;0;2;6;8;1
2019-12-08 07:30:00;16;6;1;1;3;9;5
2019-12-08 07:45:00;25;16;1;7;10;17;9
2019-12-08 08:00:00;19;8;1;5;13;17;12
2019-12-08 08:15:00;36;20;2;4;5;16;8
2019-12-08 08:30:00;39;11;2;7;11;25;5
2019-12-08 08:45:00;37;23;3;3;6;31;11
2019-12-08 09:00:00;32;15;2;8;16;29;11
2019-12-08 09:15:00;70;33;5;8;13;33;19
2019-12-08 09:30:00;53;41;0;6;14;38;23
2019-12-08 09:45:00;72;30;3;7;15;43;30
2019-12-08 10:00:00;53;22;0;4;9;40;17
2019-12-08 10:15:00;68;32;0;8;21;50;29
2019-12-08 10:30:00;62;25;3;8;20;49;31
2019-12-08 10:45:00;81;52;2;12;22;63;46
2019-12-08 11:00:00;64;40;7;10;24;54;34
2019-12-08 11:15:00;66;44;3;18;29;68;44
2019-12-08 11:30:00;75;45;1;13;20;62;34
2019-12-08 11:45:00;64;37;6;9;23;76;44
2019-12-08 12:00:00;63;51;6;11;28;53;44
2019-12-08 12:15:00;53;45;2;12;21;70;43
2019-12-08 12:30:00;61;49;7;17;38;66;31
2019-12-08 12:45:00;73;61;5;21;38;88;47
2019-12-08 13:00:00;57;43;1;15;19;71;52
2019-12-08 13:15:00;61;45;4;13;29;58;30
2019-12-08 13:30:00;65;44;4;16;33;65;36
2019-12-08 13:45:00;74;57;5;19;36;74;47
2019-12-08 14:00:00;70;51;3;14;22;57;32
2019-12-08 14:15:00;80;70;3;21;38;64;44
2019-12-08 14:30:00;79;63;3;8;19;57;43
2019-12-08 14:45:00;79;43;7;21;44;77;53
2019-12-08 15:00:00;61;37;7;22;30;53;30
2019-12-08 15:15:00;59;47;7;16;24;71;43
2019-12-08 15:30:00;57;39;6;20;37;72;40
2019-12-08 15:45:00;68;48;1;11;26;86;41
2019-12-08 16:00:00;69;57;3;20;36;73;45
2019-12-08 16:15:00;68;56;5;19;33;82;55
2019-12-08 16:30:00;74;47;1;22;45;81;46
2019-12-08 16:45:00;74;49;6;21;38;77;56
2019-12-08 17:00:00;76;51;4;15;25;68;49
2019-12-08 17:15:00;83;61;10;33;50;83;56
2019-12-08 17:30:00;58;34;5;17;28;70;44
2019-12-08 17:45:00;64;46;7;22;45;91;43
2019-12-08 18:00:00;52;34;4;13;23;71;44
2019-12-08 18:15:00;57;43;9;23;35;78;45
2019-12-08 18:30:00;54;36;6;14;32;53;49
2019-12-08 18:45:00;61;46;15;22;40;78;48
2019-12-08 19:00:00;47;30;7;15;37;72;45
2019-12-08 19:15:00;58;36;2;19;25;64;40
2019-12-08 19:30:00;44;23;2;14;30;64;38
2019-12-08 19:45:00;44;31;5;18;31;63;44
2019-12-08 20:00:00;43;15;2;14;25;46;30
2019-12-08 20:15:00;40;34;9;14;27;67;35
2019-12-08 20:30:00;33;25;5;15;25;45;27
2019-12-08 20:45:00;34;23;5;12;18;54;28
2019-12-08 21:00:00;32;18;3;15;22;55;23
2019-12-08 21:15:00;45;42;5;15;25;54;19
2019-12-08 21:30:00;34;18;2;7;15;58;25
2019-12-08 21:45:00;34;12;0;9;16;53;24
2019-12-08 22:00:00;33;15;1;9;13;32;13
2019-12-08 22:15:00;28;19;6;13;18;38;9
2019-12-08 22:30:00;19;14;2;8;9;27;7
2019-12-08 22:45:00;18;12;0;8;9;25;13
2019-12-08 23:00:00;14;9;2;2;7;29;6
2019-12-08 23:15:00;19;10;1;3;7;24;12
2019-12-08 23:30:00;8;6;3;5;11;15;4
2019-12-08 23:45:00;8;5;0;3;4;12;6
