DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-07-20 00:00:00;2;1;4;2;0;0;0;0
2020-07-20 00:15:00;3;1;0;5;0;0;0;0
2020-07-20 00:30:00;2;1;1;8;0;0;0;0
2020-07-20 00:45:00;4;2;0;3;1;0;0;0
2020-07-20 01:00:00;1;2;0;1;2;0;0;0
2020-07-20 01:15:00;4;1;0;3;4;0;0;0
2020-07-20 01:30:00;1;0;0;0;2;0;0;0
2020-07-20 01:45:00;1;0;0;1;2;0;0;0
2020-07-20 02:00:00;1;2;2;1;2;0;0;0
2020-07-20 02:15:00;2;1;3;2;2;0;0;0
2020-07-20 02:30:00;1;0;0;1;4;0;0;0
2020-07-20 02:45:00;1;1;0;3;1;0;0;0
2020-07-20 03:00:00;1;1;0;2;0;0;0;0
2020-07-20 03:15:00;1;1;0;2;1;0;0;0
2020-07-20 03:30:00;0;0;0;0;0;0;0;0
2020-07-20 03:45:00;2;0;0;1;0;0;0;0
2020-07-20 04:00:00;3;0;1;0;2;0;0;0
2020-07-20 04:15:00;13;0;2;1;0;0;0;0
2020-07-20 04:30:00;5;0;0;3;1;0;0;0
2020-07-20 04:45:00;13;0;1;7;0;0;0;0
2020-07-20 05:00:00;13;2;0;3;1;0;0;0
2020-07-20 05:15:00;24;7;2;15;0;0;0;0
2020-07-20 05:30:00;48;5;4;18;3;0;0;0
2020-07-20 05:45:00;60;8;3;21;3;0;0;0
2020-07-20 06:00:00;56;4;4;21;4;0;0;0
2020-07-20 06:15:00;85;8;4;41;5;0;0;0
2020-07-20 06:30:00;101;9;6;57;7;7;0;0
2020-07-20 06:45:00;105;16;5;68;10;14;0;2
2020-07-20 07:00:00;141;13;13;80;12;11;0;4
2020-07-20 07:15:00;159;13;21;70;9;16;0;0
2020-07-20 07:30:00;160;22;26;102;28;21;0;0
2020-07-20 07:45:00;158;20;29;105;33;11;0;0
2020-07-20 08:00:00;122;17;31;84;23;8;0;0
2020-07-20 08:15:00;114;17;25;84;21;3;0;0
2020-07-20 08:30:00;116;13;35;69;18;12;0;0
2020-07-20 08:45:00;104;21;31;71;17;7;0;0
2020-07-20 09:00:00;97;21;29;68;26;10;0;0
2020-07-20 09:15:00;89;11;24;68;17;4;0;0
2020-07-20 09:30:00;80;19;45;93;29;3;0;0
2020-07-20 09:45:00;92;12;43;101;15;10;0;0
2020-07-20 10:00:00;80;20;43;96;23;10;0;0
2020-07-20 10:15:00;94;17;39;89;24;7;0;0
2020-07-20 10:30:00;98;19;44;78;19;9;0;0
2020-07-20 10:45:00;100;11;46;91;23;12;0;0
2020-07-20 11:00:00;93;20;29;61;22;9;0;0
2020-07-20 11:15:00;84;18;32;93;30;4;1;0
2020-07-20 11:30:00;87;10;59;92;24;3;0;0
2020-07-20 11:45:00;80;9;49;108;15;37;0;1
2020-07-20 12:00:00;95;18;49;107;22;3;0;0
2020-07-20 12:15:00;90;11;29;90;20;7;0;0
2020-07-20 12:30:00;88;20;37;102;22;23;0;0
2020-07-20 12:45:00;78;16;42;93;15;25;0;0
2020-07-20 13:00:00;96;16;37;106;20;12;0;0
2020-07-20 13:15:00;74;15;42;122;28;15;0;0
2020-07-20 13:30:00;92;16;45;90;35;14;0;0
2020-07-20 13:45:00;89;18;39;99;23;19;0;0
2020-07-20 14:00:00;98;19;51;82;14;12;0;0
2020-07-20 14:15:00;86;13;61;89;27;7;0;0
2020-07-20 14:30:00;94;8;47;112;27;10;0;0
2020-07-20 14:45:00;105;22;53;110;26;6;0;2
2020-07-20 15:00:00;91;22;63;90;28;10;0;0
2020-07-20 15:15:00;98;12;58;120;18;9;0;0
2020-07-20 15:30:00;108;11;44;128;21;18;0;2
2020-07-20 15:45:00;124;15;36;110;23;14;0;2
2020-07-20 16:00:00;112;12;53;146;36;22;0;2
2020-07-20 16:15:00;111;13;40;153;24;16;0;2
2020-07-20 16:30:00;124;13;52;162;24;12;0;0
2020-07-20 16:45:00;118;23;65;150;25;11;0;0
2020-07-20 17:00:00;127;21;52;153;30;33;0;0
2020-07-20 17:15:00;95;12;59;160;26;19;0;0
2020-07-20 17:30:00;102;21;52;132;36;16;0;0
2020-07-20 17:45:00;102;14;49;110;29;13;0;0
2020-07-20 18:00:00;71;14;41;98;43;12;0;3
2020-07-20 18:15:00;92;18;48;106;37;16;0;1
2020-07-20 18:30:00;73;15;40;93;35;17;0;3
2020-07-20 18:45:00;87;11;48;78;37;11;0;0
2020-07-20 19:00:00;79;15;39;70;41;36;0;1
2020-07-20 19:15:00;65;12;29;70;33;24;0;0
2020-07-20 19:30:00;69;16;19;75;29;35;0;0
2020-07-20 19:45:00;57;13;17;53;31;5;0;0
2020-07-20 20:00:00;52;7;24;57;34;16;0;0
2020-07-20 20:15:00;39;9;12;53;33;19;0;0
2020-07-20 20:30:00;43;10;15;49;20;9;0;0
2020-07-20 20:45:00;43;10;8;45;16;27;0;0
2020-07-20 21:00:00;29;10;7;36;22;8;0;3
2020-07-20 21:15:00;31;5;11;46;17;4;0;0
2020-07-20 21:30:00;30;8;7;39;17;3;0;0
2020-07-20 21:45:00;20;5;8;31;25;0;0;0
2020-07-20 22:00:00;24;2;13;30;11;0;0;0
2020-07-20 22:15:00;36;2;7;34;7;0;0;0
2020-07-20 22:30:00;15;1;5;27;15;0;0;0
2020-07-20 22:45:00;13;2;8;22;6;0;0;0
2020-07-20 23:00:00;7;1;4;9;1;0;0;0
2020-07-20 23:15:00;3;3;1;21;2;0;0;0
2020-07-20 23:30:00;2;0;1;8;1;0;0;0
2020-07-20 23:45:00;4;2;2;9;1;0;0;0
