DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-07-06 00:00:00;3;1;1;2;0;0;0;0
2020-07-06 00:15:00;4;1;2;7;1;0;0;0
2020-07-06 00:30:00;0;1;0;3;4;0;0;0
2020-07-06 00:45:00;0;0;0;8;1;0;0;0
2020-07-06 01:00:00;5;2;0;2;4;0;0;0
2020-07-06 01:15:00;2;0;0;5;0;0;0;0
2020-07-06 01:30:00;1;1;0;3;2;0;0;0
2020-07-06 01:45:00;8;0;0;0;0;0;0;0
2020-07-06 02:00:00;6;0;1;4;0;0;0;0
2020-07-06 02:15:00;1;0;0;0;2;0;0;0
2020-07-06 02:30:00;1;1;0;1;1;0;0;0
2020-07-06 02:45:00;0;1;1;2;2;0;0;0
2020-07-06 03:00:00;0;1;1;1;0;0;0;0
2020-07-06 03:15:00;1;1;0;2;4;0;0;0
2020-07-06 03:30:00;2;1;1;1;0;0;0;0
2020-07-06 03:45:00;2;0;0;2;0;0;0;0
2020-07-06 04:00:00;6;0;1;2;1;0;0;0
2020-07-06 04:15:00;11;0;1;1;1;0;0;0
2020-07-06 04:30:00;11;1;0;5;0;0;0;0
2020-07-06 04:45:00;8;0;2;4;1;0;0;0
2020-07-06 05:00:00;13;1;2;4;0;0;0;0
2020-07-06 05:15:00;36;8;4;9;3;0;0;0
2020-07-06 05:30:00;40;3;4;22;4;0;0;0
2020-07-06 05:45:00;61;11;2;42;4;0;0;0
2020-07-06 06:00:00;62;3;4;16;2;1;0;0
2020-07-06 06:15:00;81;8;5;34;4;0;0;0
2020-07-06 06:30:00;109;6;6;64;8;14;0;1
2020-07-06 06:45:00;123;13;11;59;10;24;0;2
2020-07-06 07:00:00;149;17;12;78;9;9;0;0
2020-07-06 07:15:00;173;17;19;88;14;15;0;0
2020-07-06 07:30:00;169;26;22;98;27;21;0;1
2020-07-06 07:45:00;127;14;28;121;36;5;0;0
2020-07-06 08:00:00;133;21;26;107;23;12;0;0
2020-07-06 08:15:00;121;14;27;88;20;2;0;0
2020-07-06 08:30:00;128;16;30;68;22;1;0;0
2020-07-06 08:45:00;103;19;14;63;19;0;0;1
2020-07-06 09:00:00;78;15;34;68;18;5;0;0
2020-07-06 09:15:00;77;17;30;78;16;6;0;0
2020-07-06 09:30:00;72;11;40;76;16;11;0;0
2020-07-06 09:45:00;85;13;38;75;24;7;0;0
2020-07-06 10:00:00;64;18;35;87;18;6;0;0
2020-07-06 10:15:00;80;9;41;83;32;0;0;0
2020-07-06 10:30:00;83;17;31;100;25;6;0;0
2020-07-06 10:45:00;97;21;31;82;24;0;0;0
2020-07-06 11:00:00;85;19;36;80;22;1;0;0
2020-07-06 11:15:00;72;12;42;92;27;11;0;0
2020-07-06 11:30:00;70;20;60;85;19;4;0;0
2020-07-06 11:45:00;91;13;38;88;18;4;0;0
2020-07-06 12:00:00;78;13;41;93;21;2;0;0
2020-07-06 12:15:00;97;13;54;92;22;4;0;0
2020-07-06 12:30:00;90;10;31;101;16;10;0;0
2020-07-06 12:45:00;102;12;38;76;17;6;0;0
2020-07-06 13:00:00;94;13;43;100;16;30;0;0
2020-07-06 13:15:00;98;12;36;110;17;6;0;0
2020-07-06 13:30:00;65;12;36;94;20;5;0;0
2020-07-06 13:45:00;96;14;43;83;31;14;0;0
2020-07-06 14:00:00;105;16;52;101;24;19;0;0
2020-07-06 14:15:00;96;15;50;91;17;13;0;0
2020-07-06 14:30:00;112;14;51;88;27;10;0;0
2020-07-06 14:45:00;95;27;65;125;30;10;0;0
2020-07-06 15:00:00;119;16;44;118;15;15;0;1
2020-07-06 15:15:00;105;12;63;107;16;10;0;0
2020-07-06 15:30:00;115;11;64;109;18;21;0;0
2020-07-06 15:45:00;129;14;60;145;30;7;0;0
2020-07-06 16:00:00;130;19;48;162;25;13;0;1
2020-07-06 16:15:00;92;15;57;156;26;14;1;0
2020-07-06 16:30:00;122;11;64;137;22;9;0;0
2020-07-06 16:45:00;109;16;67;134;26;8;0;0
2020-07-06 17:00:00;124;16;54;144;40;9;0;0
2020-07-06 17:15:00;131;14;51;157;25;2;0;0
2020-07-06 17:30:00;98;13;42;92;20;7;0;0
2020-07-06 17:45:00;90;10;35;104;16;27;0;0
2020-07-06 18:00:00;87;13;43;116;24;14;0;1
2020-07-06 18:15:00;80;16;49;131;30;13;0;0
2020-07-06 18:30:00;93;19;39;95;30;34;2;0
2020-07-06 18:45:00;84;10;41;87;34;9;0;0
2020-07-06 19:00:00;60;11;35;82;27;9;0;0
2020-07-06 19:15:00;50;10;32;60;36;10;0;0
2020-07-06 19:30:00;56;15;20;72;21;24;0;1
2020-07-06 19:45:00;50;8;13;61;18;23;0;0
2020-07-06 20:00:00;55;10;28;63;29;14;0;0
2020-07-06 20:15:00;31;3;15;50;28;5;0;3
2020-07-06 20:30:00;31;10;12;41;32;2;1;0
2020-07-06 20:45:00;21;6;12;42;15;5;0;0
2020-07-06 21:00:00;25;6;7;31;15;0;0;0
2020-07-06 21:15:00;29;9;5;43;12;0;0;0
2020-07-06 21:30:00;23;6;6;38;10;1;0;0
2020-07-06 21:45:00;30;5;11;30;13;0;0;0
2020-07-06 22:00:00;19;1;18;16;7;3;0;0
2020-07-06 22:15:00;17;2;4;27;5;0;0;0
2020-07-06 22:30:00;14;2;2;29;2;0;0;0
2020-07-06 22:45:00;14;2;3;19;3;0;0;0
2020-07-06 23:00:00;12;0;0;14;3;0;0;0
2020-07-06 23:15:00;5;1;3;14;4;0;0;0
2020-07-06 23:30:00;1;1;2;6;4;0;0;0
2020-07-06 23:45:00;0;2;0;8;0;0;0;0
