DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-07-13 00:00:00;1;0;0;2;0;0;0;0
2020-07-13 00:15:00;1;2;0;0;1;0;0;0
2020-07-13 00:30:00;2;0;2;4;0;0;0;0
2020-07-13 00:45:00;3;5;0;2;3;0;0;0
2020-07-13 01:00:00;0;1;1;3;1;0;0;0
2020-07-13 01:15:00;2;0;0;2;1;0;0;0
2020-07-13 01:30:00;2;1;0;4;3;0;0;0
2020-07-13 01:45:00;0;1;0;1;3;0;0;0
2020-07-13 02:00:00;3;1;0;1;1;0;0;0
2020-07-13 02:15:00;2;1;0;1;8;0;0;0
2020-07-13 02:30:00;3;1;1;1;0;0;0;0
2020-07-13 02:45:00;2;0;1;1;0;0;0;0
2020-07-13 03:00:00;0;0;0;1;1;0;0;0
2020-07-13 03:15:00;1;1;1;1;0;0;0;0
2020-07-13 03:30:00;1;0;0;1;1;0;0;0
2020-07-13 03:45:00;4;2;1;0;0;0;0;0
2020-07-13 04:00:00;1;0;3;0;0;0;0;0
2020-07-13 04:15:00;8;1;0;0;0;0;0;0
2020-07-13 04:30:00;5;0;0;1;1;0;0;0
2020-07-13 04:45:00;8;1;2;6;0;0;0;0
2020-07-13 05:00:00;19;1;0;10;3;0;0;0
2020-07-13 05:15:00;30;7;1;6;1;0;0;0
2020-07-13 05:30:00;49;7;6;33;2;0;0;0
2020-07-13 05:45:00;47;8;3;21;5;0;0;0
2020-07-13 06:00:00;59;6;6;16;2;0;0;0
2020-07-13 06:15:00;84;7;4;40;3;2;0;0
2020-07-13 06:30:00;110;12;7;57;6;12;0;0
2020-07-13 06:45:00;109;10;4;70;5;9;11;0
2020-07-13 07:00:00;125;6;16;74;13;18;3;0
2020-07-13 07:15:00;185;16;16;81;15;17;0;1
2020-07-13 07:30:00;168;21;20;97;19;30;0;0
2020-07-13 07:45:00;149;20;41;116;35;13;0;1
2020-07-13 08:00:00;146;22;32;88;37;33;0;1
2020-07-13 08:15:00;123;16;32;80;29;11;0;0
2020-07-13 08:30:00;123;13;25;80;19;10;0;0
2020-07-13 08:45:00;113;12;23;89;16;17;0;0
2020-07-13 09:00:00;71;16;27;67;18;7;0;0
2020-07-13 09:15:00;74;12;33;59;21;10;0;0
2020-07-13 09:30:00;95;10;32;77;21;10;0;0
2020-07-13 09:45:00;74;16;44;70;21;18;0;0
2020-07-13 10:00:00;90;14;36;99;25;4;0;0
2020-07-13 10:15:00;93;13;29;87;24;16;0;0
2020-07-13 10:30:00;85;14;44;95;15;13;0;0
2020-07-13 10:45:00;74;18;55;96;20;12;0;0
