DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DC4);11(DD1);12(DD2);13(DD3);14(DE1);15(DE2);16(DE3);17(DF1);18(DF2);19(DG1);20(DG2);21(DG3);22(DG4);23(DH1);24(DH2);25(TAFBA);26(TAFGB);27(TAFGB2);28(TAFBB);29(TAFBB2);30(TAFBC);31(TAFGD);32(TAFGD2);33(TAFBD);34(TAFBD2);35(TAFGE)
2020-10-30 00:00:00;1;1;1;0;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 00:15:00;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 00:30:00;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 01:00:00;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 01:30:00;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 02:00:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 02:30:00;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 03:15:00;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 03:30:00;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 03:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 04:30:00;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 04:45:00;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 05:00:00;0;0;1;1;0;0;0;0;0;0;0;1;3;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 05:15:00;0;0;0;1;0;0;0;0;0;0;1;1;3;0;1;1;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 05:30:00;1;1;2;1;0;0;0;0;0;0;0;1;5;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 05:45:00;1;1;1;1;0;0;0;0;0;0;2;6;6;0;1;1;5;6;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 06:00:00;2;2;2;3;0;0;0;0;0;0;0;3;7;3;4;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 06:15:00;3;3;0;3;0;0;0;0;0;0;2;7;7;1;4;4;5;6;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 06:30:00;4;6;4;4;0;0;0;0;0;0;0;16;15;1;5;5;14;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 06:45:00;4;5;9;3;1;1;0;0;0;0;3;12;29;5;3;5;8;28;2;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 07:00:00;5;4;6;6;1;1;0;0;0;0;0;12;22;5;7;7;12;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 07:15:00;6;7;7;2;0;0;0;0;0;0;2;15;21;11;4;4;14;21;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 07:30:00;8;8;5;9;3;3;0;1;0;1;2;20;15;10;15;13;24;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 07:45:00;3;4;13;11;4;4;0;2;0;2;2;15;21;15;13;13;11;22;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 08:00:00;5;5;10;8;0;0;0;0;0;0;0;10;14;12;9;9;8;15;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 08:15:00;5;4;8;13;1;1;0;0;0;0;4;10;17;11;15;15;9;16;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 08:30:00;8;11;8;7;7;7;1;1;1;1;2;12;13;17;10;9;13;14;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 08:45:00;6;8;7;6;5;5;2;0;2;0;7;16;17;8;6;6;15;18;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 09:00:00;4;4;6;7;4;4;0;0;0;0;1;5;12;8;10;11;8;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 09:15:00;8;8;6;11;4;4;3;1;2;4;6;13;18;10;16;17;10;20;2;3;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 09:30:00;8;8;6;5;5;5;3;1;4;1;6;10;9;14;6;5;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 09:45:00;6;8;15;12;5;5;3;3;3;3;4;11;27;13;15;15;11;27;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 10:00:00;6;6;17;4;10;10;3;1;3;1;1;11;18;17;6;6;8;18;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 10:15:00;11;13;14;6;5;5;1;2;1;2;5;12;20;23;11;11;9;22;3;3;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 10:30:00;12;12;19;13;2;2;1;1;1;1;0;15;18;28;12;11;11;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 10:45:00;11;11;13;8;3;3;2;1;2;1;4;16;13;23;8;7;12;11;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 11:00:00;8;8;7;6;0;0;2;1;2;1;1;9;8;13;8;8;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 11:15:00;14;14;17;9;5;5;2;5;2;4;3;10;14;26;10;11;9;13;1;2;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 11:30:00;13;13;12;6;1;1;1;3;1;3;1;7;10;21;11;11;10;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 11:45:00;17;17;18;10;0;0;2;2;2;1;4;12;14;33;12;11;9;14;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 12:00:00;14;15;20;14;1;1;2;1;2;1;3;16;19;31;16;16;13;22;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 12:15:00;20;21;19;11;2;2;2;0;2;0;2;14;20;34;15;15;9;22;1;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 12:30:00;14;16;13;4;4;5;3;1;3;1;2;14;14;29;5;6;15;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 12:45:00;16;16;16;11;3;2;10;8;11;7;2;13;14;28;20;17;7;15;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 13:00:00;14;14;19;8;4;3;2;2;2;2;2;9;18;28;11;11;9;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 13:15:00;11;12;15;12;1;1;3;3;3;3;5;17;15;24;17;18;15;15;3;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 13:30:00;13;13;22;10;4;4;3;1;4;1;2;9;17;29;15;14;9;17;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 13:45:00;15;15;16;8;6;7;7;5;7;5;5;9;15;30;13;14;9;14;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 14:00:00;13;12;12;10;6;6;10;3;10;3;1;9;21;22;12;12;12;17;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 14:15:00;14;15;19;9;3;2;4;3;5;3;2;14;16;31;16;17;11;16;2;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 14:30:00;14;15;13;7;4;4;4;2;4;2;1;11;15;25;11;11;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 14:45:00;6;6;12;7;7;7;8;1;8;1;7;11;17;16;11;11;14;18;2;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 15:00:00;16;16;22;5;7;7;7;4;7;4;7;15;12;32;13;13;19;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 15:15:00;22;22;23;11;9;9;15;10;15;9;12;19;20;45;22;23;20;22;3;4;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 15:30:00;17;16;14;10;6;6;15;5;15;5;12;12;14;29;17;17;21;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 15:45:00;14;13;17;10;5;5;10;7;9;6;11;11;20;29;18;16;18;22;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 16:00:00;18;20;14;13;5;5;16;5;15;3;2;10;15;26;21;21;11;15;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 16:15:00;21;21;17;10;6;6;1;3;1;2;3;12;14;30;14;13;10;15;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 16:30:00;12;14;16;11;1;1;6;6;6;6;2;9;17;28;18;19;12;15;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
