DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-12-06 00:00:00;7;7;5;2;5;1;0
2019-12-06 00:15:00;9;5;4;1;11;7;0
2019-12-06 00:30:00;2;2;0;2;7;0;0
2019-12-06 00:45:00;5;7;7;2;8;5;0
2019-12-06 01:00:00;2;5;2;2;5;7;0
2019-12-06 01:15:00;6;4;3;2;8;6;0
2019-12-06 01:30:00;4;5;3;0;3;2;0
2019-12-06 01:45:00;5;3;2;1;11;8;0
2019-12-06 02:00:00;2;2;0;2;7;5;0
2019-12-06 02:15:00;3;5;1;0;8;4;0
2019-12-06 02:30:00;4;5;5;1;2;3;0
2019-12-06 02:45:00;1;7;4;2;7;3;0
2019-12-06 03:00:00;5;3;1;4;5;4;0
2019-12-06 03:15:00;4;4;3;2;5;1;0
2019-12-06 03:30:00;3;2;2;3;5;6;0
2019-12-06 03:45:00;5;5;5;3;8;6;0
2019-12-06 04:00:00;6;2;1;3;10;7;0
2019-12-06 04:15:00;6;8;5;2;5;4;0
2019-12-06 04:30:00;8;7;4;5;10;7;0
2019-12-06 04:45:00;20;14;4;5;15;9;0
2019-12-06 05:00:00;29;11;7;7;15;9;0
2019-12-06 05:15:00;37;23;14;9;30;14;0
2019-12-06 05:30:00;37;29;23;6;50;20;0
2019-12-06 05:45:00;51;36;29;17;53;22;0
2019-12-06 06:00:00;58;31;24;16;65;30;0
2019-12-06 06:15:00;92;59;47;18;61;23;0
2019-12-06 06:30:00;73;44;38;22;77;27;0
2019-12-06 06:45:00;90;50;45;29;112;41;4
2019-12-06 07:00:00;81;55;48;39;78;34;1
2019-12-06 07:15:00;125;72;65;43;92;28;1
2019-12-06 07:30:00;120;56;49;47;93;32;1
2019-12-06 07:45:00;85;62;62;44;87;36;1
2019-12-06 08:00:00;84;57;64;53;82;28;1
2019-12-06 08:15:00;62;52;47;48;89;31;1
2019-12-06 08:30:00;61;47;44;31;92;41;0
2019-12-06 08:45:00;83;59;48;39;73;44;2
2019-12-06 09:00:00;75;50;45;28;67;41;0
2019-12-06 09:15:00;96;52;48;32;77;54;0
2019-12-06 09:30:00;75;51;45;40;81;43;0
2019-12-06 09:45:00;94;56;52;33;78;44;0
2019-12-06 10:00:00;91;55;48;31;82;48;0
2019-12-06 10:15:00;86;42;36;36;79;43;0
2019-12-06 10:30:00;82;53;48;41;88;47;2
2019-12-06 10:45:00;80;35;32;40;83;49;0
2019-12-06 11:00:00;86;54;53;42;85;62;3
2019-12-06 11:15:00;75;49;43;37;84;38;4
2019-12-06 11:30:00;92;60;54;42;107;61;2
2019-12-06 11:45:00;74;56;53;36;78;55;1
2019-12-06 12:00:00;67;65;57;57;111;56;4
2019-12-06 12:15:00;86;60;50;52;108;53;4
2019-12-06 12:30:00;105;135;58;45;102;70;1
2019-12-06 12:45:00;88;61;55;59;113;48;3
2019-12-06 13:00:00;69;64;58;49;123;61;1
2019-12-06 13:15:00;82;54;53;105;123;60;4
2019-12-06 13:30:00;102;75;69;46;125;82;2
2019-12-06 13:45:00;84;71;60;66;106;57;2
2019-12-06 14:00:00;93;65;59;89;118;64;2
2019-12-06 14:15:00;92;63;61;117;134;65;0
2019-12-06 14:30:00;112;71;70;53;110;63;3
2019-12-06 14:45:00;107;77;69;54;125;66;2
2019-12-06 15:00:00;112;73;71;57;122;76;1
2019-12-06 15:15:00;107;53;47;64;109;66;1
2019-12-06 15:30:00;87;55;53;77;115;63;0
2019-12-06 15:45:00;86;66;57;45;100;70;1
2019-12-06 16:00:00;87;53;51;55;98;51;0
2019-12-06 16:15:00;95;52;49;49;122;58;0
2019-12-06 16:30:00;89;53;55;37;107;67;1
2019-12-06 16:45:00;81;48;38;36;111;57;2
2019-12-06 17:00:00;89;51;45;39;109;54;0
2019-12-06 17:15:00;75;44;38;33;89;63;4
2019-12-06 17:30:00;65;65;60;56;101;90;0
2019-12-06 17:45:00;73;43;42;33;78;58;1
2019-12-06 18:00:00;71;36;35;31;91;55;0
2019-12-06 18:15:00;52;32;28;25;79;48;0
2019-12-06 18:30:00;48;34;33;18;49;33;0
2019-12-06 18:45:00;49;37;30;15;48;18;0
2019-12-06 19:00:00;47;38;29;18;64;30;3
2019-12-06 19:15:00;34;21;18;6;40;15;0
2019-12-06 19:30:00;32;15;12;7;42;16;0
2019-12-06 19:45:00;26;17;15;9;36;20;0
2019-12-06 20:00:00;36;13;11;9;45;9;0
2019-12-06 20:15:00;25;14;6;7;48;16;0
2019-12-06 20:30:00;34;15;7;8;31;10;0
2019-12-06 20:45:00;32;12;8;7;34;15;0
2019-12-06 21:00:00;28;13;10;7;42;12;0
2019-12-06 21:15:00;34;20;12;9;40;14;0
2019-12-06 21:30:00;24;16;13;5;38;13;0
2019-12-06 21:45:00;24;23;11;4;31;12;0
2019-12-06 22:00:00;19;12;10;6;37;9;0
2019-12-06 22:15:00;21;16;13;14;51;17;0
2019-12-06 22:30:00;27;15;12;7;23;11;0
2019-12-06 22:45:00;28;20;12;7;23;11;0
2019-12-06 23:00:00;23;10;5;3;25;9;0
2019-12-06 23:15:00;30;13;6;3;22;14;0
2019-12-06 23:30:00;16;7;7;3;18;10;0
2019-12-06 23:45:00;23;10;6;7;15;8;0
