DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-01-03 00:00:00;4;2;0;3;5;5;4;1
2020-01-03 00:15:00;3;8;5;3;1;5;17;4
2020-01-03 00:30:00;5;2;3;4;4;4;11;7
2020-01-03 00:45:00;6;5;2;2;4;6;12;5
2020-01-03 01:00:00;2;3;1;1;2;0;3;2
2020-01-03 01:15:00;8;4;1;1;1;4;4;2
2020-01-03 01:30:00;6;4;1;2;1;3;6;3
2020-01-03 01:45:00;4;4;1;1;1;5;7;2
2020-01-03 02:00:00;0;5;3;2;1;3;6;6
2020-01-03 02:15:00;6;2;0;0;0;1;4;0
2020-01-03 02:30:00;0;0;0;2;1;1;4;1
2020-01-03 02:45:00;5;1;1;3;2;4;6;2
2020-01-03 03:00:00;5;1;1;1;1;2;1;0
2020-01-03 03:15:00;2;1;1;1;1;1;6;1
2020-01-03 03:30:00;1;2;1;0;2;1;2;1
2020-01-03 03:45:00;1;1;0;1;0;0;0;0
2020-01-03 04:00:00;4;3;2;1;1;1;1;0
2020-01-03 04:15:00;4;1;0;0;1;1;3;1
2020-01-03 04:30:00;2;3;0;5;2;1;3;3
2020-01-03 04:45:00;6;5;2;2;4;0;4;0
2020-01-03 05:00:00;2;1;2;6;3;2;7;6
2020-01-03 05:15:00;13;4;2;3;3;5;13;7
2020-01-03 05:30:00;18;15;11;11;7;5;17;4
2020-01-03 05:45:00;21;18;8;5;6;11;23;6
2020-01-03 06:00:00;13;15;15;4;26;7;19;10
2020-01-03 06:15:00;18;16;13;8;13;4;18;11
2020-01-03 06:30:00;18;29;26;5;10;8;24;11
2020-01-03 06:45:00;23;22;15;7;10;11;28;14
2020-01-03 07:00:00;23;19;16;10;15;8;21;12
2020-01-03 07:15:00;22;13;3;10;16;12;24;12
2020-01-03 07:30:00;21;21;15;11;20;18;27;23
2020-01-03 07:45:00;32;22;10;13;21;13;30;13
2020-01-03 08:00:00;32;28;9;15;15;10;26;16
2020-01-03 08:15:00;31;24;12;11;15;17;40;21
2020-01-03 08:30:00;38;24;18;20;38;9;29;24
2020-01-03 08:45:00;35;23;16;20;18;23;36;27
2020-01-03 09:00:00;41;27;15;17;20;20;32;19
2020-01-03 09:15:00;44;35;23;16;31;21;46;26
2020-01-03 09:30:00;44;31;16;25;34;15;46;29
2020-01-03 09:45:00;48;40;16;19;35;21;46;34
2020-01-03 10:00:00;56;28;23;33;23;20;42;24
2020-01-03 10:15:00;58;32;26;21;17;22;55;33
2020-01-03 10:30:00;48;33;26;26;19;23;55;29
2020-01-03 10:45:00;66;43;23;25;69;23;64;38
2020-01-03 11:00:00;65;44;18;23;30;27;61;27
2020-01-03 11:15:00;63;42;30;34;26;41;45;34
2020-01-03 11:30:00;54;38;22;17;18;25;49;35
2020-01-03 11:45:00;57;41;20;30;53;26;64;37
2020-01-03 12:00:00;54;37;33;24;31;34;62;49
2020-01-03 12:15:00;53;40;39;27;29;39;65;48
2020-01-03 12:30:00;63;39;14;30;23;38;45;40
