DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-11-15 00:00:00;14;10;3;0;0;0;18;6;0;3;0
2019-11-15 00:15:00;17;6;3;1;0;3;15;2;0;1;0
2019-11-15 00:30:00;13;3;2;1;0;1;14;2;0;4;0
2019-11-15 00:45:00;10;3;4;1;0;3;13;7;0;1;0
2019-11-15 01:00:00;7;8;1;0;0;4;15;1;0;2;0
2019-11-15 01:15:00;15;5;1;1;0;3;15;4;0;2;0
2019-11-15 01:30:00;10;3;2;1;0;3;8;1;0;0;0
2019-11-15 01:45:00;4;6;0;0;0;0;8;1;0;1;0
2019-11-15 02:00:00;6;1;0;1;0;2;12;0;0;0;0
2019-11-15 02:15:00;7;5;1;1;0;1;12;1;0;0;0
2019-11-15 02:30:00;5;5;0;0;0;0;15;6;0;0;0
2019-11-15 02:45:00;10;4;0;1;0;5;15;4;0;1;0
2019-11-15 03:00:00;6;6;0;0;0;2;8;2;0;0;0
2019-11-15 03:15:00;7;2;0;0;0;1;14;2;0;0;0
2019-11-15 03:30:00;7;3;1;0;0;4;12;0;0;3;0
2019-11-15 03:45:00;12;4;2;3;1;4;20;3;1;0;0
2019-11-15 04:00:00;5;8;2;0;0;3;8;0;0;1;0
2019-11-15 04:15:00;11;8;3;4;0;5;28;3;0;1;0
2019-11-15 04:30:00;13;9;5;1;0;0;28;12;0;1;0
2019-11-15 04:45:00;26;13;7;0;0;3;48;25;0;0;0
2019-11-15 05:00:00;35;19;13;2;0;3;106;70;0;4;0
2019-11-15 05:15:00;33;24;15;3;0;8;119;95;0;3;0
2019-11-15 05:30:00;44;31;28;12;4;22;133;130;0;5;0
2019-11-15 05:45:00;113;46;34;16;3;25;114;143;2;6;1
2019-11-15 06:00:00;142;44;49;19;6;30;129;132;0;4;1
2019-11-15 06:15:00;127;65;64;28;9;47;146;153;1;7;1
2019-11-15 06:30:00;80;57;52;27;12;39;126;141;0;8;1
2019-11-15 06:45:00;84;50;49;29;13;47;132;149;0;9;0
2019-11-15 07:00:00;78;49;38;41;16;64;128;144;2;12;1
2019-11-15 07:15:00;83;58;61;58;33;86;139;158;3;21;1
2019-11-15 07:30:00;90;47;57;50;27;77;130;155;2;16;0
2019-11-15 07:45:00;100;50;56;38;17;56;132;140;3;14;3
2019-11-15 08:00:00;69;55;56;33;14;55;90;102;5;9;3
2019-11-15 08:15:00;69;51;45;38;11;51;124;110;2;13;0
2019-11-15 08:30:00;87;43;44;21;5;34;96;107;2;8;1
2019-11-15 08:45:00;110;49;41;26;10;34;104;110;1;11;1
2019-11-15 09:00:00;101;42;48;24;11;38;103;106;1;14;2
2019-11-15 09:15:00;79;39;52;19;2;24;101;104;0;13;0
2019-11-15 09:30:00;86;32;43;17;6;23;96;80;1;6;3
2019-11-15 09:45:00;107;53;42;22;7;31;95;86;0;9;2
2019-11-15 10:00:00;96;45;30;16;8;25;100;86;4;14;1
2019-11-15 10:15:00;132;51;46;18;7;23;93;88;1;11;1
2019-11-15 10:30:00;119;48;50;19;8;26;91;76;2;19;4
2019-11-15 10:45:00;116;46;46;15;1;20;95;91;6;15;0
2019-11-15 11:00:00;122;48;56;18;8;25;81;81;0;9;1
2019-11-15 11:15:00;125;54;49;18;3;21;63;65;1;14;1
2019-11-15 11:30:00;116;63;58;17;8;24;86;94;3;12;1
2019-11-15 11:45:00;133;60;57;23;6;30;96;96;1;19;2
2019-11-15 12:00:00;158;53;74;17;0;17;91;89;1;11;1
2019-11-15 12:15:00;162;72;87;22;8;27;92;82;1;12;0
2019-11-15 12:30:00;192;66;82;21;9;29;110;106;0;12;0
2019-11-15 12:45:00;165;67;79;35;8;40;99;110;2;9;1
2019-11-15 13:00:00;162;55;81;15;4;25;115;117;2;13;0
2019-11-15 13:15:00;199;62;81;22;5;31;140;160;2;19;2
2019-11-15 13:30:00;206;82;85;16;7;26;127;130;1;18;3
2019-11-15 13:45:00;155;81;90;25;12;31;133;126;2;19;3
2019-11-15 14:00:00;216;93;104;22;6;29;116;95;2;21;5
2019-11-15 14:15:00;246;109;103;24;5;31;106;98;1;16;1
2019-11-15 14:30:00;238;101;112;31;9;35;106;113;0;10;4
2019-11-15 14:45:00;234;113;113;19;0;24;102;103;0;17;1
2019-11-15 15:00:00;222;105;109;20;4;25;119;121;0;9;0
2019-11-15 15:15:00;241;117;119;28;4;33;109;115;4;19;0
2019-11-15 15:30:00;221;110;110;24;6;30;105;98;2;16;0
2019-11-15 15:45:00;213;105;103;27;4;35;103;102;4;16;0
2019-11-15 16:00:00;203;104;101;16;6;20;101;114;1;20;0
2019-11-15 16:15:00;211;101;110;20;7;31;108;133;2;19;0
2019-11-15 16:30:00;205;98;105;22;8;27;113;112;2;17;0
2019-11-15 16:45:00;189;105;105;25;7;33;113;115;0;22;1
2019-11-15 17:00:00;179;117;95;31;8;31;127;115;3;11;0
2019-11-15 17:15:00;203;102;103;21;7;33;126;100;4;10;0
2019-11-15 17:30:00;170;85;80;15;10;29;109;100;4;15;3
2019-11-15 17:45:00;157;71;57;24;8;27;109;100;1;13;0
2019-11-15 18:00:00;132;69;53;24;8;33;128;110;1;13;2
2019-11-15 18:15:00;132;71;57;20;5;29;99;83;0;14;0
2019-11-15 18:30:00;119;61;46;23;3;24;86;75;1;11;0
2019-11-15 18:45:00;124;50;49;23;1;28;90;69;0;9;0
2019-11-15 19:00:00;87;48;36;15;2;18;91;59;0;5;0
2019-11-15 19:15:00;113;52;30;16;4;21;81;55;0;8;0
2019-11-15 19:30:00;116;46;26;14;1;18;76;50;0;8;0
2019-11-15 19:45:00;87;37;25;14;2;15;73;33;0;3;1
2019-11-15 20:00:00;66;34;27;10;0;8;85;41;0;4;0
2019-11-15 20:15:00;90;46;32;13;2;14;67;43;2;8;0
2019-11-15 20:30:00;63;33;18;14;2;15;65;26;0;9;0
