DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-05-22 00:00:00;13;0;0;3;3;4;0;0;0;0;0;0;0;0;0
2020-05-22 00:15:00;7;0;0;2;1;2;0;0;0;0;0;0;0;0;0
2020-05-22 00:30:00;9;0;0;3;3;4;0;0;0;0;0;0;0;0;0
2020-05-22 00:45:00;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-22 01:00:00;3;0;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-05-22 01:15:00;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-05-22 01:30:00;4;0;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-05-22 01:45:00;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-22 02:00:00;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-22 02:15:00;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-22 02:30:00;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-22 02:45:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-22 03:00:00;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-22 03:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 03:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-22 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 04:00:00;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-05-22 04:15:00;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-22 04:30:00;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-22 04:45:00;3;0;0;1;2;3;0;0;0;0;0;0;0;0;0
2020-05-22 05:00:00;3;0;0;2;2;4;0;0;0;0;0;0;0;0;0
2020-05-22 05:15:00;9;0;0;3;3;3;0;0;0;0;0;0;0;0;0
2020-05-22 05:30:00;12;0;1;3;3;8;0;0;0;0;0;0;0;0;0
2020-05-22 05:45:00;17;0;0;6;6;7;0;0;0;0;0;0;0;0;0
2020-05-22 06:00:00;22;0;0;7;6;12;0;0;0;0;0;0;0;0;0
2020-05-22 06:15:00;16;0;0;6;8;10;0;0;0;0;0;0;0;0;0
2020-05-22 06:30:00;19;0;1;10;11;11;0;0;0;0;0;0;0;0;0
2020-05-22 06:45:00;23;0;1;11;11;16;0;0;0;1;0;1;0;0;0
2020-05-22 07:00:00;26;0;0;23;20;22;0;0;2;1;0;0;0;0;0
2020-05-22 07:15:00;29;0;4;24;24;14;0;0;0;2;0;0;0;0;0
2020-05-22 07:30:00;34;0;0;22;22;22;0;0;0;0;0;0;0;0;0
2020-05-22 07:45:00;34;0;1;29;25;20;0;0;18;0;0;0;0;0;0
2020-05-22 08:00:00;37;0;0;24;25;14;0;0;1;0;0;0;0;0;0
2020-05-22 08:15:00;38;0;1;28;25;14;0;0;1;4;0;0;0;0;0
2020-05-22 08:30:00;40;0;0;32;29;25;0;1;0;0;0;0;0;0;0
2020-05-22 08:45:00;40;0;0;39;37;18;0;0;0;0;0;0;0;0;0
2020-05-22 09:00:00;58;0;1;23;21;20;0;0;2;1;0;0;0;0;0
2020-05-22 09:15:00;46;0;2;27;28;23;0;0;2;0;0;0;0;0;0
2020-05-22 09:30:00;46;0;0;31;26;22;0;0;2;3;0;0;0;0;1
2020-05-22 09:45:00;57;0;4;38;36;26;0;0;1;2;0;0;0;0;0
2020-05-22 10:00:00;47;0;2;33;33;21;0;0;0;1;0;0;0;0;0
2020-05-22 10:15:00;45;0;2;30;26;24;0;0;0;0;0;0;0;0;0
2020-05-22 10:30:00;51;0;2;39;33;22;0;0;2;2;0;1;0;0;0
2020-05-22 10:45:00;74;0;1;41;41;23;0;0;2;1;0;0;0;0;0
2020-05-22 11:00:00;51;0;0;35;33;22;0;1;4;4;0;0;0;0;0
2020-05-22 11:15:00;65;0;0;41;35;32;0;0;4;2;1;4;0;0;0
2020-05-22 11:30:00;57;0;3;36;29;15;0;0;1;0;0;0;0;0;0
2020-05-22 11:45:00;52;0;0;23;24;22;0;0;3;1;0;0;0;0;0
2020-05-22 12:00:00;56;0;3;33;31;20;0;0;1;0;0;0;0;0;0
2020-05-22 12:15:00;55;0;0;36;34;30;0;0;2;0;0;0;0;0;0
2020-05-22 12:30:00;69;0;2;28;26;33;0;0;1;0;0;0;0;0;0
2020-05-22 12:45:00;58;0;0;36;32;30;0;0;1;0;0;0;0;0;0
2020-05-22 13:00:00;54;0;2;34;28;33;0;0;0;1;0;0;0;1;1
2020-05-22 13:15:00;61;0;1;31;30;26;0;0;0;1;0;0;0;0;0
2020-05-22 13:30:00;54;0;1;23;21;33;0;0;1;0;0;0;0;0;0
2020-05-22 13:45:00;60;0;1;36;30;26;0;0;5;1;2;0;0;0;0
2020-05-22 14:00:00;65;0;1;32;32;29;0;0;2;0;0;0;0;0;0
2020-05-22 14:15:00;68;0;2;35;34;26;0;0;4;1;0;0;0;0;0
2020-05-22 14:30:00;48;0;2;46;43;21;0;0;1;0;0;0;0;0;0
2020-05-22 14:45:00;53;0;1;39;32;32;0;0;2;0;1;0;0;0;0
2020-05-22 15:00:00;52;0;4;37;36;35;0;0;6;0;1;0;0;3;0
2020-05-22 15:15:00;44;0;2;30;25;24;0;0;2;0;2;0;0;0;0
2020-05-22 15:30:00;66;0;2;43;49;23;0;0;1;2;0;0;0;0;0
2020-05-22 15:45:00;56;0;1;33;32;24;0;0;0;1;0;0;0;0;0
2020-05-22 16:00:00;72;0;0;30;21;26;0;0;1;0;1;0;0;0;0
2020-05-22 16:15:00;57;0;1;40;34;19;0;0;4;0;0;0;0;0;0
2020-05-22 16:30:00;56;0;1;29;30;32;0;0;4;0;0;0;0;0;0
2020-05-22 16:45:00;49;0;2;24;25;31;0;0;0;1;2;16;0;0;0
2020-05-22 17:00:00;48;0;3;30;35;21;0;0;2;0;0;0;0;0;0
2020-05-22 17:15:00;39;0;1;27;28;24;0;0;3;0;0;0;0;0;0
2020-05-22 17:30:00;53;0;0;21;19;17;0;0;1;0;0;0;0;0;0
2020-05-22 17:45:00;70;0;4;24;24;24;0;0;1;1;0;0;0;0;0
2020-05-22 18:00:00;48;0;3;27;24;24;0;0;5;0;1;0;0;0;0
2020-05-22 18:15:00;55;0;5;32;31;26;0;0;3;2;0;0;0;0;0
2020-05-22 18:30:00;43;0;0;26;24;13;0;0;0;0;0;0;0;0;0
