DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-07-05 00:00:00;24;2;6;3;19;0;5;7;0;1;0;0;0;0;0
2020-07-05 00:15:00;23;1;6;2;37;3;7;6;0;0;1;0;0;0;0
2020-07-05 00:30:00;20;1;4;1;22;2;10;6;0;0;0;0;0;0;0
2020-07-05 00:45:00;19;0;3;1;22;2;8;3;0;0;0;0;0;0;0
2020-07-05 01:00:00;16;1;3;2;18;1;6;3;0;0;0;0;0;0;0
2020-07-05 01:15:00;12;1;3;6;19;3;9;8;0;0;0;0;0;0;0
2020-07-05 01:30:00;19;0;6;5;14;5;8;9;0;0;0;0;0;0;0
2020-07-05 01:45:00;23;1;3;0;8;0;6;4;0;0;1;0;0;0;0
2020-07-05 02:00:00;9;0;3;4;17;1;4;5;0;0;0;0;0;0;0
2020-07-05 02:15:00;13;0;1;1;9;2;6;3;0;0;0;0;0;0;0
2020-07-05 02:30:00;9;1;3;1;9;0;1;4;0;3;0;1;0;0;0
2020-07-05 02:45:00;9;3;5;1;8;4;1;5;0;0;0;0;0;0;0
2020-07-05 03:00:00;7;0;2;2;8;0;2;2;0;0;0;0;0;0;0
2020-07-05 03:15:00;7;0;1;2;4;1;3;5;0;0;0;0;0;0;0
2020-07-05 03:30:00;3;0;4;2;3;1;0;4;0;0;0;0;0;0;0
2020-07-05 03:45:00;7;1;0;0;2;0;2;0;0;0;0;0;0;0;0
2020-07-05 04:00:00;3;0;2;0;3;1;1;0;0;0;0;0;0;0;0
2020-07-05 04:15:00;3;1;6;1;11;2;1;6;0;0;0;0;0;0;0
2020-07-05 04:30:00;3;0;2;1;3;0;5;4;0;0;0;0;0;0;0
2020-07-05 04:45:00;7;1;4;0;4;2;3;4;0;0;0;0;0;0;0
2020-07-05 05:00:00;6;0;4;0;3;0;1;3;0;0;0;0;0;0;0
2020-07-05 05:15:00;6;1;2;1;8;1;2;1;0;0;0;0;0;0;0
2020-07-05 05:30:00;18;1;9;1;2;1;7;3;0;0;0;0;0;0;0
2020-07-05 05:45:00;34;1;9;3;5;0;8;5;0;0;0;0;0;0;0
2020-07-05 06:00:00;18;0;2;1;6;0;8;2;0;0;1;0;0;1;0
2020-07-05 06:15:00;21;1;8;2;8;2;9;6;0;0;0;0;0;0;0
2020-07-05 06:30:00;19;1;4;0;6;1;16;6;0;0;0;0;0;0;0
2020-07-05 06:45:00;14;0;2;2;5;1;15;7;0;0;0;0;0;0;0
2020-07-05 07:00:00;12;0;2;1;8;0;8;2;0;0;0;0;0;0;0
2020-07-05 07:15:00;18;2;3;7;9;1;11;10;0;0;0;0;0;0;0
2020-07-05 07:30:00;19;2;10;3;9;1;11;12;0;0;0;0;0;0;0
2020-07-05 07:45:00;28;3;4;8;15;2;14;15;0;0;0;0;0;0;0
2020-07-05 08:00:00;25;2;13;5;21;3;14;13;0;0;0;0;0;0;0
2020-07-05 08:15:00;27;2;3;1;18;2;10;9;0;0;0;0;0;0;0
2020-07-05 08:30:00;30;1;7;6;28;2;15;9;0;0;0;0;0;0;0
2020-07-05 08:45:00;33;1;12;5;29;1;12;7;0;0;0;0;0;0;0
2020-07-05 09:00:00;37;1;15;6;21;2;17;11;0;0;1;0;0;0;0
2020-07-05 09:15:00;38;0;6;5;38;2;12;11;0;0;0;0;0;0;0
2020-07-05 09:30:00;46;3;23;11;39;4;24;18;0;0;0;0;0;0;0
2020-07-05 09:45:00;48;3;17;12;37;6;19;18;0;1;1;0;0;0;0
2020-07-05 10:00:00;53;1;12;7;50;4;17;13;0;0;1;0;0;0;0
2020-07-05 10:15:00;44;2;12;7;52;1;17;17;0;0;0;0;0;0;0
2020-07-05 10:30:00;46;2;16;8;60;5;27;12;0;2;2;0;0;0;0
2020-07-05 10:45:00;75;2;14;9;63;6;31;13;0;1;1;0;0;0;0
2020-07-05 11:00:00;59;4;19;15;64;9;32;21;0;1;3;0;0;11;0
2020-07-05 11:15:00;56;5;17;7;92;4;33;16;0;0;0;0;0;0;0
2020-07-05 11:30:00;68;4;17;11;60;7;30;17;0;3;2;0;0;0;0
2020-07-05 11:45:00;53;2;14;10;77;6;33;20;0;2;3;0;0;0;0
2020-07-05 12:00:00;68;2;13;11;77;5;33;16;0;0;1;0;4;0;0
2020-07-05 12:15:00;59;3;14;8;76;8;31;14;0;7;2;0;0;0;0
2020-07-05 12:30:00;61;1;19;9;64;9;29;22;0;0;3;0;0;2;0
2020-07-05 12:45:00;77;1;14;9;72;3;18;11;0;1;0;0;3;0;0
2020-07-05 13:00:00;73;2;18;14;59;5;26;18;0;0;0;0;0;0;0
2020-07-05 13:15:00;73;1;17;4;61;8;36;11;0;1;1;0;0;0;0
2020-07-05 13:30:00;78;1;14;15;70;1;40;23;0;2;3;0;0;0;0
2020-07-05 13:45:00;98;2;21;10;62;6;37;14;0;0;1;0;0;0;0
2020-07-05 14:00:00;65;4;22;7;80;5;31;16;0;2;2;0;0;3;0
2020-07-05 14:15:00;74;0;26;14;86;4;49;18;0;3;0;0;0;0;0
2020-07-05 14:30:00;90;6;19;10;60;8;32;27;0;0;0;0;0;0;0
2020-07-05 14:45:00;79;5;21;7;77;5;35;24;0;0;4;1;0;13;0
2020-07-05 15:00:00;93;4;20;12;77;8;33;18;0;1;3;0;0;0;0
2020-07-05 15:15:00;85;2;24;10;69;3;29;22;0;0;0;0;0;0;0
2020-07-05 15:30:00;94;1;19;6;78;7;30;13;0;0;0;0;0;0;0
2020-07-05 15:45:00;79;0;11;10;48;3;27;17;0;0;0;0;0;0;0
2020-07-05 16:00:00;87;6;16;7;61;4;21;16;0;0;2;0;0;0;0
2020-07-05 16:15:00;87;2;13;11;61;5;29;16;0;4;1;0;0;8;0
2020-07-05 16:30:00;84;1;25;8;59;6;26;16;0;1;4;0;7;16;0
2020-07-05 16:45:00;104;2;18;8;75;4;30;18;0;0;1;0;0;0;0
2020-07-05 17:00:00;92;4;13;8;75;7;35;20;0;0;2;0;0;2;0
2020-07-05 17:15:00;105;2;17;8;66;3;34;20;0;2;0;9;2;0;0
2020-07-05 17:30:00;95;2;18;6;63;12;35;12;0;1;0;0;0;0;0
2020-07-05 17:45:00;97;5;20;19;67;7;39;20;0;3;1;0;3;1;0
2020-07-05 18:00:00;95;5;19;11;65;14;22;18;0;2;2;0;0;0;0
2020-07-05 18:15:00;101;2;16;11;56;8;27;23;0;0;1;0;0;0;0
2020-07-05 18:30:00;87;2;25;14;59;3;24;16;0;1;0;0;0;0;0
2020-07-05 18:45:00;92;3;26;7;52;5;30;13;0;1;1;4;0;0;1
2020-07-05 19:00:00;86;3;16;8;58;9;22;13;0;0;0;0;0;0;0
2020-07-05 19:15:00;77;1;13;6;70;9;19;12;0;1;0;0;0;0;0
2020-07-05 19:30:00;76;3;13;10;46;9;33;25;0;1;0;1;0;0;0
2020-07-05 19:45:00;79;1;15;10;51;8;21;12;0;0;1;0;0;5;0
2020-07-05 20:00:00;86;6;17;8;56;6;19;18;0;0;0;0;0;0;0
2020-07-05 20:15:00;66;3;19;6;56;4;25;14;0;0;0;0;0;0;0
2020-07-05 20:30:00;56;4;14;6;36;3;24;13;0;1;0;3;0;0;0
2020-07-05 20:45:00;70;3;16;6;46;7;14;13;0;1;1;0;0;0;0
2020-07-05 21:00:00;61;2;14;8;40;5;17;14;0;0;4;0;0;0;0
2020-07-05 21:15:00;53;6;11;5;29;5;20;16;0;0;0;0;1;1;0
2020-07-05 21:30:00;43;4;8;4;24;3;22;19;0;0;1;0;0;0;0
2020-07-05 21:45:00;39;1;12;2;23;6;17;8;0;0;0;0;0;0;0
