DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-02-17 00:00:00;9;6;1;4;6;8;4
2020-02-17 00:15:00;8;5;0;1;3;11;3
2020-02-17 00:30:00;9;0;0;2;3;10;4
2020-02-17 00:45:00;9;2;0;0;0;7;1
2020-02-17 01:00:00;7;2;0;2;4;12;4
2020-02-17 01:15:00;4;4;0;0;0;8;4
2020-02-17 01:30:00;3;3;0;1;1;5;0
2020-02-17 01:45:00;5;1;0;1;0;4;1
2020-02-17 02:00:00;8;4;0;0;0;1;0
2020-02-17 02:15:00;4;6;0;1;2;3;2
2020-02-17 02:30:00;8;3;0;1;2;5;2
2020-02-17 02:45:00;7;4;1;2;3;1;2
2020-02-17 03:00:00;4;1;0;0;0;8;2
2020-02-17 03:15:00;2;3;0;0;0;6;2
2020-02-17 03:30:00;7;5;0;0;2;10;3
2020-02-17 03:45:00;2;1;0;1;1;7;4
2020-02-17 04:00:00;9;4;0;1;2;6;4
2020-02-17 04:15:00;8;9;0;6;9;16;4
2020-02-17 04:30:00;18;7;1;7;7;12;6
2020-02-17 04:45:00;21;15;0;7;11;38;24
2020-02-17 05:00:00;26;19;0;7;9;94;71
2020-02-17 05:15:00;53;47;2;12;16;136;135
2020-02-17 05:30:00;61;45;2;11;13;125;146
2020-02-17 05:45:00;56;52;7;6;23;134;139
2020-02-17 06:00:00;63;79;6;12;21;136;134
2020-02-17 06:15:00;61;77;6;8;24;152;176
2020-02-17 06:30:00;64;82;4;14;33;190;190
2020-02-17 06:45:00;87;93;8;19;35;152;177
2020-02-17 07:00:00;69;78;5;16;40;182;190
2020-02-17 07:15:00;81;74;4;15;49;186;228
2020-02-17 07:30:00;87;86;5;22;54;165;205
2020-02-17 07:45:00;88;82;5;22;55;176;192
2020-02-17 08:00:00;78;83;5;19;42;134;156
2020-02-17 08:15:00;84;84;11;13;39;120;153
2020-02-17 08:30:00;80;63;6;16;32;135;165
2020-02-17 08:45:00;71;78;10;12;35;142;169
2020-02-17 09:00:00;78;75;4;10;28;121;118
2020-02-17 09:15:00;73;58;3;22;29;100;105
2020-02-17 09:30:00;96;60;7;13;32;110;112
2020-02-17 09:45:00;94;72;8;13;38;86;87
2020-02-17 10:00:00;93;69;7;10;20;84;93
2020-02-17 10:15:00;98;66;7;12;39;82;99
2020-02-17 10:30:00;88;53;7;11;32;77;82
2020-02-17 10:45:00;110;71;5;14;34;104;100
2020-02-17 11:00:00;126;66;6;18;34;69;55
2020-02-17 11:15:00;117;66;3;29;31;87;84
2020-02-17 11:30:00;104;86;3;13;20;85;80
2020-02-17 11:45:00;107;93;10;20;37;82;77
2020-02-17 12:00:00;129;87;5;16;34;78;75
2020-02-17 12:15:00;131;92;11;12;30;72;73
2020-02-17 12:30:00;128;83;9;22;42;77;93
2020-02-17 12:45:00;96;61;7;26;39;81;80
2020-02-17 13:00:00;127;88;8;21;37;121;110
2020-02-17 13:15:00;104;76;8;21;42;123;134
2020-02-17 13:30:00;108;99;7;23;34;136;150
2020-02-17 13:45:00;125;88;6;17;23;119;117
2020-02-17 14:00:00;144;108;6;17;39;101;98
2020-02-17 14:15:00;195;165;7;20;37;101;97
2020-02-17 14:30:00;178;174;6;15;24;90;98
2020-02-17 14:45:00;201;127;4;16;33;89;89
2020-02-17 15:00:00;172;148;4;13;29;74;71
2020-02-17 15:15:00;195;197;2;23;30;92;113
2020-02-17 15:30:00;193;174;7;21;46;89;102
2020-02-17 15:45:00;212;176;4;22;50;92;95
2020-02-17 16:00:00;198;170;6;16;42;105;103
2020-02-17 16:15:00;188;186;6;22;42;109;125
2020-02-17 16:30:00;186;189;12;25;44;106;101
2020-02-17 16:45:00;177;164;5;22;48;98;112
2020-02-17 17:00:00;217;207;9;22;45;101;106
2020-02-17 17:15:00;186;190;8;15;47;105;128
2020-02-17 17:30:00;160;179;8;23;31;91;121
2020-02-17 17:45:00;169;167;5;22;37;105;104
2020-02-17 18:00:00;147;168;7;20;36;79;85
2020-02-17 18:15:00;156;142;19;20;37;76;67
2020-02-17 18:30:00;120;121;9;14;54;60;61
2020-02-17 18:45:00;99;94;11;20;36;74;74
2020-02-17 19:00:00;85;78;6;13;25;65;60
2020-02-17 19:15:00;83;63;3;9;18;56;42
2020-02-17 19:30:00;70;59;5;14;28;51;32
2020-02-17 19:45:00;67;41;5;14;34;60;44
2020-02-17 20:00:00;68;45;4;7;22;48;31
2020-02-17 20:15:00;73;55;7;9;21;66;42
2020-02-17 20:30:00;51;21;2;10;15;46;23
2020-02-17 20:45:00;44;23;0;10;15;53;41
2020-02-17 21:00:00;48;40;8;6;28;93;93
2020-02-17 21:15:00;41;43;12;11;13;80;95
2020-02-17 21:30:00;44;23;0;5;9;42;29
2020-02-17 21:45:00;99;65;2;4;13;35;18
2020-02-17 22:00:00;166;107;8;8;24;30;32
2020-02-17 22:15:00;108;81;8;9;24;32;19
2020-02-17 22:30:00;43;32;6;4;12;33;24
2020-02-17 22:45:00;23;8;0;5;10;21;11
2020-02-17 23:00:00;19;8;2;8;15;21;9
2020-02-17 23:15:00;18;6;1;2;9;12;4
2020-02-17 23:30:00;21;9;0;4;3;15;4
2020-02-17 23:45:00;9;5;3;6;7;19;10
