DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-11-20 00:00:00;2;1;1;2;4
2019-11-20 00:15:00;8;2;5;4;5
2019-11-20 00:30:00;2;1;1;5;0
2019-11-20 00:45:00;5;0;2;5;7
2019-11-20 01:00:00;3;0;1;1;5
2019-11-20 01:15:00;2;1;0;1;1
2019-11-20 01:30:00;0;0;1;2;0
2019-11-20 01:45:00;1;0;0;3;3
2019-11-20 02:00:00;2;0;1;1;1
2019-11-20 02:15:00;1;0;0;0;1
2019-11-20 02:30:00;1;0;1;1;0
2019-11-20 02:45:00;2;0;2;0;0
2019-11-20 03:00:00;0;0;0;0;0
2019-11-20 03:15:00;1;0;0;1;1
2019-11-20 03:30:00;0;0;0;3;1
2019-11-20 03:45:00;1;0;0;0;0
2019-11-20 04:00:00;0;0;0;0;0
2019-11-20 04:15:00;3;0;0;0;1
2019-11-20 04:30:00;1;1;0;1;1
2019-11-20 04:45:00;1;0;2;0;3
2019-11-20 05:00:00;2;0;2;6;4
2019-11-20 05:15:00;4;0;1;5;5
2019-11-20 05:30:00;6;2;3;10;12
2019-11-20 05:45:00;26;2;2;7;15
2019-11-20 06:00:00;22;8;0;8;23
2019-11-20 06:15:00;31;4;12;24;28
2019-11-20 06:30:00;32;6;5;25;42
2019-11-20 06:45:00;55;7;10;24;54
2019-11-20 07:00:00;54;9;10;29;53
2019-11-20 07:15:00;36;15;10;20;68
2019-11-20 07:30:00;69;12;21;44;76
2019-11-20 07:45:00;64;19;27;45;77
2019-11-20 08:00:00;65;18;17;49;70
2019-11-20 08:15:00;61;25;23;42;75
2019-11-20 08:30:00;54;17;24;34;69
2019-11-20 08:45:00;64;20;21;23;65
2019-11-20 09:00:00;42;20;14;32;61
2019-11-20 09:15:00;30;14;16;31;28
2019-11-20 09:30:00;32;12;17;30;51
2019-11-20 09:45:00;49;11;22;28;66
2019-11-20 10:00:00;39;10;12;30;51
2019-11-20 10:15:00;35;19;16;30;86
2019-11-20 10:30:00;41;14;19;33;57
2019-11-20 10:45:00;46;15;27;43;73
2019-11-20 11:00:00;45;15;18;30;58
2019-11-20 11:15:00;42;17;18;22;71
2019-11-20 11:30:00;52;20;24;31;44
2019-11-20 11:45:00;55;13;20;35;40
2019-11-20 12:00:00;55;13;28;33;53
2019-11-20 12:15:00;39;10;29;36;66
2019-11-20 12:30:00;70;14;20;32;66
2019-11-20 12:45:00;57;9;21;41;57
2019-11-20 13:00:00;47;11;29;43;55
2019-11-20 13:15:00;101;5;23;42;71
2019-11-20 13:30:00;50;17;15;24;55
2019-11-20 13:45:00;40;9;23;26;79
2019-11-20 14:00:00;54;20;26;32;55
2019-11-20 14:15:00;50;7;16;28;77
2019-11-20 14:30:00;62;8;26;38;66
2019-11-20 14:45:00;46;5;25;25;79
2019-11-20 15:00:00;47;11;23;25;72
2019-11-20 15:15:00;49;10;29;40;76
2019-11-20 15:30:00;72;7;19;33;88
2019-11-20 15:45:00;52;9;23;37;90
2019-11-20 16:00:00;65;12;21;37;101
2019-11-20 16:15:00;60;15;35;48;96
2019-11-20 16:30:00;54;13;25;43;86
2019-11-20 16:45:00;65;7;21;45;115
2019-11-20 17:00:00;75;10;22;41;112
2019-11-20 17:15:00;73;10;19;41;95
2019-11-20 17:30:00;53;19;23;40;111
2019-11-20 17:45:00;44;16;15;34;106
2019-11-20 18:00:00;43;10;21;44;79
2019-11-20 18:15:00;45;14;17;28;95
2019-11-20 18:30:00;45;5;17;33;75
2019-11-20 18:45:00;42;8;17;23;62
2019-11-20 19:00:00;39;8;17;26;68
2019-11-20 19:15:00;45;21;9;23;57
2019-11-20 19:30:00;60;25;18;30;45
2019-11-20 19:45:00;40;9;12;25;49
2019-11-20 20:00:00;23;11;11;16;38
2019-11-20 20:15:00;33;2;8;6;38
2019-11-20 20:30:00;25;4;10;11;36
2019-11-20 20:45:00;22;1;10;11;24
2019-11-20 21:00:00;24;4;6;14;19
2019-11-20 21:15:00;31;1;3;12;41
2019-11-20 21:30:00;28;1;9;16;25
2019-11-20 21:45:00;27;0;13;6;35
2019-11-20 22:00:00;27;3;15;18;75
2019-11-20 22:15:00;23;1;6;5;18
2019-11-20 22:30:00;14;1;6;17;26
2019-11-20 22:45:00;10;2;4;4;12
2019-11-20 23:00:00;15;2;4;11;11
2019-11-20 23:15:00;14;0;0;6;9
2019-11-20 23:30:00;4;0;2;6;5
2019-11-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
