DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-11-16 00:00:00;0;7;0;0;0;1;7;6;0;0
2020-11-16 00:15:00;0;11;0;1;0;0;6;7;1;1
2020-11-16 00:30:00;0;3;0;0;0;1;6;5;0;0
2020-11-16 00:45:00;0;8;0;0;1;0;7;6;0;0
2020-11-16 01:00:00;0;5;0;0;0;0;5;7;0;0
2020-11-16 01:15:00;0;8;0;0;0;0;10;5;0;0
2020-11-16 01:30:00;0;4;0;0;0;0;4;3;1;1
2020-11-16 01:45:00;0;6;0;1;0;0;3;4;0;0
2020-11-16 02:00:00;0;12;2;3;0;2;4;1;0;0
2020-11-16 02:15:00;0;6;0;0;0;0;7;1;0;0
2020-11-16 02:30:00;0;5;0;0;0;0;2;0;0;0
2020-11-16 02:45:00;0;7;0;0;0;2;5;1;0;0
2020-11-16 03:00:00;0;4;0;0;0;0;3;1;0;0
2020-11-16 03:15:00;0;4;0;0;0;0;5;2;0;0
2020-11-16 03:30:00;0;8;0;0;0;1;4;5;0;0
2020-11-16 03:45:00;0;3;0;0;0;0;6;4;0;0
2020-11-16 04:00:00;0;13;0;0;1;2;10;7;0;0
2020-11-16 04:15:00;0;8;1;0;0;2;11;3;1;1
2020-11-16 04:30:00;0;13;0;0;0;11;13;11;0;0
2020-11-16 04:45:00;0;24;0;1;0;28;41;14;3;3
2020-11-16 05:00:00;0;41;2;2;1;71;61;44;5;1
2020-11-16 05:15:00;0;50;0;2;1;171;70;101;9;16
2020-11-16 05:30:00;0;57;0;1;3;210;67;130;10;16
2020-11-16 05:45:00;0;74;4;10;11;127;53;75;12;20
2020-11-16 06:00:00;0;82;13;33;27;112;56;86;14;14
2020-11-16 06:15:00;0;83;7;13;8;148;57;107;17;26
2020-11-16 06:30:00;0;101;4;8;3;194;67;147;23;41
2020-11-16 06:45:00;0;122;5;17;11;162;70;138;24;37
2020-11-16 07:00:00;0;77;8;15;6;114;59;115;30;42
2020-11-16 07:15:00;0;99;9;15;14;133;84;155;17;23
2020-11-16 07:30:00;0;122;17;22;16;166;97;176;14;15
2020-11-16 07:45:00;0;159;10;12;9;157;94;164;23;30
2020-11-16 08:00:00;0;114;13;16;13;159;84;166;21;26
2020-11-16 08:15:00;0;108;6;14;9;129;86;138;9;10
2020-11-16 08:30:00;0;133;13;14;11;92;78;139;10;10
2020-11-16 08:45:00;0;124;8;14;13;76;61;118;8;7
2020-11-16 09:00:00;0;113;8;15;11;71;71;110;6;5
2020-11-16 09:15:00;0;135;14;13;12;37;72;119;9;6
2020-11-16 09:30:00;0;118;17;20;13;54;71;119;11;5
2020-11-16 09:45:00;0;113;15;11;12;50;89;125;7;5
2020-11-16 10:00:00;0;113;9;21;26;33;90;113;12;7
2020-11-16 10:15:00;0;135;8;15;16;55;83;120;10;8
2020-11-16 10:30:00;0;136;14;15;16;46;89;130;10;2
2020-11-16 10:45:00;0;119;11;16;11;35;79;119;10;6
2020-11-16 11:00:00;0;126;8;23;17;45;87;121;10;4
2020-11-16 11:15:00;0;143;12;23;13;40;96;119;3;2
2020-11-16 11:30:00;0;132;15;26;26;41;88;127;9;3
2020-11-16 11:45:00;0;128;10;21;20;59;84;126;8;2
2020-11-16 12:00:00;0;125;18;20;25;41;78;105;9;3
2020-11-16 12:15:00;0;141;9;23;26;40;90;123;11;6
2020-11-16 12:30:00;0;145;11;20;27;50;77;126;10;4
2020-11-16 12:45:00;0;146;15;21;18;35;88;123;9;3
2020-11-16 13:00:00;0;149;9;24;33;78;94;110;16;7
2020-11-16 13:15:00;0;140;17;20;24;122;88;128;19;14
2020-11-16 13:30:00;0;172;11;26;30;137;118;165;14;13
2020-11-16 13:45:00;0;144;14;27;35;111;97;158;13;18
2020-11-16 14:00:00;0;189;38;58;60;78;83;126;19;6
2020-11-16 14:15:00;0;181;34;100;98;32;92;124;16;4
2020-11-16 14:30:00;0;211;25;96;104;35;107;149;9;4
2020-11-16 14:45:00;0;199;18;55;65;47;92;154;17;13
2020-11-16 15:00:00;0;184;22;64;77;50;90;118;12;7
2020-11-16 15:15:00;0;175;24;91;100;37;99;140;10;6
2020-11-16 15:30:00;0;158;29;60;75;32;97;159;8;8
2020-11-16 15:45:00;0;174;26;50;56;40;93;146;9;7
2020-11-16 16:00:00;0;184;33;77;68;33;107;156;10;2
2020-11-16 16:15:00;0;187;22;47;50;35;119;161;11;7
2020-11-16 16:30:00;0;167;13;57;50;27;111;146;12;2
2020-11-16 16:45:00;0;185;15;38;50;32;107;162;16;7
2020-11-16 17:00:00;0;175;18;42;46;21;116;137;9;5
2020-11-16 17:15:00;0;171;23;45;44;18;123;164;14;5
2020-11-16 17:30:00;0;172;12;36;33;16;96;142;7;1
2020-11-16 17:45:00;0;157;6;25;29;15;89;128;5;2
2020-11-16 18:00:00;0;148;11;29;33;32;85;97;6;1
2020-11-16 18:15:00;0;132;8;19;31;22;86;101;6;3
2020-11-16 18:30:00;0;130;14;24;20;14;84;90;8;3
2020-11-16 18:45:00;0;96;7;16;16;9;80;86;2;2
2020-11-16 19:00:00;0;111;5;14;15;8;66;86;3;2
2020-11-16 19:15:00;0;92;4;7;8;16;51;69;5;5
2020-11-16 19:30:00;0;72;9;13;5;9;53;65;5;3
2020-11-16 19:45:00;0;74;4;9;10;12;54;54;3;2
2020-11-16 20:00:00;0;79;6;4;10;14;46;48;2;2
2020-11-16 20:15:00;0;56;4;3;3;9;46;46;1;1
2020-11-16 20:30:00;0;51;1;7;6;24;35;49;2;1
2020-11-16 20:45:00;0;42;1;2;3;41;56;40;1;2
2020-11-16 21:00:00;0;45;0;7;7;109;58;48;7;9
2020-11-16 21:15:00;0;34;0;5;3;155;59;83;7;9
2020-11-16 21:30:00;0;41;6;9;14;104;55;67;5;9
2020-11-16 21:45:00;0;67;7;34;49;18;35;37;2;3
2020-11-16 22:00:00;0;100;18;79;79;4;29;28;1;0
2020-11-16 22:15:00;0;70;8;27;20;4;31;22;1;1
2020-11-16 22:30:00;0;31;1;10;4;4;39;30;0;0
2020-11-16 22:45:00;0;23;1;1;3;2;23;11;0;0
2020-11-16 23:00:00;0;22;0;0;4;0;11;10;0;0
2020-11-16 23:15:00;0;22;0;1;1;3;21;13;2;0
2020-11-16 23:30:00;0;10;0;0;0;1;13;8;0;0
2020-11-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
