DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-09-13 00:00:00;5;6;2;4;4;8;12;9
2019-09-13 00:15:00;5;11;5;3;2;6;6;4
2019-09-13 00:30:00;5;5;3;2;4;9;11;8
2019-09-13 00:45:00;7;4;2;3;1;4;12;6
2019-09-13 01:00:00;4;2;2;5;4;5;12;7
2019-09-13 01:15:00;4;6;0;3;1;3;9;7
2019-09-13 01:30:00;9;7;3;5;6;6;8;6
2019-09-13 01:45:00;3;4;5;5;3;6;5;3
2019-09-13 02:00:00;1;9;5;3;2;3;6;4
2019-09-13 02:15:00;5;6;5;4;4;6;5;3
2019-09-13 02:30:00;2;8;3;7;5;7;3;4
2019-09-13 02:45:00;5;4;4;2;4;5;3;1
2019-09-13 03:00:00;3;5;3;0;0;1;5;5
2019-09-13 03:15:00;4;3;2;6;6;8;7;4
2019-09-13 03:30:00;6;2;0;4;5;6;6;3
2019-09-13 03:45:00;9;5;0;7;7;10;10;4
2019-09-13 04:00:00;6;5;2;1;0;8;8;2
2019-09-13 04:15:00;17;7;1;5;5;8;9;6
2019-09-13 04:30:00;13;10;11;4;4;6;10;1
2019-09-13 04:45:00;25;17;13;6;3;8;19;13
2019-09-13 05:00:00;26;15;19;12;9;17;40;16
2019-09-13 05:15:00;35;22;26;19;20;27;37;24
2019-09-13 05:30:00;40;22;32;21;22;46;44;22
2019-09-13 05:45:00;45;34;41;45;40;84;53;43
2019-09-13 06:00:00;48;34;36;71;31;76;48;36
2019-09-13 06:15:00;44;29;47;67;42;97;77;62
2019-09-13 06:30:00;57;40;44;73;58;160;68;62
2019-09-13 06:45:00;74;62;58;74;88;163;68;72
2019-09-13 07:00:00;62;42;60;97;95;161;70;76
2019-09-13 07:15:00;75;82;50;100;108;197;89;101
2019-09-13 07:30:00;76;72;58;112;105;205;88;91
2019-09-13 07:45:00;54;67;51;103;115;198;77;65
2019-09-13 08:00:00;65;72;47;100;94;159;79;64
2019-09-13 08:15:00;84;65;51;79;82;163;76;76
2019-09-13 08:30:00;69;85;46;95;65;141;66;68
2019-09-13 08:45:00;65;74;31;147;97;154;65;78
2019-09-13 09:00:00;78;61;26;75;80;112;79;70
2019-09-13 09:15:00;75;68;30;77;72;130;92;68
2019-09-13 09:30:00;76;62;36;38;59;92;94;69
2019-09-13 09:45:00;76;70;35;46;56;124;86;77
2019-09-13 10:00:00;74;64;55;41;46;97;112;74
2019-09-13 10:15:00;72;70;51;28;38;76;91;71
2019-09-13 10:30:00;87;80;52;41;58;106;94;80
2019-09-13 10:45:00;82;79;62;41;50;104;102;103
2019-09-13 11:00:00;68;72;44;40;54;113;105;89
2019-09-13 11:15:00;85;92;40;44;53;102;106;113
2019-09-13 11:30:00;104;87;48;44;58;115;110;115
2019-09-13 11:45:00;87;67;57;50;57;110;103;122
2019-09-13 12:00:00;116;94;68;39;58;105;108;127
2019-09-13 12:15:00;90;83;39;39;53;109;116;111
2019-09-13 12:30:00;88;76;60;44;46;109;107;128
2019-09-13 12:45:00;83;73;58;39;54;109;124;126
2019-09-13 13:00:00;101;86;67;34;41;90;116;125
2019-09-13 13:15:00;90;83;51;33;33;86;113;117
2019-09-13 13:30:00;97;96;66;44;48;111;95;104
2019-09-13 13:45:00;98;85;64;43;67;128;120;131
2019-09-13 14:00:00;86;85;50;54;54;107;134;148
2019-09-13 14:15:00;83;86;42;54;53;120;108;133
2019-09-13 14:30:00;75;72;41;54;71;107;113;119
2019-09-13 14:45:00;95;94;36;78;96;106;112;123
2019-09-13 15:00:00;91;85;52;71;69;132;145;155
2019-09-13 15:15:00;95;90;46;62;66;103;128;139
2019-09-13 15:30:00;89;85;57;79;53;111;147;159
2019-09-13 15:45:00;81;77;57;91;55;108;117;151
2019-09-13 16:00:00;95;71;64;57;52;110;120;136
2019-09-13 16:15:00;93;75;55;67;56;125;100;104
2019-09-13 16:30:00;74;77;59;71;85;121;120;124
2019-09-13 16:45:00;83;90;48;52;49;98;112;109
2019-09-13 17:00:00;90;79;41;77;58;111;116;122
2019-09-13 17:15:00;82;73;55;76;46;103;110;108
2019-09-13 17:30:00;81;68;60;78;53;105;112;119
2019-09-13 17:45:00;81;78;36;52;49;120;87;96
2019-09-13 18:00:00;69;84;57;64;55;81;102;105
2019-09-13 18:15:00;55;64;41;29;39;82;94;81
2019-09-13 18:30:00;52;60;30;39;53;114;87;79
2019-09-13 18:45:00;58;54;38;37;42;100;96;94
2019-09-13 19:00:00;57;48;43;39;36;96;99;81
2019-09-13 19:15:00;51;44;37;19;36;70;77;77
2019-09-13 19:30:00;31;46;25;22;21;66;85;65
2019-09-13 19:45:00;35;41;32;18;19;59;64;56
2019-09-13 20:00:00;31;34;37;23;16;49;71;55
2019-09-13 20:15:00;37;38;27;19;18;50;63;39
2019-09-13 20:30:00;40;44;18;13;24;42;55;33
2019-09-13 20:45:00;22;30;30;16;15;43;54;36
2019-09-13 21:00:00;31;30;17;13;17;40;45;36
2019-09-13 21:15:00;35;31;19;13;15;32;43;20
2019-09-13 21:30:00;30;23;18;12;15;36;42;22
