DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-05-30 00:00:00;23;10;5;15;1;7
2020-05-30 00:15:00;25;8;10;17;1;4
2020-05-30 00:30:00;24;10;7;19;3;2
2020-05-30 00:45:00;19;11;11;9;0;2
2020-05-30 01:00:00;20;9;7;14;4;4
2020-05-30 01:15:00;10;5;5;9;0;0
2020-05-30 01:30:00;13;7;6;10;0;0
2020-05-30 01:45:00;11;3;3;11;0;1
2020-05-30 02:00:00;16;3;4;18;1;2
2020-05-30 02:15:00;7;5;3;7;0;3
2020-05-30 02:30:00;6;3;3;9;1;0
2020-05-30 02:45:00;6;3;2;2;0;1
2020-05-30 03:00:00;10;2;3;6;2;0
2020-05-30 03:15:00;9;4;5;5;1;6
2020-05-30 03:30:00;8;3;4;2;0;2
2020-05-30 03:45:00;6;0;4;5;1;1
2020-05-30 04:00:00;5;4;6;3;0;0
2020-05-30 04:15:00;6;4;5;1;0;0
2020-05-30 04:30:00;11;2;2;5;0;2
2020-05-30 04:45:00;5;4;4;9;0;1
2020-05-30 05:00:00;12;4;2;4;0;1
2020-05-30 05:15:00;12;8;6;10;2;5
2020-05-30 05:30:00;32;17;17;20;0;3
2020-05-30 05:45:00;25;6;25;41;2;3
2020-05-30 06:00:00;22;8;22;42;4;4
2020-05-30 06:15:00;27;6;19;22;2;5
2020-05-30 06:30:00;33;8;23;20;2;8
2020-05-30 06:45:00;39;16;26;34;2;6
2020-05-30 07:00:00;37;14;27;19;6;3
2020-05-30 07:15:00;36;20;26;36;3;10
2020-05-30 07:30:00;48;18;18;32;7;18
2020-05-30 07:45:00;48;26;26;34;7;20
2020-05-30 08:00:00;52;28;26;43;6;18
2020-05-30 08:15:00;54;35;36;50;11;28
2020-05-30 08:30:00;81;47;35;45;6;22
2020-05-30 08:45:00;79;52;47;75;13;27
2020-05-30 09:00:00;82;47;51;69;10;29
2020-05-30 09:15:00;88;71;50;83;14;36
2020-05-30 09:30:00;101;68;61;89;13;43
2020-05-30 09:45:00;120;89;57;104;13;39
2020-05-30 10:00:00;138;70;80;112;19;36
2020-05-30 10:15:00;117;92;68;102;16;33
2020-05-30 10:30:00;131;95;87;112;14;50
2020-05-30 10:45:00;146;101;83;132;24;59
2020-05-30 11:00:00;133;103;78;142;18;48
2020-05-30 11:15:00;139;96;69;120;14;49
2020-05-30 11:30:00;141;93;93;150;18;55
2020-05-30 12:00:00;144;107;88;137;14;59
2020-05-30 12:15:00;145;112;78;148;18;48
2020-05-30 12:30:00;150;113;88;153;22;51
2020-05-30 12:45:00;143;104;69;130;14;64
2020-05-30 13:00:00;150;99;85;135;14;37
2020-05-30 13:15:00;156;112;93;139;14;42
2020-05-30 13:30:00;128;97;70;123;15;57
2020-05-30 13:45:00;149;117;82;142;27;38
2020-05-30 14:00:00;125;90;74;117;13;40
2020-05-30 14:15:00;145;101;91;107;18;60
2020-05-30 14:30:00;150;122;79;137;24;52
2020-05-30 14:45:00;150;92;76;151;19;58
2020-05-30 15:00:00;143;85;66;117;19;49
2020-05-30 15:15:00;147;104;79;141;18;57
2020-05-30 15:30:00;138;101;85;135;26;58
2020-05-30 15:45:00;148;90;75;136;21;45
2020-05-30 16:00:00;134;99;81;148;21;55
2020-05-30 16:15:00;138;101;67;136;16;49
2020-05-30 16:30:00;148;106;76;130;15;36
2020-05-30 16:45:00;143;94;73;142;22;51
2020-05-30 17:00:00;131;96;61;137;18;55
2020-05-30 17:15:00;113;88;78;120;17;43
2020-05-30 17:30:00;141;78;58;112;13;45
2020-05-30 17:45:00;137;92;56;128;21;44
2020-05-30 18:00:00;124;84;65;133;23;57
2020-05-30 18:15:00;125;76;71;118;16;51
2020-05-30 18:30:00;107;71;46;104;12;48
2020-05-30 18:45:00;115;78;64;93;14;49
2020-05-30 19:00:00;113;72;55;77;8;35
2020-05-30 19:15:00;97;77;44;74;11;51
2020-05-30 19:30:00;95;57;45;78;15;40
2020-05-30 19:45:00;72;48;42;99;17;42
2020-05-30 20:00:00;86;46;32;73;7;30
2020-05-30 20:15:00;78;43;48;73;6;15
2020-05-30 20:30:00;77;51;49;49;5;7
2020-05-30 20:45:00;61;36;42;54;6;14
2020-05-30 21:00:00;62;32;48;42;4;13
2020-05-30 21:15:00;51;19;24;46;4;20
2020-05-30 21:30:00;51;23;21;44;4;7
2020-05-30 21:45:00;56;25;28;40;3;5
2020-05-30 22:00:00;56;27;23;46;3;13
2020-05-30 22:15:00;39;23;15;39;3;6
2020-05-30 22:30:00;43;18;25;41;8;10
2020-05-30 22:45:00;39;19;27;38;3;6
2020-05-30 23:00:00;42;17;25;44;3;4
2020-05-30 23:15:00;35;16;19;25;1;14
2020-05-30 23:30:00;32;17;14;20;1;4
2020-05-30 23:45:00;31;18;14;20;1;4
